date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.4691,0.7872,0.0292,0.3477,0.001912,0.3814,0.5957,1
0.0313,0.1489,0.0552,0.0733,0.0035,0.4229,0.4149,1
0.0426,0.7234,0.0883,0.4575,0.003535,0.4229,0.4149,1
0.4379,0.29,0.0471,0.4482,0.0035,0.4229,0.4149,1
0.0142,0.9362,0.0408,0.5341,0.0035,0.4229,0.4149,1
0.5532,0.34,0.0498,0.5054,0.0034,0.5355,0.407,1
0.89,0.3191,0.0498,0.3834,0.0035,0.4335,0.4149,1
0.4149,0,0.0416,0.5247,0.0035,0.4229,0.4149,1
0.4611,0.5957,0.0274,0.2938,0,0.2356,0.7447,1
0.9362,0.27666,0.0464,0.4453,0.0035,0.4,0.4149,1
0.2979,0,0.0661,0.1465,0.0035,0.4229,0.4149,1
0.02,0.0638,0.0599,0.1708,0.4149,0.4229,0.4149,1
0.4378,0.1277,0.0647,0.1758,0,0.4229,0.4149,1
0.9026,0.234043,0.0635,0.0495,0.0042,0.2185,0.72,1
0.4513,0.2128,0.0599,0.2529,0.0035,0.4229,0.4149,1
0.4343,0.5532,0.0546,0.3779,0.0035,0.4229,0.4149,1
0.4255,0.851177,0.0748,0.3467,0.0035,0.4229,0.4149,1
0.02,0.4043,0.0455,0.5013,0.0035,0.4229,0.4149,1
0.44234,0.3617,0.0748,0.3384,0.0035,0.4229,0.4149,1
0.8945,0.38,0.0634,0.6655,0.0043,0.4575,0.6004,1
0.4603,0.5319,0.0404,0.5546,0.0027,0.5347,0.443079,1
0.0035,0.8085,0.0748,0.4582,0.0035,0.4229,0.4,1
0.4289,0.1489,0.0582,0.2378,0.0035,0.4229,0.4149,1
0.0097,0.893617,0.0417,0.4554,0.0035,0.4229,0.4149,1
0.4334,0.3617,0.0498,0.305,0,0.4229,0.4149,1
0.4715,0.3617,0.0409,0.3304,0.0019,0.2501,0.4158,1
0.47,0.4,0.0288,0.5613,0.0018,0.5489,0.6596,1
0.4691,0.9149,0.0283,0.2944,0.001902,0.29796901,0.5268,1
0.546956,0.297985,0.0346,0.455,0.0023,0.3711,0.4794,1
0.0003,0.2553,0.044,0.1453,0.0035,0.4229,0.4149,1
0.4229,0.8298,0.0619,0.4348,0.0035,0.4229,0.4149,1
0.005,0.3617,0.0426,0.6349,0.0035,0.4229,0.4149,1
0.44,0.4043,0.0393,0.5328,0,0.5158,0.4268,1
0.4338,0.4,0.0483,0.5181,0.0035,0.4229,0.33,1
0.4583,0.4894,0.0376,0.5827,0.0026,0.6186,0.4325,1
0.4741,0.893617,0.0374,0.5171,0.0025,0.4658,0.65,1
0.4248,0.4043,0.0567,0.4961,0.0035,0.4229,0.3,1
0.4606,0.4681,0.0331,0.5115,0.4048,0.3661,0.5816,1
1,0,0.0336,0.4332,0.002053,0.4151,0.49693,1
0.4043,0.446872,0.0748,0.3361,0.0035,0.4229,0.4149,1
0.0035,0.5106,0.0417,0.4914,0.0035,0.4229,0.4149,1
0.851177,0.4255,0.0308,0.4061,0.0008,0,0.7496,1
0.383,0.893617,0.0599,0.4518,0.0035,0.4229,0.4149,1
0.0219,0.234043,0.0599,0.2064,0.0035,0,0.4149,1
0.0138,0.9362,0.0414,0.4096,0.0035,0.4229,0.4149,1
0.04,0.234043,0.045,0.2986,0.0035,0.4229,0.4149,1
0.8804,0.5957,0.0369,0.5774,0.002566,0.4834,0.5145,1
0.4601,0.8298,0.0292,0.5522,0.0019,0.4254,0.4364,1
0.4342,0.234043,0.0661,0.4204,0.0035,0.4229,0.4149,1
0.0045,0.234043,0.0546,0.2416,0.0035,0.4229,0.4149,1
0.01313,0.6809,0.0416,0.5573,0.0426,0.4229,0.4149,1
0.0035,0.234043,0.0473,0.2104,0.0035,0.4229,0.4149,1
0.0226,0.27666,0.0563,0.1439,0.0035,0.4229,0.4149,1
0.44,0.7021,0.0437,0.5293,0.003,0.5251,0.5957,1
0.8809,0.617,0.0287,0.5183,0.0019,0.486846,0.5645,1
0.7447,0.5106,0.0268,0.3134,0.0018,0.1855,0.7474,1
0.2553,0.27666,0.0483,0.3838,0.0035,0.4229,0.4149,1
0.0183,0.617,0.0566,0.3734,0,0.4229,0.4149,1
0.9035,0.7021,0.042,0.3255,0.0028,0.34756877,0.8986,1
0.4337,0.2553,0.0664,0.396,0.0035,0.4229,0.4149,1
0.38,0.6596,0.0483,0.506,0.0035,0.4229,0.4149,1
0.0222,0.191532,0.0584,0.1377,0.0035,0.4229,0.4149,1
0.4338,0.8085,0.0495,0.407,0,0.4229,0.4,1
0.0186,0.383,0.0658,0.5198,0.0035,0.4229,0.4149,1
0.4741,0.4604,0.028085,0.5879,0.0019,0.5596,0.7294,1
0.44682,0.6383,0.04,0.3658,0.0009,0.429112,0.4149,1
0.4337,0.4681,0.0522,0.453,0.0035,0.4229,0.4149,1
0.9031,0.2979,0.0464,0.2631,0,0.332,0.3851,1
0.4383,0.7021,0.0408,0.5333,0,0.4229,0.4229,1
0.4,0.4043,0.0316,0.4515,0.0019,0.3762,0.5583,1
0.893617,0.1064,0.0627,0.285,0.0035,0.4229,0.4149,1
0.4477,0.8085,0.034,0.6132,0.0024,0.5634,0.33,1
0.4337,0.3191,0.0661,0.3469,0,0.4229,0.4149,1
0.4229,0.7234,0.0584,0.3328,0.0035,0.4229,0.4149,1
0.4564,0.7234,0.0263,0.6195,0.0019,0.5142,0.7263,1
0.4599,0.3617,0.0495,0.7142,0.0034,0.667532,0.474101,1
0.4343,0.1064,0.0449,0.2938,0.0035,0.4229,0.4149,1
0.4738,0.5532,0.0281,0.5822,0.0019,0.4915,0.5561,1
0.460179,0.0638,0.0289,0.2529,0.02,0.4085,0.5671,1
0.4734,0.2766,0.0289,0.3935,0.0018,0.4184,0.464,1
0.47374101,0.297985,0.0289,0.4444,0.0018,0,0.4,1
0.2128,0.1915,0.0415,0.1134,0.0035,0.4229,0.4149,1
0.383,0.53,0.055,0.4698,0.0035,0.4229,0.4149,1
0.0177,0.297974,0.0426,0.5195,0,0.4229,0.4149,1
0.0186,0.4681,0.0485,0.4287,0.0035,0.4229,0.4149,1
0.45,0.234043,0.0552,0.294,0.0037,0.486877,0,1
0.001,0.7447,0.0414,0.4209,0.0035,0.4229,0.4149,1
0,0.8085,0.0391,0.5097,0.0022,0,0.63,1
0.0099,0.383,0,0.5082,0.0035,0.4229,0.4149,1
0.0131,0.7021,0.0274,0.5488,0.0035,0.4229,0.4149,1
0.8762,0.8085,0.0303,0.442,0.0009,0.3731,0.7035,1
0.0088,0.5,0,0.5052,0.0035,0.4229,0.4,1
0.3191,0.382,0.0763,0.5195,0.0035,0.4229,0.4149,1
0.022043,0.0426,0.0748,0.129,0.004611,0.4229,0.4149,1
0.0187,0,0.046,0.2074,0.0035,0,0.575,1
0.4255,0.44682,0.0441,0.5973,0.0035,0.4229,0.4149,1
0.429,0.8085,0.0584,0.414,0.0035,0.4229,0.4149,1
0.4249,0.297943,0.0608,0.3096,0.0035,0.4229,0.4149,1
0.0098,0.1915,0.0414,0.1656,0.0035,0.4229,0.4149,1
0.446965,0.89361702,0.0292,0.3913,0.010179,0.3911,0.6399,1
0.4293,0.1064,0.0407,0.1851,0.0035,0,0.4149,1
0.456,0.4043,0.0455,0.5486,0.0027,0.4433,0.6092,1
0.89,0.3623,0.0558,0.785,0.0037,0.6732,0.395623,1
0,0.8085,0.0456,0.4638,0.0035,0.4229,0.4149,1
0.4957,0.44682,0.0329,0.3734,0.0021,0.2403,0.3725,1
0.0043,0.8511,0.0435,0.4534,0.00354035,0.4229,0.4,1
0.8985,0.0638,0.046,0.2572,0.00304029,0.34,0.4895,1
0.8808,0.4043,0.0286,0.3413,0.0008,0.19069,0.7601,1
0.4387,0.3617,0.0584,0.5693,0.0035,0.4229,0.4149,1
0.018,0.4043,0.0656,0.4357,0.0035,0.4229,0.4149,1
0.9362,0.5532,0.0683,0.403,0.0035,0,0.4149,1
0.0391,0.893617,0.0417,0.576,0.0027,0.4987,0,1
0.8812,0.2553,0.0293,0.3121,0.0008,0,0.5246,1
0,0.5532,0.0406,0.471,0.0035,0.4229,0.4149,1
0.4379,0.3404,0.0441,0.4871,0.0035,0.4229,0.4149,1
0.0222,0.8298,0.0816,0.4348,0.0035,0.4229,0.4149,1
0.8808,0.6809,0.0293,0.5181,0.002,0.58,0.389,1
0.8769,0.3617,0.0336,0.5567,0.0023,0.5761,0.5645,1
0.4043,0.44682,0.0406,0.5122,0.0035,0.4229,0.4149,1
0,0.0638,0.0286,0.1921,0.0008,0.2703,0.83160219,1
0,0.5745,0.063,0.474,0.0035,0.4229,0.4149,1
1,0.9362,0.0416,0.4832,0,0.4229,0.4149,1
0.44682,0,0.0561,0.5558,0.002,0.6339,0.6627,1
0.4333,0.234043,0.0414,0.3838,0.0035,0.4229,0.4149,1
0.4292,0.7234,0.0533,0.4554,0.0035,0,0.4149,1
0.4389,0.1489,0.0524,0.172,0,0.4229,0.4149,1
0.4557,0.4894,0.0529,0.5818,0.003623,0.5303,0.461,1
0.4251,0.0213,0.0733,0.2364,0.0035,0,0.4149,1
0.4255,0.234043,0.0576,0.2565,0.0035,0.4229,0.4149,1
0.0035,0.2553,0.0499,0.3832,0.0035,0.4229,0.4149,1
0.4342,0.297982,0.0561,0.2763,0.0035,0.4229,0.4149,1
0.0005,0.89,0.0822,0.4357,0.0035,0.4229,0.4,1
0.4339,0.0273,0.045,0.1489,0.0035,0.4229,0.4149,1
0.8676,0.4255,0.0282,0.3813,0.0008,0.3713,0.6864,1
0.234043,0.1489,0.0676,0.1752,0.0035,0.4229,0.4149,1
0.446872,0.89,0.053,0.403,0,0.4229,0.4149,1
0.447101,0.0638,0.0676,0.3484,0.0043,0.3946,0.5298,1
0.894699,0.59,0.0292,0.5037,0.002,0.6036,0.4202,1
0.872,0.6809,0.0274,0.4276,0.0017,0.2716,0.8382,1
0.439,0.4681,0.0599,0.2868,0.0035,0.4229,0.4149,1
0.4346,0.0213,0.0468,0.1248,0.0035,0,0.4149,1
0.4248,0.8085,0.0693,0.3856,0,0.4229,0.4149,1
0.7021,0.8085,0.0419,0.5052,0,0.4229,0.4,1
0.446872,0.5532,0.0575,0.3637,0.0035,0.4229,0.4149,1
0.8679,0.3617,0.0288,0.3353,0.0017,0.3506,0.64611,1
0.0094,0.617,0.0416,0.5187,0.0035,0.4229,0.4149,1
0.4386,0.2766,0.0475,0.2229,0.0035,0.4229,0.4149,1
0.429,0.0638,0.0722,0.3901,0.0035,0.3408,0.4149,1
0.9777,0.0426,0.0384,0.1912,0.0025,0.4153,0.457035,1
0,0.5106,0.0497,0.332,0.0035,0.4229,0.4149,1
0.4522,0.2766,0.032289,0.3764,0.0022,0.2475,0.8382,1
0.47811,0.3404,0.0295,0.4633,0.0019,0.5052,0.4539,1
0.4,0.0638,0.0469,0.1479,0.0008,0.4229,0.4149,1
0.0187,0.4255,0,0.3109,0.0035,0.4229,0.4149,1
0.4379,0.8085,0.0563,0.5198,0.0035,0.4229,0.4149,1
0.4477,0.7,0.0441,0.5818,0.0029,0.474101,0.54,1
0.4,0.4,0.0951,0.5181,0.003553,0,0.4,1
0.00515,0.297978,0,0.32,0.0035,0.4229,0.4149,1
0.8677,0.1064,0.033,0.3811,0.0022,0.4073,0.5465,1
0.4298,0,0.0417,0.2196,0.0035,0.4229,0.4149,1
0.0002,0.0426,0.0473,0.1873,0.0035,0.4229,0.4149,1
0.8804,0.9787234,0.0367,0.4136,0.002535,0.3767,0.6383,1
0.4252,0.234043,0.0782,0.2658,0.0035,0.4229,0.4149,1
0,0.57,0.044,0.4488,0.0035,0,0.4149,1
0.234043,0,0.0763,0.2104,0.0035,0.4229,0.4149,1
0.45,0.893617,0.0272,0.4579,0.0018,0.3928,0.6561,1
0.4255,0.3617,0.0416,0.6614,0,0.4229,0.4149,1
0.0131,0.9787447,0.0416,0.4103,0.0035,0,0.4149,1
0.8677,0.893617,0.0288,0.4036,0.0019,0.4347,0.596575,1
0.0311,0.191553,0.0576,0.182,0.0035,0.4229,0.4149,1
0.8,0.4043,0.0416,0.6526,0.0035,0.4229,0.4,1
0.0274,0.8085,0.0902,0.6205,0.0035,0.4229,0.4149,1
0.8805,0.29797872,0.0327,0.4351,0.0022,0.5254,0.4509,1
0.0137,0.8085,0.0414,0.4378,0.0035,0.4229,0.4149,1
0,0.4255,0.0411,0.5152,0.0035,0.4229,0.4149,1
0.0099,0.44682,0.0416,0.5019,0.0035,0.4229,0.4149,1
0.4389,0.0213,0.0458,0.2745,0.0035,0.4229,0.4149,1
0.0851,0,0.0661,0.4341,0.0035,0.4229,0.4149,1
0.4383,0.7234,0.0628,0.4491,0.0035,0.4229,0.4149,1
0.8,0.787219,0.0553,0.5286,0.003057,0.442,0.5759,1
0.6809,0.5319,0.0453,0.3151,0.0035,0.4229,0.4149,1
0.2128,0.6596,0.0389,0.298,0.002053,0.27,0.789,1
0.44682,0.27666,0,0.2481,0.0035,0.4229,0.4149,1
0.446872,0.3191,0.029,0.367,0.0018,0.436,0.568,1
0,0.2766,0.0765,0.4979,0.0035,0.4229,0.4,1
0,0.4255,0.0417,0.551,0.0035,0.4229,0.4149,1
0.0142,0.44681,0.0406,0.5486,0.0035,0,0.4149,1
0.446872,0.5532,0,0.6571,0.0032,0.6393,0.4092,1
0.4255,0.9362,0.0273,0.5183,0.0019,0.4153,0.518,1
0,0.3191,0.0589,0.5635,0.003,0.474601,0.4386,1
0.4293,0.1915,0.0552,0.1569,0.0035,0.4229,0.4149,1
0.4255,0.7234,0.0549,0.5106,0.0035,0.4229,0.4149,1
0,0.2766,0.0754,0.4158,0,0.4229,0.4,1
0.4386,0.446872,0.0596,0.3243,0,0.4229,0.4149,1
0.8763,0.3,0.0288,0.4685,0.0019,0.3682,0.5482,1
0.4692,0.9149,0.0293,0.3142,0.0123,0.3555,0.43,1
0.0142,0.0213,0.0408,0.1941,0,0.4229,0.4149,1
0.0274,0.8723,0.0416,0.5262,0.0035,0.4229,0.4149,1
0.8,0.29793957,0.0552,0.1849,0.0035,0.4229,0.4149,1
0.4468,0.2553,0.0485,0.4026,0.0035,0.4229,0.4149,1
0.3191,0.8511,0.0413,0.4079,0.0022,0.3925,0.5596,1
0.4391,0.2128,0.0552,0.1538,0.0035,0.4229,0.4149,1
0.8812,0.9574,0.0294,0.2499,0.0174,0,0.6105,1
0.4737,0.8677,0.0285,0.4884,0.001872,0.3889,0.6162,1
0.4255,0.5106,0.0599,0.4786,0.0035,0.4229,0.4149,1
0.022,0.234043,0.0475,0.3092,0.0035,0.4229,0.4,1
0.9574,0.3,0.0546,0.4582,0.0035,0,0.4149,1
0.4255,0.0851,0.0584,0.1732,0.0035,0.4229,0.4149,1
0.4256,0.383,0.0736,0.4865,0.0035,0,0.4,1
0.5,0.7872,0.0458,0.5875,0.0035,0.4229,0.4149,1
0,0.8085,0.0475,0.5115,0.0035,0.4229,0.3,1
0.0091,1,0.0638,0.5434,0.0035,0.4229,0.4,1
0.90709,0.297957,0.0628,0.4774,0.00436,0.4859,0.5228,1
0.4298804,0.021377,0.0414,0.1744,0.0035,0.4229,0.4149,1
0.4535,0.7872,0.0524,0.7279,0.0035,0.6217,0.4206,1
0.4468,0.2128,0.0443,0.2527,0.002833,0.2952,0.5127,1
