ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
81,190,2,102,0,0,0,97,0,6,87,0,42,0,0,0,44,0,0,0,1,0,1
89,265,5,68,18,0,0,100,0,6,0,0,0,0,0,0,12,0,0,0,0,0,1
85,0,0,116,15,5,0,100,-7,7,15,0,52,0,0,0,0,-8,4,0,3,0,1
75,182,0,8860,0,0,5,100,-7,7,10,0,0,0,0,3,35,0,0,0,1,0,1
77,175,0,55,0,0,0,100,0,7,25,0,53,0,0,0,34,0,0,5,2,0,1
72,166,0,71,441,0,0,96,0,0,483,0,0,3,0,0,0,0,2,0,0,0,1
87,169,0,91,0,0,2,100,-7,7,13,0,44,0,0,0,15,0,0,0,0,0,1
80,0,0,67,397,0,0,0,0,7,398,0,0,0,0,0,51,96,11,0,2,0,1
84,140,0,66,11,5,0,0,0,7,13,0,0,0,0,0,51,0,0,0,2,75,1
57,0,0,0,25,0,0,83,0,4,27,0,0,-7,0,0,78,-8,6,0,3,0,1
85,200,0,73,15,3,0,100,-7,7,0,0,29,0,0,0,2,0,0,0,0,0,1
57,256,0,90,26,0,1,0,0,4,28,0,13,0,0,0,24,0,2,0,0,0,1
87,163,21,83,0,0,2,0,0,7,0,0,60,0,0,0,51,0,0,3,0,0,1
91,183,0,115,11,3,2,100,-8,6,13,0,0,0,0,0,7,0,0,1,0,0,1
76,131,0,0,12,0,5,100,0,7,14,0,0,0,0,0,0,-8,0,0,2,90,1
8760,0,31,102,13,0,0,0,0,0,0,0,18,0,0,0,0,-890,0,0,0,0,1
75,0,2,82,1089,0,0,0,-7,7,13,0,46,0,0,4,20,0,0,0,0,38,1
66,0,0,47,10,2,0,0,0,0,12790,0,33,0,0,0,17,0,3,0,0,0,1
82,0,3,92,14,0,0,0,0,7,16,4,42,0,0,2,590,0,0,0,0,0,1
8260,153,4,64,22,0,0,100,0,7,28,0,0,0,0,0,0,0,0,0,0,0,1
-9,0,0,-9,-9,0,0,0,-9,0,-9,0,-9,0,0,-9,-9,0,0,0,-9,0,1
72,176,0,0,25,0,0,96,0,0,26,0,0,0,2,0,58,0,0,3,0,83,1
81,183,0,39,8,2,0,0,0,7,990,0,75,0,0,0,0,-8,0,0,0,0,1
87,255,0,114,32,0,0,100,0,0,0,0,56,6,3,2,4,0,0,0,-8,0,1
81,192,0,58,0,2,0,100,0,7,23,0,0,0,0,1,25,0,0,3,0,0,1
78,172,0,98,0,0,0,0,-7,7,25890,0,0,0,0,2,0,0,0,0,0,63,1
75,165,0,52,18,0,0,100,0,6,0,0,0,0,0,2,7,0,0,0,0,0,1
84,0,0,72,0,0,0,100,50,7,8,0,9,0,0,0,4,0,1,0,2,33,1
0,0,0,9,0,0,0,100,-9,7,0,0,0,0,0,-9,-9,0,0,-9,-98,-9,1
81,0,0,46,24,0,0,0,-7,7,27,2,42,0,0,0,3,69,0,5,0,0,1
88,191,0,80,10,0,0,100,-7,7,11,0,50,0,0,2,0,-8,4,0,3,0,1
68,0,0,92,10,1,0,0,0,6,13,0,50,0,0,0,0,-8,0,1,2,0,1
82,131,0,56,33790,5,0,0,0,6,0,0,16,18,0,0,2,0,0,1,0,0,1
86,161,0,73,19,0,18,0,22,7,0,0,31,0,0,0,13,0,0,1,2,0,1
83,0,0,0,19,0,0,0,0,7,237,3,31,0,0,0,0,0,0,0,2,0,1
8460,191,0,73,13,0,0,0,0,7,1490,0,22,0,0,0,397,0,0,0,0,0,1
85,131,3,64,11,0,0,100,-8,6,0,0,0,0,0,2,7,0,0,0,0,0,1
64,177,4,0,30,0,0,0,0,67,29,0,23,0,0,0,54,0,0,0,4,0,1
85,197,2,80,17,0,4,0,0,7,18,0,31,0,0,0,27,0,0,0,0,33,1
84,0,0,71,28,2,0,0,-7,0,0,0,57,0,0,0,6,0,0,0,0,0,1
84,265,20,115,13,0,0,100,0,7,14,0,0,0,0,0,2,-8,0,0,-8,50,1
65,183,0,457,4,0,0,92,0,6,52260,0,75,0,0,0,0,-8,7,0,0,0,1
6560,119,0,95,10,8,3,98,0,6,0,0,50,-8,0,0,4,0,0,0,2,0,1
0,187,3,72,29,0,0,100,0,7,0,0,13,2,0,1,0,-8,0,0,0,0,1
77,165,6,62,22,0,0,100,-7,7,23,0,35,0,0,0,0,75,0,0,0,57,1
7690,197,0,61,15,0,0,100,237,0,17,0,20,0,0,0,0,0,0,1,0,0,1
85,0,6,70,21,2,0,0,27,6,0,0,33,0,0,0,0,-8,0,0,0,0,1
61,139,3,0,10,0,0,0,0,6,11,0,0,0,0,0,0,-8,2,0,2,50,1
84,0,31,6460,391,0,0,0,0,7,39,0,43,0,0,4,7,0,0,0,0,0,1
78,0,3,60,12,0,0,100,0,7,0,0,36,0,0,1,0,0,1,1,0,0,1
78,212,0,65,14,0,0,100,0,0,20,0,0,0,0,0,0,-8,3,0,0,0,1
88,0,0,63,22,3,2,100,0,0,25,0,0,0,0,0,11,0,0,1,0,0,1
79,0,2,73,0,0,0,100,0,0,27,0,0,0,0,0,0,83,4,5,3,89,1
88,150,0,8760,28,0,2,100,-7,7,0,0,0,0,0,1,0,-8,0,0,0,0,1
72,148,0,77,12,0,0,0,0,7,13,0,54,0,0,2,0,0,0,0,-8,0,1
88,207,27,77,638,0,0,100,0,7,0,0,0,0,0,0,0,-8,1,0,0,0,1
85,131,0,72,0,0,0,0,0,6,19,0,56,0,0,0,0,0,7,0,2,0,1
77,280,0,90,20,0,0,100,-7,7,20,2,0,0,1,1,1,0,0,0,0,0,1
83,222,3,80,10,0,2,100,0,7,0,0,33,0,0,0,0,-8,0,0,1,0,1
79,0,0,9090,24,0,0,0,0,7,27,4,41,0,0,0,13,57,0,0,2,0,1
7560,247,0,88,2403,0,0,100,0,6,259,0,238,0,0,1,5,0,0,0,0,0,1
86,0,0,74,2460,0,0,100,-7,0,0,0,0,0,0,0,8,0,0,0,0,0,1
-922,-913,0,-912,-9,0,0,0,0,0,-90260,0,-98,0,0,0,0,-97,0,0,0,-903,1
8260,199,0,8890,13,0,0,0,0,7,14,1,21,0,0,0,0,0,0,0,0,0,1
66,190,19,84,0,0,0,100,0,7,17,0,38,0,0,0,0,-8,0,0,-8,0,1
89,195,0,46,20,5,0,0,-7,7,0,0,34,0,0,3,0,0,0,0,2,0,1
76,-8,0,0,18,0,0,97,0,6,20,0,33,0,0,0,383,0,0,0,3,0,1
87,188,1,73,36,3,0,100,0,7,35,0,0,0,0,0,0,-8,0,1,2,0,1
8460,165,0,66,22,0,0,100,0,0,27,0,0,0,0,0,0,-8,2,0,0,0,1
89,159,0,80,247,0,0,100,0,7,0,0,46,-8,0,0,3,0,0,2,0,60,1
83,272,4,106,28,0,2,0,0,7,28,0,40,0,0,0,8,-8,1,0,0,0,1
87,0,0,88,25,2,2,0,0,7,26,0,50,0,0,0,0,76,0,0,0,0,1
87,153,10,81,17,2,4,0,0,7,18,0,29,0,0,1,12,0,0,0,0,0,1
88,0,25,691,4,0,0,100,0,7,5,0,32,0,0,0,3,-8,1,0,0,0,1
65,158,15,53,19,0,0,50,0,0,21,0,45,0,0,0,0,0,0,0,2,0,1
85,154,2,0,441,9,0,100,0,0,6,0,33,0,0,0,0,0,3,0,0,0,1
75,149,0,65,44,3,0,0,0,7,43,0,38,0,0,0,1.9,0,0,0,0,0,1
0,0,0,0,0,-9,0,0,0,6,-9,0,0,0,0,0,-9,0,2,0,0,-98,1
79,149,0,0,12,0,0,94,0,6,17,0,50,0,0,0,0,-8,2,0,0,0,1
69,176,0,56,197,3,2,93,0,6,20,0,0,0,1,0,0,0,0,0,0,0,1
78,0,0,66,0,3,3,0,0,7,26,0,42,0,0,4,9,87,5,0,0,0,1
82,243,0,71,20,0,0,100,0,7,22,0,0,0,0,2,0,-8,3,0,0,55,1
82,194,3,79,0,0,0,96,0,7,0,0,0,0,0,0,57,0,0,2,4,63,1
85,180,0,79,22,2,0,0,-7,7,23,0,0,0,0,0,11,0,0,0,3,78,1
0,150,13,94,0,0,0,88,0,4,0,0,0,6,0,0,0,0,0,1,-8,0,1
89,263,0,108,11,2,2,0,0,0,12,0,31,0,0,0,1,53,0,2,0,0,1
87,188,11,7960,14,0,0,0,-8,7,16,0,54,0,1,0,22,0,0,2,0,0,1
8890,0,0,103,18,0,0,80,0,7,18,0,25,0,0,0,2,0,1,0,3,0,1
81,0,0,61,20,0,0,0,-7,7,20,0,50,0,0,0,0,0,0,1,0,0,1
68,0,0,85,19,0,0,97,67,0,24,0,0,0,0,2,40,0,0,0,0,0,1
81,0,0,80,19,5,0,0,0,0,20,0,30,0,0,0,9,0,0,0,0,63,1
7660,0,0,75,24,0,0,100,-7,7,268,0,43,0,0,0,0,0,0,4,0,44,1
89,194,0,83,21,0,0,100,0,7,2260,0,17,0,0,0,0,-8,4,0,0,0,1
71,0,11,94,15,0,0,100,0,6,0,0,167,0,0,0,0,-8,0,-8,0,0,1
84,0,0,118,28,2,0,100,-7,6,28,0,0,0,0,0,590,0,0,1,0,0,1
0,139,0,61,6,0,0,73,4,0,13,0,0,0,0,0,16,0,0,2,3,71,1
85,-8,22,0,3,4,0,100,0,7,3,0,32,-8,0,0,5,0,0,0,2,0,1
85,166,2,86,24,3,0,100,0,7,267,0,0,0,0,0,4,0,0,0,-8,0,1
81,0,0,116,9,0,0,100,-7,7,8,0,22,0,0,0,43,74,0,0,2,0,1
82,0,4,88,0,0,0,100,-7,7,47,0,33,0,1,0,41,0,0,0,3,0,1
65,121,0,0,9,0,0,0,0,7,990,0,0,0,0,1,0,0,0,0,-8,0,1
89,0,0,68,0,0,0,100,0,7,14,0,0,0,0,0,0,0,2,0,3,75,1
90,0,0,84,15,0,2,0,0,7,18,0,41,0,0,0,9,76,0,0,0,0,1
60,207,6,52,397,3,0,88,0,4,0,0,0,0,0,0,0,-8,0,0,2,0,1
86,136,5,69,10,0,2,0,0,7,13,0,257,0,0,0,0,0,0,0,0,0,1
7460,0,0,70,12,0,0,0,-7,0,12,0,42,0,0,0,0,-8,0,0,0,0,1
-9,0,0,-9,9,0,0,0,0,-9,0,0,-9,0,0,0,0,0,0,-9,-9,0,1
65,163,0,103,19,0,0,89,0,0,26,0,20,0,0,0,0,0,0,3,2,0,1
64,188,0,66,25,0,0,0,0,6,26,0,18,0,0,2,0,-8,2,0,0,0,1
76,79,0,0,4,0,3,100,0,7,6,0,0,0,0,0,2,-8,1,0,0,0,1
68,148,0,65,14,0,0,0,12,7,25,0,0,0,0,0,51,-8,4,0,2,0,1
8760,0,11,106,18,0,2,100,0,0,16,0,0,0,0,0,19,0,1,0,0,0,1
85,0,4,123,0,0,3,100,0,7,2,0,0,0,0,0,0,-8,0,1,0,0,1
84,0,0,74,14,0,3,100,0,7,17,0,0,4,0,0,2,0,0,1,0,0,1
63,181,0,75,44,3,2,96,16,4,0,0,21,0,0,0,0,92,0,0,0,0,1
-9,0,0,-9,-9,0,0,0,-9,0,-9,-9,-9,0,0,-9,-9,0,0,0,-9,0,1
71,255,0,78,0,0,0,0,0,6,267,0,21,0,0,4,0,0,3,0,0,0,1
84,0,0,76,25,0,0,100,0,7,237,0,33,0,0,0,13,0,0,0,2,0,1
89,0,0,84,20,0,0,0,0,7,208,4,21,1,3,3,590,0,0,3,2,0,1
76,0,0,66,27,0,0,0,-7,7,27,0,39,0,0,0,8,0,0,0,1,0,1
85,0,0,88,8,0,0,0,-8,6,8,0,50,0,0,0,-8,-8,0,0,2,0,1
80,0,4,79,8,2,0,0,20,7,9,0,30,0,0,0,0,-8,3,0,0,0,1
8960,0,0,108,27,0,0,100,0,7,29,6,15,2,0,0,8,0,0,0,3,0,1
-907,0,0,-903,-910,0,0,0,0,0,-908,0,-97,0,0,0,-9,-973,-928,0,0,0,1
86,151,13,83,11,2,0,0,0,7,13,0,48,0,0,0,0,95,0,0,0,0,1
80,115,0,75,11,0,0,0,0,6,12,0,20,0,0,0,0,-8,0,0,-8,0,1
0,216,6,68,31,2,0,0,0,7,36,0,25,0,0,0,11,69,3,4,0,0,1
84,169,0,83,0,0,2,0,0,7,18,0,16,-8,0,0,20,0,4,0,0,0,1
79,0,11,92,21,2,0,100,0,7,22,0,0,0,0,0,0,73,0,3,-8,0,1
73,0,0,85,15,0,0,0,16,0,187890,0,19,0,0,0,0,68,7,0,2,0,1
-9,0,0,-97,-9,0,0,100,0,-9,-9,0,0,-9,0,0,-9,0,0,-9,9,0,1
76,181,0,47,32,0,0,0,23,0,32,0,20,-7,2,0,9,0,6,0,1,0,1
-907,-913,0,-904,-923,0,-9,0,-9,0,-97,0,-98,0,0,0,0,-903,0,0,-928,0,1
77,175,16,88,18,8,4,100,0,7,19,0,0,0,0,0,6,0,0,0,0,0,1
7360,136,0,63,18,0,0,94,0,6,22,0,0,-8,0,0,44,0,0,3,0,0,1
8760,0,0,75,44,0,0,0,0,7,45,0,32,0,0,0,0,0,0,0,2,0,1
83,0,3,65,10,0,5,100,0,7,0,0,0,0,0,0,0,0,0,1,2,0,1
8760,181,0,72,10,0,5,100,0,7,10,0,0,0,0,0,-8,0,0,0,-8,0,1
81,169,2,0,26,0,100,0,-7,7,26,0,29,0,0,0,28,0,4,0,0,0,1
91,0,0,127,17,2,0,100,0,7,18,0,36,0,0,0,0,-8,0,1,0,0,1
88,0,0,11760,0,0,0,0,0,7,25,0,33,0,0,1,0,-8,0,0,0,0,1
9160,-8,4,64,10,0,3,100,0,7,0,0,0,0,0,1,1,0,0,0,0,0,1
68,0,0,79,0,0,0,97,0,4,31,2,60,0,0,0,0,0,0,0,1,0,1
89,0,0,92,12,3,0,100,-7,6,0,0,40,0,0,0,0,0,0,1,2,0,1
8460,172,0,46,20,0,0,100,0,7,22,0,178,0,0,0,53,-8,0,0,1,67,1
68,75,0,52,0,0,0,100,-8,6,5,0,25,0,0,2,0,92,0,0,1,0,1
81,176,0,9060,27,0,2,100,-9,6,33,1,0,0,0,0,3,0,0,0,0,0,1
88,190,0,71,3,0,0,100,24,7,584,0,0,0,0,0,18,-8,0,0,3,0,1
-9,-9,-9,-9,-9,-9,0,0,-9,0,-9,0,-9,-9,0,0,-9,0,0,0,0,0,1
90,256,0,103,22,0,0,0,25,7,18,0,50,0,0,0,0,0,0,2,0,0,1
63,161,0,49,22,0,0,0,0,7,24,0,56,0,0,0,35,0,0,0,2,71,1
85,198,10,0,208,0,0,93,0,6,22,0,0,0,0,0,0,0,0,0,-8,0,1
89,0,2,76,15,0,0,100,0,7,161160,4,0,0,0,0,0,-8,3,0,0,0,1
88,166,0,50,7,0,5,100,-7,6,7,0,0,0,0,0,0,-8,0,0,3,50,1
56,0,0,0,23,0,2,96,0,0,26860,0,32,0,0,0,11,57,0,0,0,82,1
82,0,0,65,0,2,0,0,0,0,26,0,33,0,0,0,42,-8,0,0,0,0,1
89,232,0,94,0,0,0,100,10,7,0,0,13,-8,0,0,1,87,0,2,0,33,1
68,0,0,54,15,0,0,0,0,7,16,0,0,0,0,0,69,-8,0,0,2,0,1
8860,0,0,118,13,0,0,0,-7,7,0,3,43,0,0,0,0,0,4,1,2,0,1
64,154,6,52,22,0,0,0,0,4,247,0,56,0,0,0,0,83,0,0,1,0,1
81,0,4,87,24,0,0,0,17,0,25890,0,33,0,0,0,36,-8,0,0,0,0,1
85,178,1,9190,0,0,0,93,0,6,15,0,0,0,0,3,0,0,2,0,0,0,1
7160,138,0,0,14,0,0,100,0,0,0,0,50,0,0,4,43,0,0,-8,0,0,1
90,2281,0,9860,21,0,3,100,0,7,22,0,0,0,0,0,25,-8,0,0,0,0,1
72,0,0,89,18,0,0,96,0,6,0,4,43,0,0,0,8,0,2,1,0,0,1
-98,-903,-9,-9,-904,0,0,100,0,0,-9,0,-9,0,0,0,0,0,0,0,-9,0,1
83,0,0,77,0,2,0,100,0,7,247,1,0,0,0,1,0,99,0,3,0,0,1
55,163,0,68,18,0,0,97,0,4,19,0,35,0,0,0,0,0,2,0,0,0,1
89,0,17,9260,18,0,2,100,0,7,0,0,0,0,0,0,4,0,0,0,0,0,1
87,0,14,1157,8,3,0,100,0,7,10,0,0,0,0,0,0,-8,1,0,2,0,1
76,118,40,54,26,0,0,91,0,6,27,0,0,0,0,0,43,-8,0,0,2,0,1
-9,0,-9,-98,9,0,0,100,0,7,-9,0,0,0,0,0,-9,-9,0,-9,-9,0,1
81,0,0,70,18,2,0,100,0,7,19,0,0,0,0,0,0,-8,0,0,0,0,1
63,160,0,57,33,0,0,0,297,6,34,0,50,0,0,0,19,0,0,0,2,80,1
91,0,0,80,20,0,0,0,0,7,20,0,22,0,2,2,24,92,0,0,0,0,1
82,0,0,71,5,0,6,100,0,0,11,0,0,0,0,0,0,0,0,0,-8,0,1
75,138,0,0,0,0,0,100,0,0,1890,0,21,-8,0,0,0,92,0,0,0,67,1
72,0,13,92,26,0,0,0,0,0,29,0,37,0,0,3,14,-8,0,0,0,38,1
81,0,0,0,11,0,3,100,-7,7,11,0,0,0,0,0,5,89,0,2,0,0,1
89,229,0,8660,31,0,0,100,-7,7,32,4,0,0,0,0,0,-8,5,0,3,0,1
7760,0,4,0,29,0,0,1007,0,7,34,0,0,0,0,0,0,-8,0,1,0,0,1
77,162,9,61,0,0,0,100,-8,7,23,0,36,0,0,0,44,0,0,4,0,0,1
76,150,2,81,14,5,0,100,0,7,15,0,33,0,0,0,4,0,0,0,0,0,1
88,162,12,85,21,2,0,100,0,7,22,0,50,0,1,0,10,0,4,0,0,0,1
61,0,19,82,14,0,0,0,0,6,0,0,41,0,0,0,24,0,0,0,1,0,1
82,152,0,90,24,0,0,100,-7,7,26,0,50,0,0,0,0,0,4,0,2,0,1
86,0,0,83,0,0,0,0,-9,7,0,0,17,-9,0,0,0,0,0,0,0,0,1
0,0,2,0,18,0,0,89,0,0,207,0,0,0,0,0,37,58,0,2,1,0,1
70,0,0,65,13,0,0,0,0,0,0,0,50,0,0,3,27,89,2,0,0,50,1
77,216,0,92,14,0,0,100,0,6,16,0,55,0,0,0,34,0,4,0,1,0,1
86,136,0,79,0,2,2,0,0,7,0,0,60,0,0,0,3,0,0,0,-8,0,1
86,181,6,80,18,100,0,0,0,7,19,0,38,0,0,0,0,-8,1,0,2,0,1
9060,0,0,93,0,0,0,100,0,7,0,0,0,0,0,0,27,0,2,0,0,0,1
70,0,1,82,12,0,0,98,0,6,13,0,397,0,0,0,36,0,0,0,0,0,1
82,0,0,0,13,0,0,100,0,7,13,0,0,0,0,0,11,0,0,0,0,63,1
60,172,0,0,38,0,3,96,0,6,0,0,19,0,0,0,0,85,0,0,2,50,1
85,197,0,74,16,0,0,100,0,7,0,0,50960,0,0,0,0,-890,4,0,2,0,1
88,166,0,80,7,0,0,0,0,6,11,0,0,0,0,0,2,0,0,-8,0,0,1
88,176,0,87,10,0,0,100,-8,6,13,0,20,0,0,0,22,65,0,0,2,0,1
69,0,0,7460,0,0,0,0,0,0,22,0,25,0,0,0,44,97,3,0,0,0,1
59,0,0,82,8,0,0,92,0,6,9,0,52,0,1,0,0,99,4,0,2,0,1
73,177,36,0,3,2,0,0,0,7,5,0,0,0,0,0,4,0,0,0,-8,33,1
88,0,0,80,0,2,3,100,0,7,0,2,0,0,0,0,19,0,0,0,0,35,1
82,0,0,88,34,0,0,100,0,7,37,0,15,0,0,0,0,-8,5,0,3,0,1
64,0,0,52,19,0,0,0,0,6,20,0,0,0,0,3,0,100,0,1,-8,29,1
71,0,0,69,13,0,0,94,0,6,16,0,31,0,0,0,0,-8,3,0,0,0,1
82,0,13,0,58,0,0,0,0,6,590,0,50,0,0,1,0,0,0,0,-9,0,1
85,0,0,99,26,0,2,100,-7,7,0,0,15,0,0,1,28,0,0,3,0,0,1
84,0,0,71,10,0,3,100,0,7,13,0,36,0,0,0,27,85,4,0,0,0,1
61,181,1,83,19,0,0,0,8,0,18,0,0,0,0,0,0,0,5,0,2,0,1
89,0,15,77,13,0,0,100,0,7,14,0,28,0,0,0,0,0,0,0,2,0,1
83,0,0,69,31,0,2,100,0,7,33,0,0,0,0,0,0,0,0,0,0,0,1
89,0,0,97,10,4,0,100,-7,7,11,0,0,0,0,0,2,-8,0,0,0,0,1
75,178,0,58,14,0,0,100,0,7,0,0,0,0,0,1,40,0,0,1,-8,0,1
89,205,0,97,0,3,2,100,0,7,2560,0,32,0,0,0,4,0,0,2,0,0,1
7360,0,0,72,25,0,0,0,-8,0,11,0,31,0,0,4,0,-9,0,0,3,50,1
90,197,1,98,16,3,0,1007,0,7,15,0,0,0,0,2,6,0,0,0,0,0,1
72,180,0,67,27,2,0,0,-7,7,28,0,33,0,0,0,0,79,6,0,0,0,1
7360,0,3,91,0,0,0,0,0,6,32,0,41,-7,0,0,0,0,5,0,1,0,1
87,0,0,113,13,0,0,0,0,7,0,0,47,0,0,0,12,0,0,0,0,0,1
82,0,13,91,5,0,2,100,0,0,6,0,50,0,0,0,0,0,0,1,0,0,1
88,172,13,54,12,0,0,100,0,7,13,0,0,0,0,0,0,69,0,0,0,0,1
7360,-8,1,94,22,0,0,82,0,6,237,0,30,0,0,0,42,0,0,4,3,0,1
68,177,7,72,31,0,0,977,0,4,0,0,0,-8,0,0,0,84,0,0,2,69,1
75,0,0,0,11,2,3,94,0,6,13,0,29,0,0,0,0,0,0,0,-8,0,1
88,0,16,108,0,0,5,0,0,7,11,0,0,0,0,0,0,-8,0,0,0,50,1
78,0,5,98,18,0,3,0,0,7,0,0,50,0,0,0,0,0,0,2,0,60,1
89,132,0,69,25,0,5,100,-8,7,0,0,0,0,4,4,0,0,0,0,3,0,1
73,392,13,110,77,3,0,0,0,0,622,0,0,0,0,0,0,0,-8,2,0,67,1
0,-8,5,107,7,0,3,0,35,6,87,0,0,0,0,0,2,0,0,0,0,0,1
70,176,0,6260,13,0,0,100,0,6,16,0,389,0,0,0,0,-8,0,0,0,0,1
88,0,18,0,613,5,0,0,-7,7,7,0,36,0,0,0,8,0,0,2,3,0,1
62,172,0,52,22,0,0,0,0,4,23,0,45,2,0,0,44,-8,0,0,5,0,1
89,0,0,72,32,0,2,0,-7,0,0,0,41,0,0,0,28,0,0,0,0,0,1
65,0,13,53,15,0,0,0,44,0,16,0,100,10,0,0,2,0,0,0,0,0,1
88,194,0,0,0,0,0,100,0,7,13,0,0,0,0,0,10,0,1,0,0,0,1
84,0,0,7460,22,0,0,0,-7,7,23,4,50,0,0,0,3,98,0,1,2,0,1
79,139,19,65,4,9,0,0,0,6,0,0,45,0,0,0,0,0,1,0,0,0,1
90,141,0,0,0,0,0,0,29,6,0,0,20,0,0,0,389,0,0,0,2,0,1
91,-8,0,108,0,5,5,100,0,0,0,0,0,0,0,0,0,-8,2,0,3,50,1
90,190,0,87,11,0,0,100,0,7,13,0,0,16,0,0,0,-8,0,0,0,0,1
8460,0,0,9290,20,0,0,0,0,7,20,0,20,0,0,0,18,0,0,0,0,0,1
8360,0,0,79,17,0,0,100,0,7,18,0,0,0,0,0,14,0,0,3,-8,60,1
8660,0,0,80,0,0,5,100,-7,7,20,0,0,0,0,0,28,-8,0,-8,2,0,1
69,0,0,79,17,2,2,100,-8,6,18,0,46,0,0,0,37,0,0,0,0,0,1
69,0,0,110,308,0,0,93,17,6,3160,0,55,0,0,0,2,0,0,0,0,0,1
91,437,0,0,58,0,0,98,0,0,8,0,50,0,0,0,3,-8,0,0,0,0,1
76,117,2,68,47,4,0,0,0,7,488,0,0,0,0,0,21,0,0,0,1,0,1
90,162,0,93,15,0,0,100,0,0,21,0,0,0,0,0,4,0,0,0,0,0,1
7260,172,0,58,0,0,0,96,0,6,15,0,36,0,0,0,0,89,0,0,2,0,1
70,183,0,64,0,0,0,0,0,0,21,0,13,0,0,2,393,0,9,0,0,0,1
90,180,0,89,10,0,2,100,-7,7,12,0,40,0,0,0,11,0,0,0,0,0,1
88,0,0,90,0,2,3,0,0,7,13,0,32,0,0,0,0,0,1,0,0,0,1
88,153,0,6660,12,0,0,100,0,7,13,0,0,0,0,0,0,-8,0,0,0,50,1
83,0,0,50,0,5,0,100,0,7,39,0,0,0,0,0,53,69,10,0,2,0,1
69,177,0,6890,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1
69,133,2,49,13,0,0,95,25,6,14,0,0,0,0,0,8,0,0,3,0,0,1
87,181,5,105,0,2,0,100,0,6,7,0,0,0,0,0,0,-8,0,1,0,0,1
83,207,5,79,16,2,0,0,0,7,17,0,11,3,0,0,6,-8,4,0,0,0,1
7360,169,0,0,22,0,0,100,0,7,23990,0,35,0,2,2,0,-8,3,0,0,0,1
8860,-8,0,121,2,0,0,100,0,7,3,0,0,0,0,0,1,0,-8,0,-8,0,1
76,121,0,63,13,5,5,0,-7,7,15,0,50,0,2,0,10,91,0,0,0,0,1
83,0,0,67,0,0,0,0,22,0,0,0,50,0,0,2,0,0,0,0,0,33,1
82,0,0,113,0,5,0,100,-7,7,15,0,33,0,0,0,0,-8,0,3,0,0,1
81,0,13,108,12,0,0,100,0,7,14,0,35,0,0,0,0,0,0,0,-8,0,1
87,0,2,84,0,0,0,100,0,7,637,0,507,0,0,1,0,-8,1,0,3,0,1
77,166,0,64,22,0,0,98,0,0,28,0,21,0,0,0,0,50,0,0,0,0,1
83,0,42,92,2090360,0,0,1007,0,6,0,0,0,0,0,0,2,0,0,0,-8,0,1
0,200,0,83,17,0,0,100,-7,7,18,0,47,4,0,0,0,-8,2,0,0,0,1
87,278,13,121,22,0,0,100,30,7,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0,4,49,19,2,0,100,0,7,19,0,0,0,0,0,0,0,0,1,0,0,1
73,132,0,43,15,5,0,0,0,7,16,0,0,0,0,0,0,0,0,0,-8,0,1
89,0,0,84,0,5,0,100,0,0,11,0,50,0,0,0,28,-8,0,0,3,0,1
89,-8,0,84,12,0,0,100,0,7,13,0,47,0,3,0,37,0,0,4,2,0,1
75,0,0,57,28,0,0,0,0,7,29,0,0,0,0,3,63,0,6,0,2,69,1
0,0,0,105,26890,1,0,0,-7,7,0,0,50,0,0,0,13,0,0,0,2,0,1
87,0,0,99,4,0,2,0,0,7,5,0,50,0,0,0,3,0,0,1,0,0,1
81,0,10,90,26,3,0,0,0,7,2690,0,56,0,0,1,2,-8,2,0,0,0,1
88,235,0,97,257,0,0,0,33,0,26903,0,35,0,1,0,0,-8,0,6,0,0,1
73,182,0,84,22,0,0,0,0,4,23,0,21,-8,0,2,6,0,5,0,0,0,1
81,0,2,8960,0,0,5,100,0,7,0,0,0,0,0,0,12,-8,0,1,0,0,1
68,0,6,7460,43,0,0,0,0,4,44,2,0,0,0,0,46,92,0,0,5,71,1
82,152,0,50,14,0,-8,0,0,7,15,0,0,0,0,0,29,0,6,3,2,0,1
89,0,0,86,21,0,0,0,-7,7,0,0,35,0,0,0,40,-8,0,2,1,0,1
54,139,13,58,31,0,0,100,0,0,32,0,24,-8,0,0,0,98,3,0,0,0,1
91,247,0,109,0,0,0,0,-7,7,28,0,31,0,0,0,33,0,2,0,0,0,1
87,0,0,65,4,0,0,100,-7,7,522,0,0,0,0,0,0,-8,10,0,0,50,1
71,188,0,608,0,0,0,90,0,6,26990,0,0,0,0,0,38,0,0,1,0,0,1
86,0,0,81,37,3,0,100,0,7,0,0,57,0,0,0,0,-8,9,0,2,0,1
