MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
5.2732,52,0,0.9683,704,2.3951,34.12,-121.99,1
7.0685,45,5.8582,0.9841,928,2.4795,34.14,-118.26,1
4.8187,8,7.0202,1.0602,1408,0,38.26,-121.42,1
2.1812,18,3.8966,1.1704,1587,1.9062,33.88,-118.4,1
5,17,7.4155,0.9851,1283,2.619,34.02,0,1
3.2404,14,5.7143,0,1292,2.7179,-117.55,-118.6,1
5,30,5.2826,0,1038,2.97633,34.12,-118.01,1
4.575,52,5.3388,0.9728,788,2.2973,38,-118,1
6,34,5.8571,1.0531,990,3.0582,34,-117.86,1
4.7167,47,5.8333,1.0455,929,1.9,33,-118.33,1
7.6304,37,6.6918,0.9797,1042,0,37,-118.08,1
5.5204,16,7.6394,1.0172,1293,3.0778,38.7,-121.42,1
4.0357,36,5.6754,1.0727,1124,0,37.48,-119.18,1
4.0347,36,5.1872,0.9831,1487,2,37.97,-120.46,1
5,37,5.6697,0.9792,946,2.758,-118.43,-119.26,1
3.6972,49,5.0542,0.9778,609,2.4962,38.44,-118.43,1
4.5714,34,0,1.0391,1277,2.4496,36,-121.88,1
6,31,6.9,0,2351,2.71,34,-117.85,1
4.7109,32,5.9474,0.9946,1178,2.4481,37.77,-122.23,1
3.9205,52,4.5109,0.9879,946,0,37,-118.36,1
4.475,32,5.2813,0.9923,1133,2.5161,37.27,-115.6,1
3.8229,40,5.6371,1.0718,1346,2.9524,34.13,-118.35,1
3.5625,52,6.2083,0,906,3.0314,37,-118,1
1.6111,36,3.9077,0.9815,1062,4.0173,33.92,-118.26,1
5.3935,25,6.3271,0,1282,2.7183,36.78,-116.97,1
3.2083,18,5.5845,0,786,2.6629,34.03,-122.47,1
3.2277,7,6.48,1.0393,1237,2.93,6.0434,-117.12,1
4.1742,36,5.136,0,1094,2.9257,34.03,-118.22,1
5.55,36,6.9078,1.0441,1185,2.9223,-121.99,-118.31,1
3.1587,31,5.0156,1.0353,521,2.4286,38.33,-117.89,1
4.35,18,6.5356,1.0933,2188,0,-117.11,-122.04,1
4.4167,37,6.8409,0,822,2.6116,34.11,-122.48,1
3.6458,28,4.7104,0,1768,1.7172,34,-117.08,1
1.6667,23,4.3097,1.0458,1694,1.734,34.05,-117.88,1
4.0729,36,5.6184,1.0392,1252,3.4286,33.96,-121.95,1
3.4167,52,0,0.9814,661,2.5156,34.25,-122.37,1
4,36,6.4722,0,671,0,37.26,-118.39,1
4.5556,37,5.1804,0.9593,1171,0,37.75,-118.26,1
3.0685,52,5.0556,0.9882,1182,0,37.83,-122.02,1
4.4167,21,5.7358,1.0083,1277,2.2722,34.47,-118.49,1
6.5179,29,4.8576,0,1264,2.5914,34,-122,1
4.9167,52,6.1854,1.0172,849,2.7981,40,-120.27,1
3.7,36,4.5483,0.9929,798,2.5933,34.04,-118,1
5,39,4.7014,0.9574,792,2.2962,33.85,-121.94,1
4.8295,34,5.137,1.0391,1032,2.8176,34.2,-117.95,1
3.9792,52,5.0307,1.0305,973,2.4233,0,-122.36,1
4.6625,40,0,1.0773,705,2.9239,-118.35,-117,1
5.0761,52,0,1.0307,872,2.8557,37.8,-122.09,1
4.125,33,5.2434,0,1479,2.4286,36,-119.07,1
4.7917,16,5.6254,0.9624,3833,2.8649,34.07,-118.1,1
2,29,3.6754,0.9529,1379,2.011,33.87,-119,1
2.8304,33,4.6628,1.0642,1071,2.365628,37.35,-118.15,1
8.5129,23,7.3351,0,1061,3.3438,34.16,-117.92,1
8.4144,26,7.1572,0.996,1011,2.3161,34,-117.9,1
2.7955,38,5.0115,0,849,3.3529,34.27,-118.45,1
3.6875,33,5.5962,1.0341,1325,0,34.12,-122.04,1
3.2028,23,3.8571,0.9901,3086,2.6111,33.99,-118.31,1
4.0569,36,6.1351,0.9955,811,3.0455,37.47,-118.07,1
6.0441,34,6.5497,0,1174,2,-118.11,-117.9,1
2.6458,36,5.4036,1.0714,1098,2.6667,38.45,-117.8,1
2.91077,5,3.7014,0.9617,830,1.6486,37,-118.41,1
2.6125,38,4.9087,0,1872,3.8194,36.95,-118.37,1
6.0107,26,6.5977,1.0342,587,2.8704,-117.9,-118.13,1
4,34,6.7692,0,1332,2.8388,34.05,-118.2,1
6.0419,33,0,0.994,752,2.9338,34.12,-117.57,1
4.1786,16,6.1918,0,1668,3.4835,4.41,-121.36,1
3.2891,27,0,0,664,2.4353,37.35,-118.39,1
4.375,36,5.9077,1.0927,1419,2.4242,37.8,-117.99,1
5.2655,41,5.4464,0.9935,746,2.6741,-120.46,-119.32,1
6.5288,10,7.1667,1.0224,3182,2.7391,34.02,-121.86,1
2,29,0,1.0347,2682,6.1823,34.12,-120.92,1
3.875,38,5.4384,1.0235,793,2.5662,37.74,-120,1
3.2891,43,5.7196,0,926,2.8776,35.37,-118.39,1
5.5731,45,5.6919,1.0386,532,2.3356,33.85,-118.44,1
4.5795,19,6.3201,1.0829,2340,3.5529,34.1,-117.99,1
4.075,31,5.2556,0.9705,1106,0,35,-117.31,1
4.5714,20,5.6743,1.023,1852,0,34.03,-118.08,1
5,27,0,1.0172,1041,0,34,-117.89,1
3.1672,33,4.0073,1.0167,1134,1.9062,40.8,-118.39,1
5.918,39,6.1855,1.0606,929,2.9072,34.05,-118,1
4.03,12,5.8447,0.9799,936,2.9449,37,-118.32,1
3,52,6.4021,1.0341,809,2.3573,37.76,-122.72,1
3.0417,32,0,1.0444,761,3.4874,-122,-118.11,1
5.4286,24,5.5303,0.9629,705,0,34.19,-117,1
5,28,4.8879,1.0369,1338,2.6878,36.21,-118.08,1
5,25,4.6845,1.0337,1208,0,33.76,-121.92,1
3.625,52,4.7596,0.9955,843,2.7153,37.71,-117.87,1
3.125,7,5.0496,1.064,1342,2.4141,35.14,-118.39,1
4.7308,27,0,1.0044,1071,3.3021,-118.13,-118.05,1
3.5278,38,4.7143,0.954,1215,2.8571,34.06,-118.22,1
4.34,29,5.5241,0,1074,3.107,37.38,-117.12,1
5.7609,26,0,1.0431,1664,3.0954,0,-121,1
4.61,35,5.3437,1.0369,511,2.8776,-117.27,-120.66,1
3.2857,34,4.9078,1.0588,930,2.8704,-117.97,-117.96,1
5.1245,33,5.4242,0.9441,671,0,36.75,-117.81,1
1.73445,42,4.9667,0,881,2.6875,37.97,-117.92,1
4.0156,52,5.1319,1.0543,1320,2.5199,38.03,-122.4,1
3.3276,34,4.8956,0,1322,2.5152,34.07,-118.28,1
4.8125,22,5.3944,1.0273,8,2.6962,33.9,-118.15,1
4.6667,38,5.4595,0,882,2.4286,37.47,-118.08,1
5.7857,33,0,0.9931,1203,3.273,34.15,-117.93,1
4.1457,32,6.5079,1.0958,982,3.0122,33.88,-119.3,1
5.7,35,0,0.989,821,2.8888,-122.47,-119,1
4.8365,32,4.006,0.9705,531,2.5156,36.6,-121.48,1
6.0745,20,0,1.0476,1072,2.9844,33.95,-117.97,1
4.1914,40,5.7014,1.0773,1338,2.3797,36,-122.14,1
5.52,12,6.3734,0.9812,793,0,-118.33,-118.12,1
5.0353,35,6.3243,0,1210,2.4445,34.1,-117.9,1
5.1396,35,0,0.9948,1319,2.8351,34,-121,1
7.0795,26,6.5234,0.9754,973,2.8966,37.93,-117.99,1
5.1217,36,5.5606,0.9888,1207,0,37.09,-117.93,1
3.1875,40,0,0.987,721,4.125,36.8,-119.74,1
4.9,31,5.4731,1.0391,2099,3.1772,36.19,-117.82,1
6,36,7.0386,1.0577,1206,2.5199,33.76,-118.43,1
3.1382,26,5.9167,1.0183,1226,2.7143,33.73,-118.03,1
5.3326,42,6.6406,1.0782,1227,2.386,38.39,-122.45,1
5.7153,38,6.0745,0,1061,2.5131,34.11,-117,1
5.8333,52,6.1173,1.0588,1283,2.5491,38.49,-118.38,1
4.0833,32,0,0.9167,1406,2.4567,34.09,-117.99,1
3.36615,52,0,0.9353,782,3.1053,38.01,-121.83,1
4.1875,33,5.6406,1.0419,1032,2.4143,37.77,-122.85,1
5,26,7.1873,0.9918,1235,2.4088,33.77,-118.1,1
3.9107,39,4.7828,1.1402,1047,2.6146,38.09,-118.17,1
5,36,6.1513,1.0203,925,2.8189,37.73,-117.99,1
4,51,4.5903,0.974,764,2,33.97,-118.13,1
3.3687,32,0,0.9467,49,2.5333,34.12,-118.27,1
6.3093,37,0,1.0369,1359,2.5176,36.92,-118.1,1
4.775,16,6.3839,1.0444,893,2.742,34,-117.91,1
4.3125,32,5.0939,0.9851,683,2.8831,34.04,-118.19,1
4.45,33,6.0885,1.0263,1149,3.2659,34.05,-117.92,1
3.4286,52,5.6714,0.9734,613,0,34.01,-122.44,1
3.8571,38,5.0902,1.1202,515,2.5769,-118.27,-117.35,1
3.2708,52,5.0488,1.0391,1292,2.9509,38.43,-118.31,1
4.5391,36,6.378,1.1361,1062,2.8365,34.08,-117.9,1
4.3375,33,6.1581,0.9967,858,2.5333,0,-120,1
5.6417,18,5.788,1.0347,1311,2.4526,34.1,-120,1
4.5208,36,5.8602,0.9937,891,2.4748,34.11,-122,1
4.5833,41,5.0532,1.0078,925,0,-120.22,-119.17,1
4.1215,37,5.1687,0.9596,937,2.5059,34,-118.3,1
6.5111,52,6.9556,1.0357,1279,2.7598,-117.87,-118.1,1
7.5131,17,8.1612,1.0376,588,2.5104,34.05,-122.61,1
2.4821,50,5.6349,0,667,2.8776,34.09,-117.15,1
8.058,26,7.5179,0.9888,1076,2.6875,34.22,-118.32,1
6.8125,4,7.1225,0.9955,3577,3.1824,34.02,-118.7,1
4.5714,26,5.5696,0,1351,3.2788,34.15,-122.07,1
4.3977,17,6.5116,0,1107,2.4111,36.82,0,1
5.51004,35,0,0.9672,681,3.0543,-118.28,-118.28,1
6.1767,34,5.4922,0.9778,576,0,34.03,-118.3,1
7,52,5.2255,0.9763,984,0,34,-118.08,1
5.9479,11,6.6356,0,731,3.0105,16,-120,1
5.368611,17,0,0.9778,7,2.8286,34.05,-120.81,1
4.6389,44,7.8763,1.0205,664,2.7634,38.14,-117.23,1
3.625,29,6.1148,1.0703,1578,2.6154,36.23,0,1
4.0341,40,0,0,759,2.6957,35.4,-118.03,1
4.6667,13,6.0273,1.0353,2772,0,35.39,-117.1,1
