V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
1,0,0,0.8602,0,0,0,0,0,112.664,0,0,0,0,0,1.178,0,2.7882,69.7642,0,0,0,5.3891,0,0,0,0,0,0,-0.0069,0,0,4.3511,0,0,0,131.263,0,121.98,0,0,21.6165,0,0,41.0914,0,0.4727,0.0302,102.441,0,37,0,0,0.1373,0
0,0,5437,0,0.6298,0,0.1856,2188,0,0,0,0,56.6946,57.3821,38.1257,0,0,1.2823,0,0,0,0,0,0,0.476,1.0732,0,0,0,0,0,0.6852,0,0,-1.55,0,0,0,0,0,0,0,8.8366,105.59,58.1694,0,0,0.0601,102.641,0,0,0,0,0,0
0.0856,0,0,0,0,0,0,0,0,0,151.784,0,0,0,0,-0.2988,0,-0.6873,0,0,-4.0785,13.0569,0,0,0,0,1.2479,86.9558,0,0,48.1477,0,9.1206,0.1549,0,0,0,0.1083,116.545,22.5446,0,43.8975,2.57,0,0,0,0,0,0,0,0,12.4819,2625,0,0
0,1,0,0,0.6072,0,0,0,0.1902,0,168.237,0,58.7161,57.5945,0,0,0,0,0,0,0,0,0,0,-0.661,0,0,64.3384,3812,0,0,0,0,0.5886,0,-1.0487,0,0,126.784,8.798,0,0,0,75.0394,0,0,0.1957,0,123.812,0,0,12.5083,2406,0,0
0,0,0.8139,0,0.727,0,0,0,0,0,0,105.648,31.6273,0,0,0,-0.1525,-0.9072,76.361,0,0,0,0,3.6398,0,0,1.7478,74.0081,0,0,0,0,0,0,18.959,0,0,0,0,44.6455,0,46.8441,0,125.05,0,5411,0,0,0,0,0,0,604,0,0
1,0,0,0,0,0,0,0,0,0,0,70.0084,0,37.256,42.9886,0,0,0,60.6362,0,0,0,5.8267,11.7294,0,0.3381,0,0,0,4.0553,0,0,0,0.3866,2.4116,0,0,0,0,0,0,41.8481,7.5523,89.0879,0,0,0.4976,0,0,-1.0148,46.5695,0,0,0,0
0,0,0,0,0,0,0,0.14,0,190.966,0,0,23.8571,0,21.9644,0,0,0,87.7802,0,3.0273,0,0.9729,0,-1.6305,0.055,0,88.9459,0,0,37.1778,0,0,0,0,2.4154,139.944,0,107.352,0,0,34.4872,13.4499,0,0,0.5176,0,0,126.337,0,0,0,0,0,0
0,0,0,0.5136,0,0,0,0,0,0,0,99.7488,0,17.3299,17,-0.3372,0,0,0,0,4.1778,6.352,0,0,0,0,0,83.3893,0,0,37.3268,0,0,0.2548,0,-1.0095,0,0,0,0,0,0,2.5598,119.991,0,0.5022,0.6052,0.1894,0,0,10.501,0,0,0,0
0,0,0,5410,0,0,0,0,0,0,0,0,0,0,0,0,1.5374,0,0,0,15.0909,0,0,11.1404,0.5722,1.232,0.3946,0,0.3417,-6.2109,0,0.0678,0,0,0,0,0,0,0,0,0,13.0851,4.7999,0,28.6918,0,0.3661,0.0558,0,0,0,12.1377,0,0,0
0,5417,0.5188,0,0.2878,0,0,0,0,0,0,0,8.0228,8.647,7.4475,-0.0551,0,0,85.8789,0,-0.2576,0,0.7014,0,0,0,0,0,0,0,0,0,4.9252,0.1288,0,1.5868,0,0,0,0,0,40.39,0,0,0,0.4979,0.1165,0,0,0,0,0,0,0,0
0,383312,0.1206,0,0,0,0,0,0,0,107.544,0,63.6694,0,0,0,1.5134,1.7365,0,0,0,0,0,0,0.78,0,0,0,0.2771,4.2451,51.9598,0,0,0.0718,0,0,134.281,0,0,0,-1.8495,0,6.5879,0,0,0,0.2704,0,101.743,0.6409,0,0,0,0,0
0,0,0,0,0.319,0,0,0,0,0,1302240,104.473,0,0,0,0,0,0,0,0,10.7332,0,2,0,0,0,0.0954,0,0,-0.8194,54.0777,0,0,0,0,0.1587,116.237,0,0,0,-0.2519,0,0,107.916,0,0,0,0.086,111.791,0.9336,0,0,3811,1.0106,0
0,0,0,0,0.8851,0,0,0,0,0,0,0,0,0,40.3157,0,0,0,0,0,9.986,0,3.7585,5.4654,0,0,0,0,0.5833,2.0607,0,0.2667,0,0,0,-1.1374,95.274,0,0,0,0,44.1682,7.8647,0,11.6281,0,0.4594,0.0235,113.442,1.3895,0,0,0,0,0
0,0,0.675,0,0.8677,0,0.2908,0,0.2985,0,0,0,0,0,0,0,-0.8698,0,0,1.124,-2.0039,0,0,8.1854,0,0,0,0,0.1083,0,19.1527,0.0757,0,0,0,0,123.483,0,0,0,0,39.5823,5.2563,0,29.7876,0,0.6332,0,0,0,21.6906,0,3891,0,0
0,4792,0,0.5193,0.1159,0,0,0,0,0,0,0,0,0,6.3734,0,-0.6469,0,0,0,0,3.2666,0,3.9078,0,0.287,0,0,0,0,29.3308,0.5107,0,0,0,0,119.963,0,0,0,0,0,0,0,26.9081,0.8102,0,0,104.098,1.2743,0,0,0.12,0,0
0.3935,0,0,0,0,0,0.0621,0,0,97.617,0,69.1695,0,0,44.4284,0,1.1154,0,60.4698,0,0,0,0,0,-0.4722,0,0.0705,82.5128,0,0,0,0.1497,0,0.2978,0,0,139.773,0,0,12.087,0,0,0,0,0,0,0,0.029,0,0,48.0174,2.6908,0,0,0
0,1,0,0,0,0,0.477,0,0,0,0,0,0,0,0,-0.4771,0,0,0,0.0093,0,0,0,0,0,-0.58,0,86.3638,0.3056,0,35.0712,0,5.4289,0.4117,0,0,0,0,140.985,44.5373,0,0,7.5935,0,0,0,0,0.0276,0,1.0541,0,3.8193,4435,0,0
3310,1,0,0,0,0,0,0,0,0,0,191.441,0,7.5816,0,0,-0.5071,0,0,-0.3941,-5.3586,1.894,0,0,-0.5222,0,0,71.8189,0,0,14.4718,0.5969,0,0.3801,0,0,0,0,0,0,0,0,19.6398,0,41.7643,0.5104,0,0,0,0,0,11.9754,0,0,0
0.3,0,0,0,0,0,0,0,0,64.8697,0,0,0,0,11.288,2.061,0,2.2665,52.8596,0,3.9082,0,0,0,0,0,0,0,0.9972,0,35.4232,0,4.5174,0.2517,-0.7884,0,0,497944,113.841,0,0,0,12.6808,0,0,0.5976,0.4108,0,0,0,0,0,0,1.1257,0
0,0,0,0,0,0,0.8263,0,0.3187,0,83.5151,0,0,0,14.0604,0,0,0,64.0576,0,0,0,0,2.9918,0,0,1.4904,0,0,3.7148,0,0.1857,6.7814,0,0,2.9107,91.9138,0,0,42.0839,0,0,15.617,113.848,0,0.4589,0,0,0,0,0,0,0.0787,0,0
0,0,0,0.5154,0,0,0.2,0,0.2271,192.758,189.595,0,18.2852,0,0,0,0,0,0,-1.0272,17.5608,0,0,0,-0.0154,0,0,0,1,0,0,0,0,0,0,0,0,0.4167,94.8471,36.1815,4.2469,0,7.7962,0,21.2667,0.5012,0,0,0,0,0,0,1,0,0
0.0653,5437,0.1646,0,0.7852,0,0,0,0,0,159.832,0,0,13.7304,0,0,-0.6963,0,0,0.029,0,2.8021,0,1.8351,0,0.0394,0,0,0,0,0,0,10.1562,0.3336,-5.3064,0,0,5312,0,0,0.7014,45.2903,0,0,0,0,0,0,0,-0.0384,0,0,0,0,0
0,0,0.2229,0,0,0,0.1187,0,0,0,0,0,0,60.4073,0,0,0,1.8597,67.4157,0,0,0,2.4931,0,-0.1688,0,0.0993,0,0,0,0,0,0,0,-1.5274,1.1364,0,0,0,0,0.5907,30.126,9.4659,90.06,0,0,0.5739,0.0565,0,1.0561,25.5583,0,0,0,0
0,2000,0,0,0,1125,0,0,0,123.262,0,0,0,23.649,20.1662,0,0,0,0,0,2.0075,0,1.9366,0,-0.1154,0,0,99.4947,4479,0,49.6362,0,0,0,0,0,0,0,0,26.0983,0.0501,0,14.4086,0,43.3264,0,0,0,0,0,46.5939,0,0,0,0
0,0,0,0,0.8854,0,0,0,0,0,0,44.2892,0,0,46.2955,0.3834,0,0,0,0,0,0,10.716936,16.9607,-0.2718,0,0,0,0,0,0,0,12.5011,0,0,0,0,0,125.689,0,0,0,9.5,81.0735,51.128,0,0,0,112.83,1.0019,29.6582,12.8471,0.017,0,0
0,0,0,0.5066,0,0,0,0,0.2778,0,0,42.6923,40.1822,0,0,1.5347,0,0,0,0,4.5583,0,0,0,-0.0889,1.7058,0,0,0,-1.6899,10.2852,0,0,0,0,0,133.73,0.35,101.748,0,0,0,4.0146,0,0,0,0,0.0257,107.146,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,153.345,0,0,45.6957,0,32.6239,0,0,-0.7453,0,0,17.4351,0,0,0,-0.8992,1.2345,0,0,0.6417,0,0,0,0,0,0,2.9081,0,0,146.567,11.5373,0.7,0,12.1677,0,0,0,0.1467,0,87.0338,0,0,0,3335,0,0
0,0,0.3,0.5161,0,1125,0,0,0,0,84.129,0,0,0,0,1.0628,0.8469,0,62.9854,0,0,0,0,9.0647,0,0,-0.9078,0,0.7167,0,0,0,6.2696,0.135,0,0,100.871,0,0,0,0,0,15.7746,112.57,32.7901,0,0,0,0,0,22.4862,0,0,0,0
0,0,0,0,0.7199,0,0.1479,0,0,0,0,119.277,43.9568,0,44.0569,0,0,0,73.7407,0,3,11.8441,0,2.6578,-1.0246,0,-0.5584,0,0,0,0,0.116,0,0,0,0,0,0,100.833,48.4367,0,0,11.7802,0,0,0,0.1896,0,0,0,0,0,0,0,0
0,0,0,0.4401,0,0,0,0,0,0,0,0,46.0711,45,0,0,0,0,0,0,18.28,0,3.3245,10.4031,0,0,0.2029,0,0,-1.2667,0,0,0,0,-6.5687,-0.7076,135.781,0,81.1595,0,0,11.7932,13.7398,0,0,0,0,0,0,0.4791,37.5442,7.8138,0,0,0
0,0,0.2767,0,0,0,0,0,0,0,0,0,0,42.7695,40.9981,0,0.1612,0.266,0,0,0,0,3.9078,0,0.1704,0,0,0,0,-1.0813,43.3947,0,0,0.3345,0,0,89.2128,0,0,27.0221,-0.0332,21.8596,0,97.6014,0,0,0,0,0,1,27.3162,5.7359,0,0,0
0,0,0,0,0,0,0,3712,0,152.896,162.054,169.357,0,0,0,0,0,0,0,0,0,0,0.9994,1.4906,0,0,0,71.6536,0,6.0701,0,0,0,0,4.1882,0,0,4417,0,0,0,0,0,0,0,0.959,0.4135,0,0,-0.7331,48.7691,3.4305,4540,0.5269,0
0.1268,0,0,0,0,0,0,0,0,136.495,0,0,0,0,32.9453,0,1.0852,0,0,-6,0,9.6569,4.2158,6.9078,0,0,0,90.3164,0,0,0,0,18.5478,0.0947,0,-0.5372,0,0,127.593,53.0337,-0.0532,0,5.4489,0,0,0,0,0,0,2.0236,50.1156,0,0,0,0
0.0165,1,0.4604,0,0,0,0,0,0,0,0,0,10.8441,0,9.6084,0,-0.2543,0,0,0,-9.0532,0,1.9082,0,-0.7177,0,-0.4058,0,0,1.6972,0,0,6.9085,0,0,0.2678,0,0.075,0,0,1.7281,0,0,88.7157,0,0,0,0,133.868,0,0,0,0,0,0
0,0,0,0.4905,0,0,0,0,0.4179,0,0,72.9077,0,25.37,0,0.6679,0,0,0,0,24.7385,0,0,0,0,-0.8012,0,61.1791,0,-5.2546,12.3689,0.087,3.9971,0.5105,0,0,0,0,0,23.6469,0,0,13.9152,108.452,0,0,1.0193,0,0,0,0,0,0,1125,0
0,0,0,0.8602,0.8481,1.0109,0.274,0,0,103.319,0,0,43.8552,0,46.318,0,0,2.1743,0,0,0,16.5447,0,0,0,0,0,88.0377,0.1278,0,0,0,0,0,0,0,0,0,128.056,0,3.8783,0,0,0,0,0,0.4538,0,105.901,0,0,7.6363,0,0,0
0.0147,0.2972,0,0,0,0,0,0.0245,0,150.641,108.055,87.7795,0,31.8997,0,0,0,0,70.9087,3.0736,0,0,0,0,-0.4078,0,0,0,0.8361,-0.6305,13.4164,0,0,0,0,0,0,0.1854,0,0,0,39.5471,0,0,0,0.488,0,0,0,0.4284,0,0,0,0,0
0,0,0.2083,0,0,0,0.1155,0,0,154.887,0,0,0,0,28.1829,0,0,0,0,0,4.4,0,1.0252,0,-0.5781,0,0,86.0042,0,0,0,0,0,0,0,0,106.445,0,82.8581,10.8351,-0.1367,0,2.7455,0,0,0,0.5174,1.0221,94.751,0,47.8366,0,0,0,0
0,0,0,0,0,0,0,0,0,0,146.72,0,0,31.8597,0,0,-0.0536,0,0,-2.6398,-18.6819,0,0,0,-1.2384,1.0112,0,70,0,-1.6963,31.5585,0.2564,0,0,0,0,89.8189,5417,0,0,0,39.1691,3.7763,113.836,0,0,0,0.0287,0,0,0,0,0,0,0
0,0,0,0.487,0,0,0,0,0,0,90.9061,0,0,30.7338,0,0,0,0,69.0945,0,2.1375,0,0,3.2594,0,-0.0716,0,0,1,0,0,0,3.9222,0,0,0,129.861,0,115.184,0,0.17,58.7157,10.2397,0,0,0,0,0,0,0,0,6.5055,0,0,0
0.0339,0,0,0,0,0,0,0,0.5175,0,142.424,0,37.49,0,0,-0.3104,0,-0.3158,0,-2.0922,2.8055,0,0,2.6138,0,0,0.0843,0,0,0.6612,0,0,18.2515,0.5392,9,0,107.701,0,0,0,0,0,0,0,19.369,0,1.0191,0,0,0,0,0,0,0,0
0,0,0,0,0.5134,0,0.1625,0,0,168.333,0,0,0,0,0,-1.1708,0,-1.8783,0,0,0,0,0.6062,1.0169,0,-0.6352,0,79.7094,0,0,33.8122,0,0,0.0678,0,0,0,0.1222,0,0,0,0,0,103.476,47.9367,0,0,0,125,0,0,0,0.1392,0,0
0,0,0,0,0,0,0.0878,0,0.4087,0,0,0,0,0,0,0,3.2399,4.1267,0,0,9.9062,0,0,0,0,0,1.8272,0,383312,0,13.1936,0,0,0,-15.4365,0,0,0,0,30.5516,0,0,4.1226,103.255,0,0,0.7564,0.0353,0,0,25.4947,0,0,0,0
0,1,0,0,0.4104,0,0,0,0,0,181.272,0,0,0,17.9276,0,0,0,85.6685,0,0,0,0,1.5903,0,0,0,0,0,0,0,0,11.6536,0.1482,0,0,0,5417,0,0,0,0,4.9138,0,0,0.6181,0,693,126.97,-0.3588,42.6729,0,0.0104,0,0
0,0,0.475,0,0,0,0,0,0,0,0,99.8552,45.6607,0,50.9061,0,0,0,0,4.0515,-3.9644,0,2.2743,0,0,1.4257,0,61.1437,0,0,0,0,0,0.2465,-0.8193,0,0,1972,0,0,0,55.5996,0,0,0,0,0,0,146.639,1.7199,37.5825,0,0,0,0
0,0.9441,0,0.4249,0,2247,0,0,0,0,0,115.767,25.8481,0,0,0,-0.2955,0,0,-0.2562,-1.4357,0,1.359,0,0,-1.5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1078,0,1.5981,0,0,0.6261,0,0.0252,0,-0.7999,12.7158,20.6174,0,0,0
2.347,0,0,0,0,0,0,0,0,0,0,85.0097,0,0,18.2539,0,0,0,68.6356,0,15.9349,0,3.5679,0,0,0,1.3293,0,1979,0,0,0,8.6855,0.9856,0,0.6726,0,5437,0,20.2863,0,0,0.079,0,0,0,0.173,0,122.941,0,12.8081,0,0,0,0
0,0.0792,0,0,0.2822,0,0,0,0,110.954,0,0,0,0,0,0,1.8986,2.642,0,0,0,0,7.2737,14.6108,0,0,0,0,0,0,0,0,4.6901,0.0997,-3.9124,0,0,0,0,23.6542,0,0,11.9997,0,0,0.8594,0,0,114.735,0,10.8797,0,0.0285,0,0
0,0,0,0,0,1.0429,0.4456,0,0,0,0,77.8135,0,0,0,-0.0483,0,0,0,0,0,0,2.9366,0,0,0,-0.3269,0,0.1896,0,0,0,0,0,-3,0,117.818,4972,0,8.0107,-0.7968,12.7337,0,116.662,10.5777,0,0,0,0,0,9.2639,0,0,0,0
0,0,0,0,0,1.0028,0,0,0,118.24,108.792,0,33.9307,0,32.0338,0,0,0.279,72.8579,3.9997,0,0,0,0,0,0,0,0,0,0,40.7387,0,0,0,0,-0.3048,0,6972,0,0,0,17.4783,0,98.469,30.7291,0,0,0,121.82,0,0,14.5014,0,0,0
0,0,5417,0,0.8953,0,0.4548,0,0,0,158.584,145.645,0,13.2872,0,0,0,0,77.8647,0,0,3.8797,0,2.1344,0,1.5683,-0.2181,0,1,0,0,0,0,0.0607,0,0,0,0,0,0,0.8182,0,3.9589,0,0,0.6983,0,0,0,-0.6562,0,0,0,0,0
0,0,0,0,0,0,0,0.0438,0,88.8997,0,0,0,13.3951,0,0,0.075,0.0722,0,0,0,0,4.2427,0,0,0,0,89.9845,0,3.9962,0,0.1225,6.5395,0,0.6869,0,95.4106,0,0,0,-0.4909,26.128,0,0,0,0,0,0.0315,0,0,0,8.6675,0,1.0191,0
0,0,0,0,0.7595,0,0,0,0,0,82.654,110.777,0,0,0,0,0,0.439,61.4336,0,0,0,0,8.6658,-1.5232,0,0,0,0,2.3651,0,0,11.7289,0,-2.3942,0,0,0,0,0,0,0,0,86.8348,18.0339,0.9366,0,0.0234,0,0,0,8.8,0,0,0
0,0,0,0,0,0,0,0,0.3968,0,112.356,0,0,17.7185,0,0,0,0,78.1658,0.5269,0,0,0,0,-0.9079,1.4189,0,0,0,0,26.2986,0,13.8245,0,0,-1.2357,0,0.65,0,0,0,37.1546,10.3298,0,0,0,0,0,95.849,3.3146,24.59,0,0.024,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3157,0,-0.2411,0,0,-0.0082,-3.7973,3.4303,0,0,0,1.501,0,72.9491,1.05,0,41.4563,0,15.6148,0.2176,0,0,0,0.0972,0,20.6619,0,51.0817,0,82.2587,0,0,0,0.071,0,0,0,0,1,0.4271,0
0,0,0,0,0.689,0,0,0.0207,0,0,137.26,0,0,67.9832,0,0,-0.1889,-0.418,76.7473,2.8602,0,0,0,0,0,0,-0.6299,75.9598,0,-3.2462,0,0,9.4583,0,0,0,87.4451,0,0,0,-1.501,0,0,115.083,0,0,0.3769,0,0,0,0,0,0,0,0
0,0,0,0,0,2184,0,0,0,0,0,153.145,38.2404,0,0,-0.6332,0,0,82.4999,0,7.5683,0,1.4499,0,-1,0,0,66.8594,0,4.3902,0,0,0,0,0,2.3841,0,0,0,39.7473,0,54.0035,0,0,0,0,0.3104,0,131.912,0,0,0,0.1795,0,0
0,0,0.5139,0.4958,0,0,0,0,0.2347,0,0,0,0,41.4903,0,0,-0.5899,0,80.369,0,9.5651,0,0,0,-1.9076,-0.04,0,0,0,6.3172,0,0,2.2955,0,0,0,131.778,0,0,0,1.1087,46.9895,0,111,0,0,0,0.1161,81.7377,0.6915,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,124.657,0,0,41.5996,0,0,-0.6998,0,0,0,2.6486,0,0,0,0,0,1.1279,0,0,-7.6362,0,0,0,0,-0.4158,-0.207,0,0,85.5441,16.8398,0,16.0989,6.6971,0,10.9244,0,0,0,0,0,20.8777,0,3325,0.9266,0
0.0031,0,0,0,0,0,0.2402,0,0,0,0,217.137,0,13.8565,0,-2.6568,0,0,95.4875,0,0,2.8581,0,4.1557,0,0,0,71,0,0,0,0.3918,0,0,0,0,0,0,0,0,0,13.6925,14.5441,88.0918,0,0,0.5525,0,0,1.208,19.6663,0,0,0,0
0.0348,0,0,0,0,0,0.602,0,0,0,103.657,90.4366,40.3185,0,0,0,0,0,71.2836,0,0,7.687,0,0,-0.1401,4.9076,0,0,1,0,28.1561,0,12.059,0,0,0,0,0,104.673,12.4538,6.1857,0,0,95.8193,0,0,0.3136,0,0,0,0,9.5683,0,0,0
2.1285,1,0,0,0,0,0,541913,0,0,0,0,0,10.9073,0,-2.061944,-4.8561,-3.32,0,-0.3736,0,0,0,0.8676,0,0,0,61.2612,0,0,0,0,19.2066,0,0,0,0,0,0,18.4893,0,0,4.4165,0,0,0.7999,0,0,106.389,0,0,13.501,0,0,0
0,0.3935,0,0.4466,0,0,0.490901,0,0,112.478,115.616,0,58.4669,0,0,0,0,-0.6433,0,1.4546,0,9.6305,4.8697,0,0,0,-1.3796,0,0,-0.1424,0,0,0,0,-0.156,0,88.6356,0,0,0,0,0,7.9087,120.297,0,0,0,0,0,1.0616,0,0,0,0,0
0,0,0,0,0,0.7489,0,0,0,0,0,128.833,35.0919,0,0,-0.2168,-0.332,0,0,0,0,8.414,0,1.7304,0,0,0,88.8169,0,-9.1823,23,0.9491,0,0,0,0,0,447250,0,0,-0.9485,0,0,0,0,0,0.2439,0,0,0,36.2664,10.7889,3770,0,0
0,1,0,0,0,0,0,0,0,105.679,0,86.8689,0,0,18.6278,0.1747,0,0,0,0,13.7899,0,0,0,0,2.3491,-0.8583,79.5284,0,0,33.257,0.1159,9.4576,0,-0.0641,0,0,0.3444,0,0,0.4893,48.7152,0,0,0,0,0,0,0,0,0,0,0.0972,3798,0
0.2565,0,0,0,0,0,0,0,0,0,105.912,0,20.2697,0,17.1407,0,0,2.3778,71.799,0,0,0,0,0,0,0,0,69.8194,0,-0.5695,0,0,0,0,-3.3861,-1.4933,0,0,0,0,3.172,10.5523,0,0,0,0.4712,0,1.0184,0,7.7482,13.6933,0,0.0245,0,0
0,0,0,0.6656,0,0,0,0,0.244,0,159.541,0,42.676,0,0,-0.8107,-0.5221,0,80.6998,0,0,16.7582,0,0,0,0,0,0,0,-1,0,0.157,0,0,0,4.0384,107.64,0,0,23.8102,3.2588,0,0,0,0,0,0,0,130.245,0,17.5692,0,0,0,0
0,0,0,0.534,0.6893,0,0,0,0.4896,0,0,0,0,24.3767,0,0,0,0,68.3839,0,5.0356,0,0,0,0,-2.6174,0,78.2465,0,-9.9118,0,0.2634,0,0,0,0,121.435,0,0,0,2.0794,0,0,85.5949,36.2795,0.6461,0.1291,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.031,0,123.26,0,0,0,34.5263,0,0,0,0,69.6655,1.0957,9.6707,10.49,0,0,-0.5404,0,0,0,0,1.7084,39.7511,1.8986,0,0,0,0,0,0,109.42,0,-9.2501,0,0,0,16.1536,0,0.2748,0,0,0,27.8182,19.0091,0,0,0
0,0,0,0,0,3140,0.6719,0,0,0,0,0,0,0,26.5591,0,0.4537,0,0,0,0,10.2105,0,0,-0.6885,0,0,68.0291,0,0,0,0.4479,0,0,3.9084,0,0,0,0,47.9367,0.0681,0,15.5395,0,0,0.488,0.2064,0,94.4644,0.5376,0,18,0,0,0
0,0,0,0.7592,0,0,0,1.0182,0,0,0,0,30.5058,0,31,-0.4873,-0.5274,0,0,0,5.9607,0,0,0,0,0.5178,0.348,68.7333,0,0,13.743,0,0,0,0,0,126.476,0,113.81,32.6769,0,0,0,0,0,0,0,0,0,0,23.6176,18.8901,3322,0,0
0,0,0,0,0.1621,0,0,0,0,0,145.678,0,0,0,0,0,-0.281,-0.3096,0,4.4165,0,0,0,0,0,-1.2357,0,0,0,0,0,0,0,0.1593,0,2.0859,0,1979,0,0,0,18.9076,0,0,15.6362,0,0.4306,0.0437,122.835,0,6.2544,3.5895,1,1.0068,0
0,0,0,0.4578,0,0,0,0,0,78.5442,0,0,10,9.0147,8.4863,0,0,1.2903,0,0,-1.9076,0,0,0,0.501,0.4035,-0.2494,0,0,0,15.9441,0,13.8561,0,0,-0.5472,0,0,95.7158,0,0,0,0,0,0,0.6691,0,0,0,0,0,0,3880,0,0
0.0581,0,1979,0,0,0,0,0,0.4117,0,0,87.2516,0,0,0,0,0.2949,0,60.6015,0,0,10.0971,0,0,0,1.8581,0,0,0,-0.3963,18,0,0,0,0,-0.3591,0,0,0,44.5138,0,0,0,117.08,0,0,0.3348,0,0,2.0675,28.5967,0,33,0,0
0,0,0,0.4285,0,0,0.5373,0,0,0,0,87.4952,0,0,0,0,0.6177,0,0,-5.7823,0,7.9918,0,0,0,0,0,0,0,0,7.8968,0,0,0,-0.3143,1.0167,91.8602,0,94.6348,32.0648,0,38.3269,0,0,0,0,0,0.0253,0,-2.8398,0,0,0.0414,0,0
0,0,0,0,0,0,0,0.0356,0,0,0,0,0,13.269,0,0,0,0,86.8805,4.2725,0,0,0,2.6821,0,0,0,63.9717,3812,1.11,0,0.3123,9.6191,0,0,0.7358,120.746,0,0,0,0,29.1885,0,121.501,0,0,0,0,0,0,32.5087,0,0.0771,0,1
2922,0.0708,0,0.4959,0.7384,0,0,1979,0,0,0,90.9062,0,0,0,-0.16,-0.0487,-0.0647,0,3.6168,10.5525,0,0,0,0,0,0,0,0,0,47.4669,0,5.7597,0,0,0,0,0,101.381,11.2665,0,0,0,92.6965,0,0,0,0,0,0.3694,0,6.0187,0,0,1
0,3812,0,0,0,0,0,0,0.3581,154.332,158.632,0,0,58.5519,0,0,-0.2972,0,0,0,0,0,2.6426,0,0,0,0.682,0,0,0,0,0.4466,0,0,0,1.9252,118.285,0,115.512,0,0,0,14.6305,0,0,0,0.3395,0.0279,0,-1.3531,0,9.874,0,0,1
0,0,0.5354,0,0,0,0,0,0,174.849,0,188.668,0,0,17.9607,0,0,0,0,0,-4.148,0,0,0,0,0.1661,0.316,83.099,0,0,0,0,0,0.3683,0,0,0,0,0,42.0377,0,18.095,10.5676,0,0,0.5587,0,0.0373,0,0,0,19.2595,0,0,1
0,0,0,0,0,0.9998,0.2321,54,0,0,0,0,34.6239,0,0,0,0,0,67.1878,0,0,0,0,0,0,2.3765,0,0,0,3.093,0,0,0,0.5284,0,0.88,0,1979,121.539,0,-0.2423,49.5143,6.4155,100.74,0,0,0,0.0255,0,-1.1533,0,0,0,0,1
0,0.1472,0,0,0,0,0.5442,0,0,0,0,0,0,0,21.7251,2.4526,0,1.576,72.5679,0,0,0,0,0,0,0,1.4085,65.5532,0,-1.1371,23.9,0,6.2421,0,0,0,0,0,133.375,0,0,21.6165,0,85.589,0,0,0,0,0,-0.9589,7.78,0,3861,0,1
0.1353,0,0.6861,0,0,0,0,0,0.6933,0,100.891,0,0,0,0,0,0,0,68.1475,0,13.4592,0,4.7291,3.4108,0,-0.0185,0,0,5417,0,0,0,0,0,0,0,103.182,1972,0,11.9646,0,47.3672,0,87.1207,0,0.5191,0,0,0,0,10.8878,5.5534,0,0,1
0,0,0,0.3277,0.5127,0,0.2366,0,0,98.9105,0,62.2149,0,33.8081,0,0,1.3082,1,0,0,0,0,0,0,0,-1.6165,0,76.3771,5375,0,44.8494,0.1741,0,0.7188,0,0.3123,0,0,0,0,0,0,5.2422,0,15.35,0,0,0.0373,0,0,0,0,0,0,1
0,0,0,0,0,1125,0,0,0,0,45.8594,53.7407,36.6636,0,35.3157,0,0,0,47.0384,3.9542,0,10.8659,0,0,-0.5941,0,0,0,3771,0,0,0,3.5996,0,0,0,126.085,0.4146,130.35,0,2.4934,0,0,0,0,0,0,0,0,2,0,6.9876,1979,0,1
0.2851,0,0,0.5074,0,0,0,0,0,0,0,0,0,0,0,-0.0736,-0.2381,0,77.0359,2.1875,15.2118,0,0,0,0,0,0.2513,73.7158,0,0,0,0.3897,5.9607,0.8781,0,0,0,0,0,0,0,0,0,0,47,0.6855,0.2366,0.0376,116.232,0,0,0,0,0,1
0,0,0.3972,0,0.341,0,0,0,0,0,0,0,13.0119,0,14,0,-0.7453,-0.9071,0,-1.9105,-8.8999,4.8857,0,0,0,0,0,0,0,0,0,0,0,0,-2.3696,0,0,0,0,46.8254,0,0,0,0,0,3874,0,0.0212,0,2.3785,45.4669,0,0,0,1
0,0.0875,0,0,0.2094,0,0,0,0,150.891,0,133.379,23.1585,0,0,0,0,-0.2859,0,3.0957,0,0,0,1.5878,0,-1.0483,0,0,0,0,25.2345,0,0,0,8.7261,-3.9717,0,0,0,0,-1.057,31.4367,0,105.876,0,0,0,0,0,0,0,0,3592,0,1
0,0,0,0,0,0.3931,0,0,0,0,0,0,0,0,0,0,-0.1252,-0.0327,0,18.8226,0,10.883,17.3151,0,0,0,0,54.5447,0,0,0,0,7.7093,0,0,0,0,0.5972,0,0,1.3293,0,0,94.9805,35.8241,0.245,0,0.0269,81.9071,0,16.6655,0,479,0,1
