fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class
0,0,0,0,0,0,0,-11.1334,61.816,0,1
0,0,0,0,0.1087,0,0,-13,16.812,195.92,1
0,0,2.7591,0,0.1182,31.2318,-14.9102,0,29.1747,0,1
0,10.6223,2.3779,0,0,53.0045,0,0,0,243.672,1
0,0,2.54071,0,0,-16.7795,0,0,3.29,184.034,1
0,0,3.1245,0,0,26.3933,0,0,0,0,1
0,0,0,0,0.2417,0,-1464.01607,0,33.2611,0,1
0,0,3,0,0,0,0,-11.7189,0,145.997,1
21,0,2.2371,0,0.19,22.2697,0,-8.516,0,0,1
34,0,0,0,0,14.5363,0,0,0,229.138,1
0,0,2.7093,0,0,-15.2399,0,0,9.5535,208.395,1
25.4097,14,0,0,0,13.2594,0,0,4.1776,104.991,1
0,0,2.3829,0,64.59053,0,9.6134,0,23.5099,189.952,1
0,0,2.871,0,0,0,0,0,84.8172,157.794,1
0,0,0,0,0,0,31.6709,0,60.156,188.7763,1
0,0,0,0,0,0,0,-8.6363,0,0,1
0,0,2.288,0,0,0,0,0,40.174,178.645,1
35,13,2.2144,0,0,18.91706,0,0,0,188.849,1
28.3987,13,0,0,0,25.70781,0,0,12.8148,181.444,1
48.5604,21,0,0,0,0,0,8,0,182.85,1
0,0,2.2748,0,0.239,16.8255,0,0,10.514,171.122,1
0,0,2.5201,0,0,0,0,7.1368,6.55406,206.912,1
0,0,2.7149,0,0,0,0,-2.3385,9.1611,0,1
0,0,2.50962,0,0,-32.2826,0,0,0,0,1
0,0,2.5839,0,0,-22.2635,0,0,6.527,0,1
0,0,3.1343,0,0.1055,-1768.619,0,13.472,35.8482,182.263,1
0,0,2.454,0,0,-34.5935,0,0,0,178.214,1
0,12,2.4566,0,0,19.9075,0,0,0,194.269,1
0,0,2.5542,0,64.3638,-75.4037,0,0,1.7907,194.677,1
0,16.03494,3.0146,0,0,2,0,0,19.812,196.268,1
0,0,0,0,0,0,0,0,8,171,1
