CRIM,ZN,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,MEDV,CHAS,RAD
8.338143,0.86868274,0.58960116,0.43814442,5.8233047,98.47483,1.444856,601.46985,21.84781,36.959084,37.14403,5.25392,0,24
84.17654,0.17598873,27.662554,0.870179,8.746565,99.957535,1.1700491,710.93445,16.72926,1.6909143,35.073162,5.4434347,0,24
0.2236852,3.827246,3.042956,0.40226087,3.6500797,26.030437,3.1081977,214.06178,18.531004,391.0863,4.4252634,7.7189107,0,4
88.97537,0.021974983,27.7356,0.87099975,8.779976,100.0,1.1441885,711.0,21.989466,0.32000396,37.97,5.6206293,0,24
0.4506593,4.384369,2.820844,0.47832394,4.057156,12.771008,2.0319946,192.96342,14.123362,386.85242,2.5611768,17.496456,0,4
2.0537257,10.002693,3.5403454,0.3867477,3.5979261,82.90972,3.9259477,481.41653,21.172834,392.72083,5.076708,6.495281,0,4
88.97388,0.1298029,27.733679,0.8709956,8.779896,99.999985,1.1606387,711.0,21.98825,0.3200947,37.969997,5.344543,0,24
61.47484,0.5858755,7.2867203,0.8672373,8.625398,99.979,1.6008395,709.84204,21.566036,0.6027987,37.96175,5.33295,0,24
2.9280572,1.0695695,20.68933,0.6678089,6.4837556,51.804886,1.2958766,412.24487,15.168242,348.63016,3.2811363,9.465731,0,24
0.15181571,1.8515759,17.031153,0.5356043,3.9001355,11.801343,1.2867631,209.64731,13.940953,389.7326,2.155499,23.782701,0,5
0.93039525,0.30726328,5.229006,0.525297,4.491303,88.2587,3.0752752,468.10184,14.567976,343.90283,3.3179908,5.759498,0,24
9.815719,16.82008,0.47253945,0.3905365,4.5292463,91.87148,4.639971,221.86519,21.799793,234.28766,28.848427,5.6586285,0,4
0.82374215,1.0860884,1.1212524,0.4046165,4.5503287,64.94269,1.8519583,260.4208,19.21841,331.63733,10.948671,5.760707,0,4
0.18107876,7.0256395,14.517951,0.61941946,3.9262838,6.7945666,2.7915888,194.32567,15.022627,391.9916,3.405133,25.857859,0,5
82.29583,99.99483,4.8406553,0.38845626,3.795859,3.0449889,12.120361,187.66974,13.06116,373.2771,4.6420527,49.831135,1,3
0.52013576,2.1387956,6.380401,0.4980978,4.8024454,27.676401,1.5583335,206.04892,14.163871,378.41656,3.2604945,6.2341046,0,4
5.052175,99.93875,3.8484292,0.4186804,3.6149464,2.9657488,12.070381,187.39859,13.455798,387.3076,4.5498147,49.97508,1,5
9.781914,0.5217581,27.309958,0.8110119,6.860656,75.33765,1.1700865,658.16425,17.198593,325.5964,4.111779,9.253806,0,24
88.974655,100.0,0.56742805,0.38506877,3.99578,2.9349527,12.1265,187.03886,13.326649,378.8929,4.903013,49.998795,1,1
76.33613,0.36006868,27.627996,0.8694497,8.728701,99.59701,1.1415968,710.8267,20.22252,6.4105444,33.50531,6.0463467,0,24
88.91359,0.106459856,27.7219,0.87097657,8.778439,99.9994,1.1975187,711.0,21.89213,0.32272276,37.968422,5.5235176,0,24
2.747158,0.5286439,6.2508855,0.426141,5.7063527,76.009964,1.2861918,486.2907,20.105072,294.5296,9.327334,6.1324415,0,24
2.7842925,93.50731,1.0987943,0.393663,3.6493173,4.0527654,11.70019,188.03435,17.7049,388.74435,3.716389,46.36931,1,8
88.324905,0.1524454,27.702753,0.87074405,8.762221,99.99655,1.2695119,710.9995,21.866262,0.38217556,37.90552,5.4922843,0,24
3.3571582,69.69645,0.6344148,0.3908043,3.7658334,11.105758,10.990857,187.9319,14.743852,388.62375,2.7425375,29.340904,1,4
79.458664,0.26777682,23.956678,0.86220205,8.576388,99.95367,1.3703061,710.9794,21.835129,0.5644462,37.921574,5.280479,0,24
0.35433677,14.765043,3.3458183,0.3978227,3.600481,10.142963,7.2767034,197.188,20.599243,390.70972,3.531144,11.754029,0,5
30.377182,0.6353939,19.537516,0.84509045,7.5640926,98.02983,1.9478453,704.27637,21.289318,20.153362,29.3694,5.496891,0,24
82.5707,99.99991,3.5993485,0.3933094,3.614221,2.90639,12.126433,187.08867,12.742005,370.41156,4.278679,49.999893,1,8
85.31989,0.2046944,14.55174,0.8552366,8.74931,99.99196,1.3409771,710.89886,21.807758,0.487309,37.94852,5.102287,0,24
16.410515,99.36714,0.55293286,0.3862748,3.6705563,3.7726831,11.530337,187.76659,20.830498,389.09656,6.5593605,47.850098,1,6
34.34805,91.0968,0.998978,0.39185563,4.1498904,13.835679,10.872728,189.2892,14.145267,362.06436,5.277342,34.50829,1,4
52.216156,0.30431587,5.3830514,0.86101234,8.477365,99.97788,1.5499494,710.59155,21.7882,0.9159951,37.90307,5.1816125,0,24
2.4755785,2.0307465,26.508451,0.7783292,5.611908,28.465384,1.2620661,405.2277,14.530314,377.58463,2.2625096,13.370529,0,24
10.901597,0.69652104,17.692633,0.71623373,5.8052063,98.14348,1.4423025,700.5794,20.755716,51.449295,32.693787,6.0761623,0,24
88.79479,99.999954,2.3633568,0.38653994,3.7238595,2.9333246,12.126487,187.3948,13.234891,347.9125,3.0463834,49.993248,1,7
24.476429,0.29779378,22.830418,0.75069046,8.048507,99.0598,1.3995937,708.0624,21.303463,61.457237,23.007961,5.2119207,0,24
60.879154,0.3813588,25.801123,0.818204,8.336816,99.68171,1.252987,709.9449,20.692968,12.048013,34.844364,5.4711547,0,24
40.491924,99.993774,3.1469088,0.397501,3.7846358,2.9400082,12.124046,187.16234,12.763705,382.3632,3.9802895,49.98987,1,3
78.56529,99.96397,0.5605994,0.38505495,3.6541529,3.90557,12.125548,187.61942,17.091513,393.15378,4.4416695,49.233593,1,4
0.32120797,5.4181843,8.094123,0.6516643,3.9914286,8.400587,1.4103994,209.66219,15.919364,387.4924,3.5112565,30.173615,0,5
8.095242,81.28949,0.64008015,0.38733843,3.866485,11.740725,10.530893,189.35875,15.915691,392.9281,3.8018687,10.187163,1,4
2.1523852,2.7998917,1.6494471,0.49271128,4.531893,80.13701,1.734439,256.78708,20.201365,315.83865,21.558172,5.964386,0,24
88.71217,0.20616394,27.72834,0.87088436,8.777014,99.99588,1.1708392,710.9997,21.398893,0.39000955,37.820904,5.3802533,0,24
2.8189878,84.66857,0.76911056,0.39301872,3.7760832,4.962549,7.9407697,190.47304,16.264425,384.82086,4.731501,30.892689,1,4
88.97589,0.06331728,27.736046,0.87099946,8.77999,100.0,1.1896161,711.0,21.991585,0.32000235,37.97,5.110176,0,24
12.747917,0.27043498,19.136154,0.7611188,7.349103,96.18079,1.3371214,698.55365,17.703964,99.58504,5.3933277,5.6994915,0,24
14.458947,0.64166856,1.314173,0.445846,5.625986,86.330864,2.5358639,289.16293,19.074587,127.471436,20.672928,5.721922,0,4
81.96371,99.880745,0.49632856,0.38506934,3.615422,11.10954,12.122392,188.67848,21.320292,370.8091,8.499974,43.209408,1,4
47.192287,0.5098831,27.122253,0.86083025,8.278854,95.86217,1.1916181,707.79486,17.874159,35.333294,19.406605,9.18078,0,24
88.962074,0.12261017,27.732662,0.8709958,8.779665,99.99994,1.1905487,711.0,21.971088,0.32016683,37.96996,5.3868704,0,24
4.647542,91.27275,0.64873326,0.39195472,3.6990001,7.671412,7.380064,189.07616,19.952932,389.2166,9.354892,37.107758,1,5
0.9761675,0.84209454,0.5480834,0.38624734,4.829885,72.09839,2.540182,199.16205,17.79556,385.45676,4.844308,5.28631,0,4
88.96985,0.09068629,27.725775,0.87099624,8.779853,99.99998,1.2157227,711.0,21.898924,0.32012686,37.969925,5.272713,0,24
0.50401306,0.689711,4.83171,0.5235851,3.8101258,63.66698,1.3365036,394.9722,20.902752,366.09634,7.9105287,7.3044167,0,24
3.6860733,1.2486541,4.9074955,0.5577563,4.29505,93.46595,1.5664572,518.2478,20.461,179.69884,27.730116,6.3592873,0,24
83.67504,0.24109879,26.312977,0.85027647,8.726505,99.96062,1.2706804,710.926,19.88451,1.7533648,37.231728,5.105563,0,24
0.049591243,4.521296,22.59677,0.84325445,4.005419,3.39679,2.0852888,189.58446,13.173289,393.88153,2.6082308,47.792587,0,5
82.69867,0.24279948,26.616514,0.8686813,8.756197,99.95594,1.148898,710.7657,21.58265,0.9763508,37.845,5.316248,0,24
47.621414,0.17691061,22.823345,0.82556826,8.200367,99.87225,1.3046983,710.23206,20.467703,8.389783,35.654827,5.593574,0,24
20.354162,41.97185,0.6367718,0.38665527,3.9669821,63.278183,10.753946,218.86882,16.339401,380.20728,4.2634706,6.2624154,0,4
0.297879,90.786064,1.7741978,0.4285852,3.5935907,3.9839952,8.046708,188.95998,17.028767,392.10358,6.1925945,45.639687,0,5
88.85372,99.99944,0.46146202,0.38503727,3.8371723,13.892972,12.124641,189.58646,21.245882,151.8931,35.36134,48.47653,1,4
17.887966,0.7583551,21.752964,0.83451277,6.7435746,96.11237,1.1458949,695.5168,21.04519,164.72179,24.308777,6.871718,0,24
5.251807,0.6615822,1.5691432,0.6492316,6.8077826,95.10878,1.3468179,608.7115,21.74493,56.137974,37.04047,5.3167014,0,24
88.615746,0.16866158,27.691229,0.87056684,8.774016,99.99805,1.1741166,710.99976,21.779995,0.38290164,37.913486,5.1110497,0,24
88.9762,0.030479372,27.739662,0.871,8.78,100.0,1.1517072,711.0,21.999382,0.32,37.97,5.2089486,0,24
69.2226,0.08719948,4.000453,0.79302967,8.610637,99.98949,2.2015285,710.52783,21.725246,1.3338629,37.800114,5.0753055,0,24
88.96899,100.0,0.73782295,0.38504508,3.6930065,2.9065535,12.1265,187.0888,15.825589,377.72333,6.751937,49.99983,1,1
4.268018,0.45602092,0.5524738,0.4751272,6.2130175,98.06356,1.7799298,334.32162,20.273668,100.680016,34.014004,5.375477,0,24
84.082115,99.99845,0.6914084,0.38512596,3.607713,2.9476526,12.126316,187.21373,19.302563,389.5534,3.8704104,49.861816,1,8
88.768684,0.10078106,27.718405,0.87092,8.777118,99.99964,1.1522508,710.9999,21.843435,0.32527316,37.968193,5.4585366,0,24
0.12297408,7.323123,2.6834614,0.43470764,3.7459555,7.0142293,2.5079143,187.8632,14.900035,394.4128,3.1964788,18.472012,0,4
0.62443024,1.8323908,1.0816213,0.41945463,3.7710385,83.04257,3.0640416,365.04788,20.902378,355.736,15.306245,5.409421,0,24
2.9340918,3.1000168,3.4685853,0.47324914,4.0982976,83.27702,1.3437246,438.56418,18.087149,322.5494,5.8850045,6.174562,0,24
8.073248,93.24963,0.70086455,0.3872113,3.7162974,5.690483,10.995609,188.62401,17.567482,391.9921,4.2853374,13.245945,1,4
7.223455,98.813484,4.198909,0.39789683,3.7398252,3.557333,10.711642,188.34874,13.170464,392.18948,3.275149,46.679867,1,5
83.78254,99.99993,2.9790251,0.42051968,3.7428882,2.9139044,12.126389,187.0675,12.821862,377.8293,6.149574,49.99926,1,2
0.20752801,45.785038,11.035724,0.40229502,3.799821,3.3436787,7.5665736,188.03204,15.2163315,392.30542,3.7879736,46.747135,0,5
7.387582,0.58594304,19.80695,0.5561661,5.7904143,94.11062,1.2889764,638.0455,19.685562,194.15631,18.19144,5.286983,0,24
47.90168,98.80885,0.951125,0.38685423,4.231005,4.857644,11.682483,187.63672,15.724637,388.68066,3.8584251,45.703205,1,4
66.61573,99.97246,1.2182466,0.38571495,3.641303,3.4209602,12.118876,189.45862,14.052028,393.81772,4.413857,47.444645,1,4
79.32635,0.26394716,18.23134,0.8613673,8.610299,99.97156,1.191981,710.90485,21.81001,1.0307318,37.885918,5.389488,0,24
43.878174,0.49863374,24.273655,0.8191237,8.186838,99.882645,1.5558395,709.9281,19.924974,7.387134,36.514046,5.238489,0,24
88.9762,100.0,2.5429819,0.38511604,4.070037,2.9,12.1265,187.00008,12.607651,49.280685,21.222612,50.0,1,1
83.224556,0.12511958,20.700697,0.8473514,8.676828,99.99315,1.4348172,710.98676,21.870724,0.50098985,37.952232,5.1474366,0,24
73.05066,0.3640438,27.599277,0.8658342,8.734533,99.60638,1.1409166,709.795,14.696376,30.638987,11.107806,5.8534946,0,24
36.05931,0.28526998,12.461768,0.81209654,8.413668,99.61004,1.2555301,692.25903,18.849726,12.678257,36.525635,5.403356,0,24
88.88462,99.99998,0.5917493,0.3854959,3.5873344,3.011242,12.126497,188.07816,18.032078,371.59583,5.8961816,49.983955,1,1
2.1979592,0.6030249,2.5349085,0.40600392,4.5906825,87.42052,3.7743232,356.86426,20.909592,249.38702,18.419565,5.235394,0,24
58.183483,99.998215,3.5873659,0.40801343,3.674295,2.909208,12.119198,187.26292,14.452499,389.7584,6.257323,49.993103,1,5
5.5804415,1.8776311,26.494158,0.83941114,6.2549276,53.84535,1.2839669,610.9633,16.042728,345.62738,3.869086,9.227124,0,24
88.66739,99.99993,1.2220606,0.38622358,3.7575264,2.914819,12.125922,187.13173,15.437355,380.68826,5.3906436,49.99611,1,1
2.6864572,99.59935,8.12187,0.5050331,3.635203,2.9780633,11.952976,188.5812,13.096257,381.39594,3.3796782,49.948036,1,5
87.11324,99.98187,0.50404227,0.38508055,4.076077,4.658091,12.1178,188.24686,17.524893,382.96158,4.944503,43.804985,1,4
3.2504678,76.97826,3.4643383,0.4366329,3.8347824,4.4476547,11.126376,190.47044,14.492224,381.43677,3.5280397,37.324707,1,5
1.3661284,30.930202,9.70735,0.5948856,4.1141286,7.1109357,3.3795862,197.496,13.577702,375.7894,2.6894321,36.590496,0,5
78.68061,99.999405,1.2640007,0.38850832,3.6222427,2.951128,12.126074,187.20598,14.455599,373.9629,5.367227,49.99338,1,7
1.6626561,93.89548,1.7112209,0.40492678,3.6113873,3.242544,11.977564,188.03159,16.06578,389.16592,4.254683,48.278114,1,5
87.91326,0.21196634,27.733715,0.8704292,8.759565,99.96959,1.148626,710.9987,20.631569,3.5894613,31.357166,5.947118,0,24
0.8828538,1.2550392,6.1157217,0.55214745,4.8845315,24.158007,1.1850153,209.53784,15.620215,378.68747,4.0206575,12.555563,0,24
25.420254,0.8842334,27.191618,0.8683349,8.5301075,81.29432,1.2012947,702.5961,13.817015,147.61673,4.2518044,22.028652,0,24
87.60528,0.1123967,24.864662,0.86546576,8.763006,99.998795,1.4104214,710.99786,21.935556,0.3471009,37.966503,5.0903234,0,24
88.81204,99.999985,1.3434677,0.38532093,3.6633475,2.9104555,12.126486,187.06519,15.830429,372.93832,8.410169,49.99892,1,1
0.90913254,48.291435,9.305375,0.4319666,3.6670053,3.8761508,7.433417,190.731,16.77466,392.35617,2.6622944,47.51682,1,5
0.764348,1.2949342,0.9378261,0.39620116,3.8251226,46.82579,2.123998,216.5584,21.090527,373.63895,11.0204735,5.6850443,0,24
0.5818602,6.5958934,1.1582572,0.39197955,3.8758812,38.59691,2.0331035,197.99847,18.074633,389.1635,6.2655153,6.1780653,0,4
0.4278326,1.2260345,0.91314185,0.39244366,3.8826165,53.29185,3.458117,211.29059,20.512283,360.20862,8.248407,5.4238844,0,4
83.068016,0.42898086,27.68216,0.86903006,8.707333,99.86835,1.1737777,710.98865,21.710018,2.0804508,37.13964,5.8873415,0,24
4.9052215,0.14935054,11.842302,0.4835556,6.6487546,98.701675,1.2968012,674.3804,18.958073,226.37192,12.361318,5.1529975,0,24
88.917625,0.1255741,27.611286,0.87091476,8.779365,99.999916,1.2296878,710.9999,21.868654,0.32131663,37.96982,5.2152987,0,24
57.987297,0.3433056,22.692455,0.8487364,8.463704,99.609985,1.2418398,710.1009,20.258787,10.543938,36.2993,5.7269874,0,24
6.753892,12.083832,0.74231434,0.3864728,3.752943,45.55775,8.569209,193.36319,20.98931,375.2691,6.9300523,6.720482,0,4
6.3926206,90.88021,3.643416,0.4036981,3.846116,4.1454277,9.907404,191.03125,15.560983,385.7728,3.6854792,45.343338,1,4
75.15103,99.9995,16.23299,0.4391056,3.876502,2.906609,12.126346,187.09955,12.62947,387.35535,4.5497184,49.999706,1,5
48.232586,4.988833,0.49253824,0.47126433,7.4539223,92.41572,2.8176332,459.82465,21.944967,30.45349,37.410606,5.8863616,0,4
1.8342165,0.30860618,2.041766,0.59589213,4.8437934,77.39041,1.1876267,401.9787,21.07727,221.53159,19.994333,7.5913095,0,24
88.97619,100.0,0.58532876,0.3850028,3.611251,2.9006891,12.1265,187.01932,17.520988,366.82608,7.98989,49.99999,1,1
88.78838,0.12485107,26.663298,0.87072504,8.777538,99.9998,1.3848618,710.99976,21.887629,0.32304022,37.969624,5.1198893,0,24
16.343481,98.327,0.9469914,0.3878637,3.724733,4.7592244,11.19843,188.19037,18.348457,387.17932,3.1352003,39.186,1,4
20.528316,1.1564285,26.588346,0.8101596,7.49855,73.31434,1.2590972,635.0743,15.979233,272.15454,3.6217139,6.6327133,0,24
1.0953063,3.7740474,12.241078,0.46490443,4.160429,36.674225,1.2913095,325.4587,17.651814,354.95197,9.035331,8.470359,0,24
0.4863917,99.6133,23.481447,0.8297084,3.7860017,2.9115927,11.672874,187.34961,12.6842165,390.05878,3.8661852,49.995632,1,5
11.881082,0.65122247,26.580114,0.7819034,7.108836,88.93857,1.3318989,670.3458,16.07501,286.09946,3.9268308,5.79939,0,24
1.0655144,17.536535,11.773119,0.49130502,4.47947,11.549064,1.6535597,200.74103,13.110218,390.06073,2.310054,22.241083,0,5
65.335,0.40692198,24.003922,0.8371399,8.58041,99.763626,1.4837747,710.75806,20.580452,5.6176033,34.06515,5.5265326,0,24
54.28209,99.92454,3.2363236,0.3983163,3.8217976,4.1681786,12.093701,188.9893,12.72212,378.958,2.9521427,49.59648,1,4
84.79336,0.19949071,6.5305023,0.84908104,8.748584,99.99494,1.6274686,710.9329,21.597437,0.4656828,37.953503,5.0819335,0,24
4.113841,74.75477,1.0684471,0.3862919,3.6990333,9.519634,10.097309,188.87665,13.059137,395.13672,2.6926625,11.452768,1,4
38.122795,99.99937,14.085138,0.5784158,4.250757,2.9018319,12.123851,187.08005,12.714705,377.8057,4.5574346,49.999943,1,5
12.386329,0.3530242,22.160196,0.7920689,7.8077784,90.401634,1.2450389,686.02155,19.26905,101.86923,23.62754,7.986738,0,24
8.509156,0.26757494,2.9745164,0.6509346,6.492422,98.2275,1.536961,674.1589,20.974892,52.915535,32.368355,5.7489944,0,24
3.378314,1.8522792,0.5613695,0.38645157,4.210971,91.53938,4.7848816,391.02322,21.005419,349.3587,21.111439,5.1142783,0,4
5.087096,1.1931545,23.673456,0.831315,7.0690413,60.921085,1.2591703,454.20773,14.908199,283.82782,5.7279987,15.49641,0,24
49.24045,0.14199011,27.165329,0.8623884,8.50501,99.73015,1.1827834,710.9136,21.057482,11.455318,31.799881,5.9051223,0,24
68.04062,99.34778,0.59183455,0.38747898,4.9630585,20.009888,11.368157,193.51544,14.308509,370.39624,7.1736975,31.904705,1,4
0.75337404,2.3813334,4.2172627,0.50371295,3.8317661,26.526896,9.484838,220.67288,18.618187,364.6976,4.754331,10.877852,0,4
0.54390574,61.054726,7.513664,0.7385231,3.6945317,4.3860683,8.321611,187.67128,12.768831,377.39615,3.095009,48.17896,1,5
87.07101,0.21508572,26.705027,0.8676387,8.719313,99.99174,1.4953688,710.99713,21.941973,0.39769632,37.93683,5.26582,0,24
48.434532,17.143759,0.502225,0.38676006,4.304737,91.23503,8.981575,217.11958,19.76416,256.79785,24.884298,6.6441345,0,4
0.6654396,2.5275404,2.070721,0.46189642,4.661393,31.073774,1.8297617,218.10986,18.267502,353.13812,8.151905,10.712068,0,24
0.8989049,23.179647,1.8495805,0.4622493,3.875439,13.355084,1.9153725,190.66264,14.741119,377.09677,3.3104398,34.464035,0,5
61.26625,0.15808585,16.330235,0.8435076,8.601569,99.89496,1.4049546,709.7169,21.323917,3.0555718,36.78675,5.215658,0,24
0.92716664,11.551454,0.58778095,0.38796335,3.6476212,19.692032,9.84852,196.17065,20.284992,390.63608,4.5605044,15.847296,0,4
0.098083965,9.861374,17.51249,0.85588384,4.3884697,3.8643548,1.4240532,189.7294,12.97238,386.98425,3.8697119,48.93477,0,5
0.11187887,95.52567,11.737063,0.56497437,3.6045222,2.9551842,6.751968,187.43098,15.074856,393.6875,3.3245459,49.955914,1,5
0.27998278,23.412874,9.580616,0.6029167,3.9200149,3.9706,3.3053207,190.48499,13.316687,389.1297,2.4962893,44.098724,0,5
8.84704,2.2515464,4.728065,0.68277454,6.580589,94.58511,1.4727964,468.41754,20.205193,162.88261,31.05281,5.643296,0,24
38.57416,0.47192624,15.349078,0.79883665,8.508705,99.81358,1.2463353,704.67804,16.909655,24.60392,23.737675,5.2652774,0,24
1.28623,81.69201,4.999895,0.47360644,4.199882,3.6988995,6.760869,188.26892,12.743251,390.9398,3.9551158,44.91562,1,5
69.52249,0.2569719,25.98848,0.8610372,8.714126,99.73665,1.1510627,709.27203,15.872968,11.290118,26.641502,5.315926,0,24
0.30984184,2.0018258,7.463748,0.707404,4.532721,11.173704,1.3003446,197.37851,13.905335,383.9917,2.6866918,13.3844595,0,5
1.310633,0.470707,21.35307,0.55327386,5.853788,70.348885,1.3271829,480.88995,14.590242,372.69296,2.4476478,5.5779395,0,24
3.4301891,0.26901594,19.213888,0.70160574,7.3951554,79.9257,1.2300087,422.9717,13.943831,274.69852,3.8706458,5.792261,0,24
72.7971,99.99998,20.457394,0.5305075,3.9357734,2.900339,12.126273,187.0504,12.652211,384.51355,5.172449,49.999985,1,5
0.8007505,9.324547,6.8192472,0.5573778,4.1284113,21.444532,3.216659,210.94469,12.946144,382.18335,2.8638458,16.27288,0,5
25.719337,0.24907461,15.628738,0.7989063,7.9688096,99.30482,1.2852936,698.08093,17.700047,62.405304,16.223015,5.3572907,0,24
0.8551392,1.3823452,4.2101893,0.39207676,4.087411,38.322487,1.4506693,196.26167,13.53417,391.89914,2.4957623,6.502744,0,4
11.903284,1.0762837,27.712791,0.86547875,7.7977176,40.889362,1.1475222,662.59973,14.202916,364.77798,2.2464263,19.158958,0,24
1.5034761,2.224415,13.169328,0.67334646,6.2002254,35.172985,1.2771508,254.97067,13.136857,372.76044,2.6257093,10.878072,0,4
27.424618,99.456696,3.075512,0.40393004,3.9820611,3.1168778,12.031106,188.7257,13.092143,385.0818,3.8436599,49.602074,1,2
78.74043,99.9997,12.887967,0.40795356,3.6497633,2.9049556,12.125978,187.28297,13.243315,384.0315,5.6637897,49.998943,1,5
5.2921114,5.42104,0.5860353,0.39449838,4.6426907,76.90937,5.3264403,289.98163,20.713694,305.80533,9.679328,5.92895,0,4
1.3479908,94.791916,11.790437,0.5806193,3.7338102,3.0555387,8.165711,187.5809,13.293556,388.41785,3.7085283,49.92904,1,5
1.5266701,12.295244,1.7956508,0.4210706,4.424613,19.217,3.0084305,194.82648,13.86945,380.154,3.633463,16.356241,0,4
88.96224,100.0,0.48090383,0.38509354,3.8535588,2.9650745,12.126491,187.06876,18.315302,360.03143,10.075144,49.958603,1,1
0.06951907,20.006205,22.205645,0.66337913,3.6416376,3.970184,1.9257963,194.96689,15.795458,392.45493,2.7173111,47.484447,0,5
0.29217282,2.2946055,26.004866,0.7542016,4.55291,4.591366,1.2602682,242.60786,15.933464,391.92075,2.265787,31.535797,0,5
52.10832,0.42800596,27.716242,0.86926013,8.657536,97.24807,1.1356548,708.90314,15.045048,146.69188,3.9129903,10.148886,0,24
19.391422,99.01126,1.4590051,0.4019483,3.872569,4.1238027,11.844504,187.41623,14.854773,382.89413,4.7421727,38.61179,1,4
4.480405,0.75949645,22.195135,0.82429326,7.8171153,46.70311,1.1518364,464.05786,16.707027,324.1121,5.1975245,15.734495,0,24
74.09022,0.27868116,27.432222,0.8674796,8.714342,99.86311,1.1530639,710.76746,19.778967,2.4069655,36.63987,5.6726775,0,24
60.456318,99.69925,1.1145258,0.38513663,3.6693213,3.555987,11.942123,187.87576,15.247194,392.33432,4.2813983,40.866566,1,4
6.254628,0.5948365,22.502504,0.6992137,6.5286493,80.116585,1.1980584,541.009,17.358261,317.65964,5.2915716,6.4993153,0,24
6.82956,0.6436239,18.73371,0.4574442,5.908163,80.968414,1.2380432,577.38605,17.012142,297.75882,5.975914,5.8557134,0,24
87.45758,99.999825,2.5048423,0.3947268,3.6820707,2.9194272,12.126462,187.28706,12.787976,372.79547,4.1016374,49.999393,1,3
0.57485676,65.67331,4.5260596,0.44168878,3.7431617,3.3342822,7.230089,188.20047,17.974672,393.49033,4.1361737,34.527462,1,5
88.973274,100.0,0.9384067,0.38545826,3.6828802,2.903656,12.1265,187.05927,14.123375,360.09653,5.7653546,49.999943,1,1
0.9183043,5.49868,18.999186,0.6837964,4.0180583,11.405844,7.865861,238.93352,12.870284,386.52087,2.1161535,24.413685,0,5
25.63452,99.613396,0.5849233,0.38628724,3.6947803,7.669636,12.047413,188.08652,19.244902,379.3928,11.047102,35.427734,1,1
78.26056,0.17321943,25.140411,0.86112845,8.705165,99.86509,1.1772494,710.6223,19.894634,2.9440308,33.992508,5.28809,0,24
87.7514,0.12139099,27.277948,0.86978114,8.772447,99.99751,1.2833627,710.9975,21.098452,0.36588046,37.90425,5.135104,0,24
7.6703434,1.0792623,0.60548514,0.3899082,4.4179053,98.658875,3.5839539,529.63324,21.69269,218.14536,32.03334,5.296314,0,4
85.37627,99.984764,0.6466911,0.38520575,3.900162,4.5359125,12.122531,187.21266,13.859394,389.8294,5.276701,45.857994,1,4
88.9762,100.0,0.47166932,0.38500005,3.7335851,2.9001968,12.1265,187.00261,15.961884,218.7905,24.657597,50.0,1,1
87.02444,0.110907294,27.310436,0.86977464,8.762016,99.99705,1.1460596,710.9967,21.849747,0.39269373,37.959984,5.333133,0,24
88.82213,0.1869671,27.72581,0.8708059,8.775424,99.99953,1.4577503,710.99994,21.456928,0.34080198,37.91846,5.288156,0,24
88.972984,100.0,2.7611582,0.3870153,3.8804257,2.901225,12.126498,187.0439,12.948547,339.1937,6.253487,50.0,1,1
88.20105,0.2658556,27.714493,0.8708161,8.771312,99.99052,1.153285,710.993,21.243418,0.5520216,37.906204,5.4691567,0,24
9.574358,4.6610703,1.1740887,0.5558714,6.448597,89.814545,2.0714138,303.62393,20.109064,124.825714,31.737963,8.400253,0,24
0.12332203,5.508241,22.824505,0.62158716,3.7826202,3.6377904,1.4460179,191.58182,15.721952,392.43765,2.7972791,43.15873,0,5
48.941383,99.92464,20.47147,0.4562977,5.1522937,3.0007565,11.617287,187.91269,12.630004,369.83975,4.708864,49.96923,1,5
78.70412,0.52912736,26.758072,0.85851735,8.690581,99.88812,1.1983967,710.93884,21.316362,4.9985356,36.687687,5.2346587,0,24
86.54663,0.29360977,27.724098,0.8698195,8.769469,99.90728,1.1536919,710.9853,18.15991,4.163051,30.13222,5.9333057,0,24
87.18366,100.0,9.873867,0.39355984,3.6342347,2.906012,12.126449,187.22003,13.3189335,369.4071,6.352388,49.99974,1,1
0.3513631,30.570591,0.7541418,0.3900921,3.7367814,17.765663,2.9684072,189.18529,17.486002,393.86246,4.800215,10.645765,0,4
63.841183,0.29589266,2.734178,0.55297047,8.061298,99.94607,3.2373862,710.3639,21.848715,7.526057,37.206654,5.1432943,0,24
0.46927807,1.7962501,22.292124,0.68863076,5.8161325,9.035194,1.649668,198.74005,13.036846,387.68915,2.4948566,29.588926,0,5
88.9762,100.0,1.9590303,0.3851565,3.8156524,2.9000146,12.1265,187.00188,12.69104,164.36221,10.59169,50.0,1,1
2.301942,0.79934114,16.431005,0.5780476,5.287675,83.64979,1.4619521,554.0897,14.8401165,343.684,2.4397097,5.6044044,0,24
0.512714,2.6963983,13.747453,0.7447116,3.8667574,18.215036,2.6799207,216.71242,15.856615,360.30542,4.8794117,16.658964,0,24
0.15481417,1.8127339,14.119353,0.51088935,4.0139194,7.427872,1.1858447,191.68848,13.885005,394.58157,2.3332725,20.64588,0,5
82.19836,99.992096,1.1388277,0.38675752,3.717046,3.2489831,12.126155,187.32323,14.645284,387.82623,5.4048114,49.63919,1,4
76.018906,99.995125,0.54475087,0.38539422,3.6094792,3.385882,12.125339,187.2454,16.065145,382.8218,5.832509,48.87334,1,4
