V1,V6,V10,V12,V13,V14,V15,Class
26,1400,4,241,2,383,1,2
67,495,17,267,4,-1,0,2
67,332,6,84,2,124,4,2
54,345,20,98,1,-1,0,2
36,448,3,119,2,89,2,2
48,1175,13,349,2,221,2,2
36,875,11,228,2,380,1,2
43,567,20,438,4,-1,0,2
33,586,30,145,2,-1,0,2
32,408,21,592,3,-1,0,2
52,1115,9,230,2,325,1,2
32,258,18,519,2,-1,0,2
29,675,31,372,6,13,0,2
36,727,15,507,4,162,2,2
36,1195,7,166,3,212,1,2
33,465,31,633,6,-1,0,2
31,477,31,172,2,-1,0,2
31,401,31,697,6,-1,0,2
59,705,27,456,3,0,0,2
29,401,7,245,2,425,1,2
28,462,7,329,3,53,2,2
52,1038,15,330,3,204,3,2
43,1022,6,270,2,350,1,2
42,828,3,247,2,84,3,2
42,447,25,153,1,-1,0,2
36,936,14,150,2,-1,0,2
39,493,13,436,4,269,2,2
25,651,3,165,1,101,2,2
42,1010,26,429,2,-1,0,2
41,550,10,161,1,-1,0,2
56,619,13,206,1,-1,0,2
41,109,31,872,3,-1,0,2
29,1075,5,328,2,329,1,2
43,613,6,243,3,-1,0,2
25,-47,27,168,2,131,3,2
26,1101,8,120,2,138,1,2
28,598,9,130,2,102,4,2
28,205,23,621,3,-1,0,2
37,675,28,537,2,-1,0,2
32,777,28,217,2,-1,0,2
27,677,15,153,1,119,1,2
73,1062,21,414,2,-1,0,2
30,736,25,171,3,5,0,2
37,421,26,205,1,-1,0,2
50,638,12,581,5,-1,0,2
37,-13,21,441,2,-1,0,2
36,532,25,500,1,-1,0,2
33,523,6,306,2,379,1,2
26,535,4,180,2,189,1,2
32,624,5,248,2,-1,0,2
51,841,29,435,3,-1,0,2
25,1023,7,190,2,184,1,2
25,398,30,342,2,-1,0,2
28,580,27,244,1,-1,0,2
26,145,31,931,5,-1,0,2
52,379,27,124,1,-1,0,2
29,1004,5,196,2,264,1,2
35,278,14,268,2,0,0,2
31,733,8,184,3,-1,0,2
28,716,7,331,3,262,1,2
39,1063,25,238,2,156,1,2
48,1947,17,227,2,205,1,2
39,155,22,573,5,-1,0,2
38,1941,24,833,4,-1,0,2
37,563,7,420,4,118,2,2
53,1352,8,206,3,205,2,2
27,874,9,323,4,274,1,2
27,249,6,144,2,78,3,2
66,1035,15,339,5,129,3,2
43,413,2,121,2,114,2,2
34,647,25,460,2,-1,0,2
24,879,9,311,3,240,1,2
66,635,27,384,4,-1,0,2
38,515,19,414,3,2,0,2
55,750,12,364,3,204,2,2
71,986,8,273,3,-1,0,2
32,519,7,337,3,398,1,2
45,1355,31,286,3,176,1,2
42,737,6,377,2,-1,0,2
22,1324,3,29,1,749,0,2
39,860,9,272,5,203,2,2
28,-24,6,126,1,491,0,2
24,898,10,253,2,181,1,2
27,617,24,147,2,39,2,2
30,474,23,104,1,-1,0,2
47,252,9,785,1,-1,0,2
82,931,17,153,2,16,1,2
33,1159,8,300,4,366,1,2
46,591,20,631,1,-1,0,2
45,525,22,349,1,-1,0,2
34,793,26,183,1,-1,0,2
37,195,4,235,1,-1,0,2
27,556,7,150,2,82,4,2
38,1327,4,232,1,254,1,2
58,520,28,450,3,-1,0,2
72,133,11,410,4,-1,0,2
30,738,4,159,1,505,0,2
27,862,28,809,5,-1,0,2
32,858,23,186,3,-1,0,2
32,260,20,281,1,-1,0,2
26,808,7,293,3,314,1,2
32,286,17,697,4,-1,0,2
26,784,27,146,1,-1,0,2
40,783,24,197,1,-1,0,2
42,734,9,167,2,148,2,2
27,581,25,197,2,-1,0,2
26,490,29,421,5,-1,0,2
31,476,30,170,2,59,2,2
28,743,28,230,1,-1,0,2
53,381,8,573,3,-1,0,2
33,597,22,346,1,-1,0,2
26,489,3,94,1,581,0,2
31,532,9,297,2,160,2,2
30,460,10,185,2,-1,0,2
29,265,17,142,1,27,0,2
38,373,5,313,3,308,1,2
26,949,7,227,2,198,1,2
25,374,4,263,2,380,1,2
23,48,28,458,2,-1,0,2
85,607,10,107,2,-1,0,2
47,754,26,126,2,103,3,2
43,369,29,713,3,-1,0,2
25,587,30,231,2,-1,0,2
36,369,7,388,4,192,1,2
47,519,15,265,4,-1,0,2
40,870,7,287,2,366,1,2
35,706,22,459,2,-1,0,2
40,300,2,197,2,106,1,2
47,253,29,412,1,-1,0,2
27,374,30,280,2,-1,0,2
50,1222,28,372,4,162,2,2
41,662,29,613,7,-1,0,2
27,408,28,510,3,-1,0,2
30,607,26,175,1,-1,0,2
37,335,16,423,2,-1,0,2
63,2224,13,254,3,263,1,2
52,29,7,360,3,-1,0,2
35,683,5,260,2,311,1,2
25,814,3,238,1,426,1,2
76,299,17,220,2,-1,0,2
28,348,14,500,6,140,3,2
32,459,25,307,2,-1,0,2
35,967,14,269,3,133,2,2
39,405,25,545,2,-1,0,2
31,859,23,427,4,-1,0,2
56,1651,31,467,2,286,1,2
27,461,7,419,2,372,1,2
34,318,19,177,1,129,3,2
49,815,9,104,2,105,2,2
33,-27,10,312,2,355,1,2
43,562,7,970,1,-1,0,2
53,586,10,277,3,197,2,2
52,632,17,332,5,-1,0,2
29,618,25,313,1,-1,0,2
25,145,4,88,1,626,0,2
29,347,11,349,4,-1,0,2
35,591,30,328,1,-1,0,2
30,427,23,697,2,-1,0,2
25,864,16,511,5,-1,0,2
26,1042,27,198,2,218,1,2
29,618,4,199,2,108,2,2
36,193,13,235,2,384,1,2
38,701,12,629,3,-1,0,2
44,178,13,409,2,-1,0,2
35,746,4,237,2,239,1,2
33,1337,12,302,2,219,2,2
28,108,22,785,4,-1,0,2
38,139,21,254,1,-1,0,2
64,357,26,460,5,-1,0,2
23,570,13,225,3,-1,0,2
33,344,23,635,3,-1,0,2
47,902,25,259,1,-1,0,2
74,440,25,187,1,-1,0,2
35,450,21,356,2,234,1,2
49,173,13,441,4,-1,0,2
47,287,23,262,1,-1,0,2
38,31,30,543,3,-1,0,2
34,748,29,173,2,-1,0,2
52,281,23,246,1,-1,0,2
30,1483,4,305,2,418,1,2
32,228,15,78,2,131,5,2
43,590,24,360,4,-1,0,2
41,477,12,555,3,-1,0,2
22,1745,2,43,1,717,0,2
39,695,26,684,5,-1,0,2
29,573,6,164,1,367,1,2
29,437,24,452,2,-1,0,2
31,527,28,740,6,-1,0,2
26,231,24,538,3,-1,0,2
26,643,31,375,2,39,1,2
35,45,31,1232,5,-1,0,2
73,746,22,241,6,-1,0,2
43,371,24,626,2,-1,0,2
42,649,24,619,5,-1,0,2
36,659,26,190,2,99,3,2
61,524,1,149,1,56,2,2
43,158,23,503,2,-1,0,2
30,151,4,237,2,330,1,2
41,507,26,610,2,-1,0,2
33,385,18,133,1,106,0,2
32,-25,25,623,3,-1,0,2
25,41,4,174,2,179,1,2
26,537,26,528,3,-1,0,2
64,525,23,281,4,-1,0,2
43,919,7,210,3,158,2,2
33,267,25,182,4,-1,0,2
36,342,22,231,1,183,1,2
44,517,26,440,3,-1,0,2
39,522,27,192,1,-1,0,2
35,1548,29,937,2,-1,0,2
24,392,31,471,3,-1,0,2
31,868,21,590,4,-1,0,2
29,507,27,453,2,-1,0,2
44,506,18,457,3,0,0,2
34,418,27,196,1,-1,0,2
27,293,19,262,3,49,2,2
31,699,20,276,1,-1,0,2
37,252,13,397,4,266,1,2
45,828,10,204,2,148,2,2
63,1574,12,191,3,175,2,2
58,587,14,342,4,146,2,2
34,281,22,830,5,-1,0,2
38,401,27,332,3,-1,0,2
63,907,9,100,2,99,2,2
37,271,16,468,4,264,2,2
27,597,5,283,2,365,1,2
35,429,20,278,1,-1,0,2
30,572,10,270,2,-1,0,2
30,264,22,1136,4,-1,0,2
46,142,2,200,1,3,0,2
25,1466,3,187,1,543,0,2
52,695,3,172,2,167,1,2
32,791,15,147,2,93,3,2
37,718,26,85,1,-1,0,2
29,981,6,253,3,214,1,2
65,240,8,463,2,-1,0,2
31,937,19,517,2,-1,0,2
68,1458,14,287,4,192,2,2
41,402,27,289,3,-1,0,2
30,621,27,163,1,-1,0,2
30,1676,3,116,1,584,0,2
26,461,16,438,4,-1,0,2
39,980,5,310,3,303,1,2
39,225,19,284,1,-1,0,2
39,604,22,475,6,3,0,2
27,354,7,339,2,-1,0,2
32,580,3,285,2,291,1,2
31,1006,25,298,3,157,1,2
31,208,19,729,4,-1,0,2
45,591,24,372,2,-1,0,2
38,659,3,149,1,96,2,2
24,26,27,534,3,-1,0,2
63,10,17,216,1,-1,0,2
29,491,9,438,5,308,2,2
43,1068,25,919,2,-1,0,2
24,585,3,206,2,231,1,2
28,1348,13,299,3,288,1,2
39,-227,13,851,3,-1,0,2
28,286,28,732,3,-1,0,2
27,325,30,173,2,-1,0,2
51,319,19,265,4,-1,0,2
23,580,6,126,1,83,3,2
41,474,8,339,3,345,1,2
44,798,5,149,2,77,3,2
43,616,24,242,1,-1,0,2
47,941,10,77,2,-1,0,2
37,350,25,315,2,-1,0,2
28,376,9,425,4,-1,0,2
35,1094,24,381,2,-1,0,2
26,577,28,397,4,-1,0,2
34,856,30,112,1,-1,0,2
27,477,5,255,2,213,1,2
33,941,30,664,5,-1,0,2
34,374,20,809,5,-1,0,2
43,657,25,72,1,-1,0,2
32,876,30,1062,4,-1,0,2
27,586,28,159,2,98,2,2
44,934,15,180,2,-1,0,2
48,510,27,544,4,-1,0,2
29,469,7,272,2,425,1,2
79,1092,15,247,3,125,3,2
23,312,3,128,2,118,1,2
31,852,30,761,3,-1,0,2
60,989,14,144,2,108,3,2
32,-14,17,708,3,-1,0,2
62,805,14,272,2,167,2,2
54,889,3,126,3,-1,0,2
41,421,26,466,1,-1,0,2
55,1460,11,259,4,176,2,2
32,547,25,236,1,-1,0,2
30,-71,10,585,3,-1,0,2
36,697,28,149,1,-1,0,2
40,1510,25,218,2,138,1,2
47,1391,24,602,3,-1,0,2
42,525,18,403,5,-1,0,2
29,1136,13,363,3,306,1,2
40,1558,16,232,2,204,1,2
28,266,13,114,1,442,1,2
69,392,17,374,2,-1,0,2
32,146,17,394,2,-1,0,2
26,203,23,879,5,-1,0,2
76,1228,26,399,5,97,3,2
25,387,21,443,3,-1,0,2
38,162,24,631,3,-1,0,2
28,188,4,138,1,350,0,2
65,292,22,341,2,-1,0,2
31,182,10,281,3,-1,0,2
63,599,28,158,3,-1,0,2
40,881,17,312,2,362,1,2
26,-236,15,556,2,-1,0,2
46,187,23,461,2,-1,0,2
67,364,21,426,5,1,0,2
33,556,9,379,4,-1,0,2
26,796,25,119,2,-1,0,2
26,142,4,69,2,94,3,2
26,421,4,110,1,512,0,2
30,155,21,664,3,-1,0,2
29,634,5,97,1,522,0,2
38,-298,22,699,2,-1,0,2
29,547,7,301,3,178,1,2
28,501,2,218,1,216,0,2
24,432,14,213,1,206,1,2
51,1636,5,202,2,273,1,2
38,118,26,455,2,-1,0,2
44,276,20,545,3,-1,0,2
36,207,30,260,3,121,3,2
44,560,4,123,2,-1,0,2
58,1051,23,873,3,-1,0,2
43,673,30,406,4,-1,0,2
27,851,3,226,2,337,1,2
48,378,28,472,4,-1,0,2
40,114,20,330,1,-1,0,2
64,2055,10,213,3,249,1,2
26,772,3,281,1,292,1,2
46,659,31,485,6,11,0,2
40,2429,17,433,1,325,1,2
57,773,17,649,2,-1,0,2
32,364,4,146,2,-1,0,2
45,1402,30,543,4,161,2,2
33,729,29,223,1,-1,0,2
23,769,6,169,1,177,1,2
76,779,23,333,2,3,0,2
53,656,26,408,5,-1,0,2
30,392,10,121,2,150,2,2
43,1226,11,351,4,214,2,2
37,621,19,822,3,-1,0,2
52,553,13,293,3,186,2,2
28,818,7,293,4,261,1,2
39,646,29,381,2,-1,0,2
36,394,24,454,1,-1,0,2
32,332,10,211,3,-1,0,2
52,493,8,115,2,-1,0,2
24,1089,3,195,1,471,0,2
23,826,4,237,1,256,1,2
24,446,24,178,2,-1,0,2
59,716,29,382,8,-1,0,2
39,496,13,915,3,-1,0,2
26,1048,4,265,2,324,1,2
64,336,22,365,4,-1,0,2
24,143,24,798,3,-1,0,2
46,982,6,143,2,153,1,2
42,527,15,385,4,215,2,2
23,631,25,247,2,203,1,2
25,920,25,214,2,493,1,2
52,2229,13,291,2,290,1,2
77,688,29,131,2,-1,0,2
41,918,28,351,6,-1,0,2
64,1620,8,175,2,210,2,2
58,1524,19,167,2,132,2,2
24,180,30,282,1,-1,0,2
55,109,4,104,2,133,2,2
30,687,3,123,2,95,2,2
24,867,7,190,2,231,1,2
30,478,28,399,3,-1,0,2
40,429,14,468,5,224,2,2
40,1222,6,188,2,393,1,2
29,874,13,159,3,-1,0,2
26,340,30,400,8,-1,0,2
51,629,16,453,4,74,1,2
51,1195,27,392,6,217,2,2
27,-141,14,534,2,-1,0,2
30,1075,15,149,2,154,1,2
29,664,11,193,3,-1,0,2
36,556,9,374,3,4,0,2
39,732,19,406,3,8,0,2
36,405,25,354,1,-1,0,2
67,1382,12,246,4,108,3,2
49,416,27,454,3,-1,0,2
56,864,10,771,3,-1,0,2
31,478,24,101,2,-1,0,2
29,1102,3,119,1,473,0,2
35,396,30,218,2,-1,0,2
29,165,21,601,4,-1,0,2
51,768,31,302,10,-1,0,2
31,1084,21,122,2,-1,0,2
50,829,18,339,4,-1,0,2
44,1893,5,185,2,341,1,2
34,323,31,694,7,-1,0,2
35,480,16,588,4,-1,0,2
35,376,10,562,2,-1,0,2
43,316,22,422,2,-1,0,2
33,679,26,727,4,-1,0,2
33,482,24,563,1,-1,0,2
25,1131,8,240,3,289,1,2
27,204,26,681,4,-1,0,2
47,1272,18,265,3,108,3,2
30,1687,2,179,1,475,0,2
29,628,2,90,1,-1,0,2
27,656,19,210,3,-1,0,2
57,442,15,389,1,-1,0,2
33,78,16,231,2,346,2,2
36,392,5,387,2,-1,0,2
34,357,25,254,1,-1,0,2
42,519,13,142,1,-1,0,2
31,185,30,613,5,-1,0,2
28,181,12,616,4,-1,0,2
29,367,28,68,1,-1,0,2
42,777,5,739,2,-1,0,2
33,-332,4,365,2,8,0,2
30,1041,9,298,2,430,1,2
27,586,10,227,2,179,2,2
41,263,15,435,2,-1,0,2
28,614,7,230,3,101,3,2
26,822,25,484,3,162,2,2
28,313,28,329,2,-1,0,2
31,1522,9,216,2,165,1,2
36,836,22,623,4,-1,0,2
28,472,8,441,2,294,1,2
39,46,25,207,2,-1,0,2
74,416,19,181,3,-1,0,2
80,1113,12,185,3,87,3,2
33,970,7,169,2,150,1,2
51,386,17,449,1,-1,0,2
59,703,29,222,2,-1,0,2
32,-76,19,558,3,-1,0,2
27,271,30,485,2,-1,0,2
31,559,31,684,4,-1,0,2
38,420,11,331,3,-1,0,2
39,555,18,114,1,-1,0,2
30,314,25,465,2,-1,0,2
27,573,8,250,4,161,2,2
33,648,30,120,2,-1,0,2
45,428,25,646,2,-1,0,2
30,566,11,307,2,-1,0,2
31,398,23,576,3,-1,0,2
34,444,11,391,6,-1,0,2
55,29,20,418,3,-1,0,2
40,1042,30,478,4,232,1,2
36,428,31,682,6,-1,0,2
38,1017,8,279,3,240,1,2
30,630,19,330,2,22,0,2
33,314,5,311,3,193,2,2
35,878,16,529,3,-1,0,2
34,849,25,106,1,-1,0,2
28,126,2,167,1,222,1,2
23,196,31,317,1,135,2,2
40,786,4,496,2,-1,0,2
25,275,29,471,2,-1,0,2
38,806,27,123,1,-1,0,2
37,1469,3,152,1,473,0,2
33,-138,17,469,1,-1,0,2
53,316,25,282,1,-1,0,2
34,315,31,581,5,-1,0,2
47,478,13,266,1,-1,0,2
34,242,25,568,3,-1,0,2
26,251,27,558,3,-1,0,2
34,346,12,421,4,219,1,2
34,590,29,326,1,-1,0,2
28,492,16,206,2,-1,0,2
48,1864,6,234,2,339,1,2
39,228,11,284,3,308,1,2
29,1044,2,205,1,305,1,2
24,438,22,475,4,-1,0,2
41,900,23,187,1,-1,0,2
51,618,27,155,1,-1,0,2
49,120,12,289,1,-1,0,2
23,148,17,128,2,140,3,2
26,416,29,489,2,-1,0,2
36,186,7,365,3,199,1,2
31,187,25,555,4,-1,0,2
43,273,29,734,15,-1,0,2
33,541,5,291,4,-1,0,2
36,791,28,217,1,-1,0,2
56,468,27,51,3,39,2,2
30,774,4,240,2,247,1,2
72,197,10,253,4,-1,0,2
46,224,9,710,2,-1,0,2
34,846,27,743,3,-1,0,2
41,1195,5,287,2,268,1,2
50,238,18,271,1,-1,0,2
74,265,15,301,2,-1,0,2
31,287,29,499,3,-1,0,2
44,1014,29,180,2,142,2,2
45,206,17,544,3,-1,0,2
37,772,6,197,3,177,1,2
28,1738,5,274,1,338,1,2
45,303,16,443,5,-1,0,2
22,240,29,592,4,-1,0,2
32,660,10,233,3,411,1,2
62,851,27,237,2,-1,0,2
27,1468,8,202,2,255,1,2
48,150,14,393,4,4,0,2
30,1612,6,286,2,372,1,2
30,335,23,460,3,-1,0,2
36,976,13,401,3,179,3,2
29,913,5,60,1,579,0,2
30,607,4,285,2,320,1,2
30,164,22,647,3,-1,0,2
27,778,26,178,1,-1,0,2
32,750,4,306,2,263,1,2
24,461,4,173,2,169,1,2
38,647,27,166,1,-1,0,2
47,187,26,491,3,-1,0,2
31,904,4,263,2,356,1,2
67,915,11,232,3,166,2,2
33,1808,6,196,1,485,1,2
54,745,8,176,2,118,2,2
23,361,14,347,3,-1,0,2
41,810,7,191,4,37,2,2
37,358,25,272,1,-1,0,2
28,491,4,166,2,-1,0,2
49,211,10,376,4,-1,0,2
60,442,9,177,2,65,3,2
60,280,3,94,1,75,2,2
36,909,7,308,4,275,1,2
33,604,23,689,2,-1,0,2
59,994,31,533,4,0,0,2
30,1434,7,205,2,307,1,2
25,269,29,459,3,-1,0,2
40,154,16,652,3,-1,0,2
31,1326,10,156,2,143,1,2
31,653,7,288,2,401,1,2
66,430,18,161,2,0,0,2
28,1126,5,227,1,489,1,2
46,1753,8,281,3,305,1,2
35,524,30,1077,6,-1,0,2
30,942,5,178,4,-1,0,2
29,511,7,161,1,451,0,2
49,432,29,356,1,-1,0,2
46,751,27,225,3,131,2,2
64,784,12,197,3,-1,0,2
35,1176,28,257,2,129,3,2
28,137,30,703,10,-1,0,2
32,641,3,218,2,84,3,2
28,353,27,647,3,7,0,2
33,388,3,127,2,26,1,2
30,674,28,907,5,-1,0,2
24,60,31,272,2,-1,0,2
26,647,18,174,2,120,1,2
32,288,19,361,2,-1,0,2
33,875,27,209,1,-1,0,2
44,364,15,690,1,-1,0,2
30,482,17,174,1,244,1,2
34,957,12,357,4,159,2,2
51,679,13,394,4,149,2,2
40,668,20,510,5,-1,0,2
68,756,15,250,3,199,2,2
26,279,20,768,4,-1,0,2
28,189,26,525,2,-1,0,2
33,1588,24,750,4,-1,0,2
38,2346,6,312,1,356,1,2
60,273,17,259,1,-1,0,2
38,261,15,315,1,-1,0,2
30,441,11,231,3,-1,0,2
41,252,15,326,2,8,0,2
33,646,12,510,6,161,2,2
32,2021,3,124,1,556,0,2
32,504,7,145,2,-1,0,2
31,111,2,228,1,271,1,2
38,384,2,220,1,268,0,2
28,1013,28,86,1,-1,0,2
45,1083,7,247,2,240,2,2
46,243,17,425,3,139,2,2
27,1046,9,286,2,364,1,2
43,273,19,388,2,0,0,2
45,381,2,117,1,-1,0,2
53,1210,7,139,2,144,1,2
42,123,15,577,3,-1,0,2
40,532,29,416,2,-1,0,2
28,535,28,871,6,-1,0,2
49,1292,15,307,4,139,4,2
47,1545,5,180,2,258,1,2
51,325,23,375,2,-1,0,2
30,494,2,114,1,-1,0,2
35,305,24,419,2,-1,0,2
68,901,19,408,4,146,3,2
25,739,28,248,3,-1,0,2
36,539,25,519,2,-1,0,2
56,144,31,303,2,-1,0,2
34,352,22,298,2,-1,0,2
67,809,17,176,1,-1,0,2
47,517,31,173,2,85,2,2
27,797,24,191,2,-1,0,2
48,590,9,514,1,-1,0,2
27,514,13,124,2,96,3,2
28,153,22,198,3,54,2,2
26,1319,25,684,5,-1,0,2
32,252,7,396,2,-1,0,2
51,1759,7,248,2,256,1,2
43,487,3,359,2,-1,0,2
36,756,28,105,1,-1,0,2
38,629,28,241,1,-1,0,2
36,179,6,278,2,-1,0,2
52,1309,5,237,2,271,1,2
29,775,27,140,1,-1,0,2
53,1076,20,314,3,80,1,2
50,1480,12,330,3,284,1,2
28,614,21,510,2,-1,0,2
39,636,23,184,1,-1,0,2
36,934,24,162,2,107,2,2
32,260,26,761,4,-1,0,2
89,1355,12,130,2,74,5,2
41,592,20,125,2,-1,0,2
52,-215,25,269,1,-1,0,2
32,662,20,463,2,-1,0,2
24,437,28,215,1,120,2,2
28,530,24,333,3,-1,0,2
74,143,16,300,5,-1,0,2
31,535,29,140,1,0,0,2
28,519,3,235,2,-1,0,2
24,311,11,54,1,598,0,2
25,581,27,707,3,-1,0,2
40,793,26,409,2,-1,0,2
33,199,13,225,2,419,2,2
41,637,9,352,3,287,1,2
36,319,31,724,4,-1,0,2
26,79,27,579,4,-1,0,2
36,-13,8,323,2,247,1,2
33,97,9,177,1,413,1,2
42,691,21,143,2,-1,0,2
37,513,23,384,3,-1,0,2
28,578,3,73,2,83,3,2
34,397,23,227,1,-1,0,2
43,1432,29,11,1,-1,0,2
26,213,26,427,2,-1,0,2
33,218,6,280,2,-1,0,2
32,381,24,210,1,-1,0,2
35,162,12,220,2,332,1,2
25,651,20,227,3,-1,0,2
58,942,24,188,4,7,0,2
42,545,21,448,4,6,0,2
38,373,9,276,2,267,1,2
48,412,12,86,2,130,5,2
39,626,11,204,3,-1,0,2
36,203,11,361,2,294,1,2
26,526,10,278,4,-1,0,2
30,292,24,300,1,-1,0,2
38,354,26,758,6,-1,0,2
29,1120,26,154,1,-1,0,2
68,1215,6,145,1,277,1,2
26,1766,2,220,1,516,0,2
44,232,11,426,4,-1,0,2
29,289,25,794,6,-1,0,2
27,898,28,70,1,-1,0,2
29,954,17,201,3,111,3,2
68,903,6,161,2,129,1,2
32,996,5,262,2,358,1,2
30,-14,12,408,3,-1,0,2
41,452,10,216,3,224,2,2
29,717,13,354,4,264,1,2
44,382,26,374,2,-1,0,2
27,187,31,462,6,148,3,2
25,783,20,216,2,108,3,2
40,430,24,544,2,-1,0,2
26,872,3,209,2,287,1,2
40,368,3,93,2,119,2,2
25,-23,31,687,3,-1,0,2
29,95,31,894,4,-1,0,2
43,1242,5,216,2,214,1,2
46,566,2,176,2,87,2,2
33,895,31,82,5,-1,0,2
42,393,22,454,2,-1,0,2
43,1009,20,561,3,-1,0,2
39,796,26,300,3,-1,0,2
28,728,25,272,1,-1,0,2
75,597,26,456,5,-1,0,2
49,303,4,626,2,-1,0,2
35,767,1,78,1,-1,0,2
29,654,13,308,2,-1,0,2
38,55,17,511,2,-1,0,2
27,432,11,355,3,279,1,2
27,264,29,589,3,-1,0,2
29,1181,23,848,5,-1,0,2
31,-116,26,722,3,-1,0,2
34,605,21,355,3,-1,0,2
38,208,20,734,3,-1,0,2
32,263,17,303,2,267,2,2
41,107,23,314,1,-1,0,2
34,626,27,360,2,-1,0,2
29,362,7,213,2,299,1,2
54,229,23,507,1,-1,0,2
26,473,2,115,1,46,2,2
71,1006,22,455,2,-1,0,2
37,615,5,189,2,106,1,2
24,525,6,94,1,638,0,2
27,605,11,457,2,-1,0,2
42,704,4,157,1,292,0,2
29,678,9,395,3,-1,0,2
36,1050,31,192,2,114,3,2
26,387,18,343,2,-1,0,2
29,902,6,169,1,488,1,2
66,292,13,368,4,-1,0,2
42,387,19,184,2,0,0,2
29,1867,25,1309,4,-1,0,2
55,877,20,260,2,10,0,2
29,342,13,437,3,-1,0,2
34,680,22,173,1,13,0,2
44,471,25,647,4,0,0,2
51,858,8,326,2,118,3,2
39,1428,5,108,1,227,0,2
40,871,7,176,3,283,2,2
37,384,24,147,1,-1,0,2
26,812,7,119,2,-1,0,2
61,895,29,245,4,0,0,2
55,1710,20,808,1,-1,0,2
30,529,19,414,3,-1,0,2
30,1266,4,218,2,280,1,2
31,1126,22,283,2,241,1,2
22,431,14,115,1,67,2,2
36,571,26,157,1,-1,0,2
33,681,20,270,2,15,0,2
29,1295,23,832,2,-1,0,2
38,391,20,620,2,-1,0,2
32,526,15,478,3,0,0,2
44,620,30,181,5,-1,0,2
51,369,20,312,3,-1,0,2
25,378,30,292,3,-1,0,2
41,453,20,224,3,-1,0,2
44,-26,18,578,2,-1,0,2
29,638,30,196,1,-1,0,2
35,427,2,120,2,74,1,2
27,726,21,326,4,125,4,2
33,1058,11,251,2,420,1,2
29,189,10,520,2,-1,0,2
33,278,14,705,2,-1,0,2
37,290,9,426,4,133,2,2
61,602,18,308,3,-1,0,2
33,65,2,159,2,0,0,2
44,480,27,463,4,-1,0,2
50,845,9,265,3,237,1,2
24,212,25,83,3,3,0,2
52,348,21,860,2,-1,0,2
67,901,18,179,2,187,3,2
60,637,22,298,1,-1,0,2
28,381,24,490,2,-1,0,2
30,1027,31,348,3,344,1,2
22,347,3,106,1,-1,0,2
27,332,13,433,2,-1,0,2
42,192,9,563,3,78,2,2
65,716,10,169,3,98,4,2
41,844,31,340,3,-1,0,2
32,450,8,453,4,-1,0,2
34,639,29,833,7,-1,0,2
28,802,12,305,2,256,2,2
30,739,28,104,1,-1,0,2
24,238,5,117,1,99,2,2
29,293,21,496,4,-1,0,2
36,444,27,753,5,-1,0,2
50,369,22,364,2,-1,0,2
46,465,25,173,1,-1,0,2
49,615,7,240,3,-1,0,2
32,865,26,88,1,-1,0,2
32,161,3,185,1,322,0,2
51,689,29,527,3,-1,0,2
42,356,21,350,2,-1,0,2
37,182,14,298,2,264,2,2
32,1241,31,852,5,-1,0,2
30,760,15,542,4,151,3,2
32,540,30,418,2,-1,0,2
32,694,7,111,2,-1,0,2
26,528,12,255,3,-1,0,2
22,278,25,438,2,-1,0,2
64,158,23,392,2,-1,0,2
49,1216,11,696,1,-1,0,2
35,580,14,580,4,0,0,2
46,542,30,524,4,-1,0,2
27,294,11,451,2,-1,0,2
26,830,18,427,9,187,2,2
27,611,30,549,6,158,2,2
55,42,8,302,1,-1,0,2
35,126,13,461,3,7,0,2
26,947,14,436,2,-1,0,2
30,923,25,183,1,-1,0,2
61,949,3,118,2,-1,0,2
64,492,13,381,3,-1,0,2
38,0,12,744,7,28,1,2
55,401,17,349,1,-1,0,2
27,73,5,146,1,159,1,2
29,308,27,678,4,-1,0,2
67,913,4,103,2,69,3,2
33,681,31,1009,6,-1,0,2
30,130,25,141,2,195,2,2
31,738,3,143,2,-1,0,2
45,261,30,888,7,-1,0,2
29,638,7,107,2,121,2,2
26,1225,2,109,1,479,0,2
26,234,18,703,5,3,0,2
28,618,16,171,2,4,0,2
30,107,26,720,3,-1,0,2
37,542,29,923,11,-1,0,2
51,845,24,490,4,-1,0,2
27,721,27,223,3,-1,0,2
49,370,20,407,2,-1,0,2
36,573,4,384,3,218,1,2
49,543,13,315,3,239,2,2
30,931,16,245,2,114,2,2
45,278,5,202,2,-1,0,2
36,1006,24,463,4,10,0,2
30,620,25,710,3,-1,0,2
38,244,30,376,1,-1,0,2
31,461,25,946,3,-1,0,2
33,280,24,344,2,-1,0,2
38,334,24,449,3,-1,0,2
37,735,13,265,3,-1,0,2
36,472,26,227,1,-1,0,2
40,962,8,229,3,-1,0,2
40,138,3,105,1,94,3,2
42,214,19,446,2,-1,0,2
33,351,11,477,4,144,3,2
33,273,28,395,2,-1,0,2
41,288,30,592,4,-1,0,2
31,628,24,882,5,-1,0,2
40,349,19,460,3,0,0,2
34,517,21,632,4,-1,0,2
26,644,26,150,2,-1,0,2
40,993,5,194,1,312,0,2
36,135,8,417,4,144,2,2
27,746,3,159,1,409,0,2
41,73,17,456,2,-1,0,2
31,618,24,292,4,105,4,2
28,639,3,105,1,75,2,2
29,1109,23,249,2,196,1,2
24,647,23,408,3,67,2,2
29,48,30,634,9,-1,0,2
