MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
3.6758,35,4.68140562429609,1.073081607400831,1352.0,2.68140562429609,37.82,-122.29,1
2.4709,28,4.113333333333333,1.0425,1109.0,2.813333333333333,34.1,-118.52,0
4.0385,24,5.972972972972973,1.084084084084084,1315.0,2.742042042042042,33.89,-118.19,1
3.7636,32,4.393285371702638,1.0078895463510849,1223.0,2.4217739920494696,37.49,-121.93,1
2.5683,35,4.631578947368421,1.066115702479339,1517.0,3.373684210526316,38.7,-121.29,0
3.7795,40,5.015406162465015,1.0986644407345576,1254.0,2.228291316526611,33.89,-118.05,1
4.6059,30,5.373469387755102,1.0489795918367346,1357.0,2.343877551020408,34.28,-118.45,1
3.8109,41,4.509563082679219,1.044765930862186,1062.0,2.211453744493392,33.83,-118.35,1
2.9485,16,4.25662100456621,1.0639269406392693,1702.0,2.3853832442067735,33.98,-118.4,0
4.0983,23,5.45182012847966,0.9922189108054896,1384.0,2.547719478737997,37.66,-122.05,1
4.7021,15,5.283059659090909,1.0625,1164.0,2.840909090909091,34.02,-118.15,1
2.4021,23,4.502142857142857,1.0732142857142857,910.0,2.3114285714285714,33.75,-117.82,0
4.9021,10,6.702142857142857,1.0532142857142857,1490.0,3.0814285714285714,34.01,-118.24,1
3.2021,18,4.283059659090909,1.0525,1104.0,2.940909090909091,33.82,-117.97,1
3.9021,12,5.202142857142857,1.0632142857142857,1280.0,2.7114285714285713,33.71,-117.92,1
2.5021,25,4.602142857142857,1.0832142857142857,970.0,2.1314285714285712,33.65,-117.84,0
3.2021,22,4.783059659090909,1.0545,1048.0,2.670909090909091,34.05,-118.21,1
4.5021,13,5.302142857142857,1.0732142857142857,1320.0,2.5414285714285714,33.89,-117.78,1
4.0021,20,5.483059659090909,1.0625,1204.0,2.740909090909091,34.02,-118.19,1
2.8021,24,4.902142857142857,1.0732142857142857,980.0,2.6214285714285714,33.78,-117.89,0
3.6145,38,5.789473684210526,1.1046511627906979,786.0,2.2439024390243905,37.95,-122.35,1
3.8373,30,4.985915492957747,1.1078651685393257,1361.0,2.550561797752809,34.23,-118.3,1
4.1667,22,6.113013698630137,0.973972602739726,1969.0,2.620547945205479,33.99,-118.43,1
3.1635,44,4.363985765124555,1.0552763819095485,1531.0,2.3410147465437787,33.89,-118.24,1
2.5391,44,4.265217391304348,1.0880434782608694,2095.0,2.765217391304348,34.05,-118.45,0
4.7188,17,6.014717010610079,1.026595744680851,1191.0,2.6249999999999996,33.64,-117.59,1
3.5982,33,5.108910891089109,1.104950495049505,1083.0,2.301980198019802,33.96,-118.35,1
4.2667,17,7.276785714285714,1.0602678571428572,1251.0,2.669642857142857,38.44,-122.71,1
3.056,34,4.705882352941177,1.0326797385620914,1322.0,2.051633986928105,33.63,-117.75,1
3.7406,28,5.222222222222222,0.9851851851851852,377.0,2.3407407407407406,34.17,-118.6,1
3.6721,34,5.111172161172161,1.0709499714499715,1465.0,2.3153445653445655,35.32,-119.05,1
2.1578,29,4.230195772038772,1.041982565983566,1497.0,2.4471153846153846,38.88,-121.3,0
3.8972,38,5.122260273972604,1.0890410958904109,972.0,2.2513698630136987,36.77,-119.61,1
4.3092,24,5.709438559864363,1.085360196102041,1735.0,2.7160034223133684,33.62,-117.67,1
2.8451,39,4.221261682242991,1.093112948751138,1025.0,2.3492537313432833,34.19,-118.32,0
3.7076,32,5.21164609053498,1.091762252510858,1872.0,2.4876847290640396,33.96,-118.15,1
3.1183,15,4.938271604938271,1.0617283950617284,681.0,2.3703703703703702,33.65,-117.98,0
3.8739,27,5.124832714257842,1.0836298932384343,824.0,2.315098468271334,36.36,-119.12,1
3.1164,36,4.8062499999999995,1.125,1432.0,2.40625,38.67,-121.21,0
3.4211,42,5.204878048780488,1.0682926829268293,1017.0,2.3597560975609757,34.23,-117.52,1
6.8234,26,5.293149284253577,1.0473293768545995,938.0,3.1105675146771037,33.68,-117.86,1
3.7021,40,5.97378277153558,1.0800170651184144,1249.0,2.4120801281024815,34.02,-117.72,1
4.2682,32,5.369018470486977,1.0660995271300497,830.0,2.78760162601626,37.48,-122.24,1
3.0713,32,4.5203821656050955,1.051775147928994,1556.0,2.384335154826958,36.74,-119.83,1
5.8627,45,6.318040039395146,1.0206337420343932,598.0,2.22809364548495,33.88,-118.32,1
3.4181,22,4.398438331515635,1.092840647781705,1572.0,2.845240179573513,37.3,-122.52,1
3.7188,28,5.11010101010101,1.101010101010101,490.0,2.006060606060606,33.94,-118.08,1
4.7958,37,5.469490002594724,1.095711419593935,842.0,2.6271995256776037,37.96,-122.45,1
3.3218,16,5.094255332303396,1.0706401766004414,1045.0,2.692301304049421,33.84,-117.94,1
2.986,38,4.853876739562624,1.117637271214642,1162.0,2.5048323471400393,33.7,-117.97,1
4.1583,14,5.28660436137072,0.996193407739681,1221.0,2.30167427721312,34.1,-118.2,1
2.9427,36,4.68965517241379,1.05057471264368,2243.0,2.51077586206897,38.67,-120.93,0
3.8831,22,4.73643410852713,0.991150442477876,1658.0,2.32566371681416,34.74,-118.29,1
1.9892,52,4.0353836353657,1.10403438241847,2576.0,2.46347941567065,33.72,-117.98,0
3.5734,29,5.11807228915663,1.00301204819277,934.0,2.30963855421687,38.67,-120.92,1
3.3512,16,6.01290322580645,1.06048387096774,1257.0,2.21290322580645,37.72,-122.47,1
3.1997,43,4.21690184135977,1.06001955458326,1106.0,2.3488475177305,34.11,-117.61,1
4.5794,19,5.71428571428571,0.981981981981982,491.0,2.06216216216216,34.34,-118.67,1
3.7096,40,5.31058020477816,1.00100100200401,743.0,2.16432865731463,33.57,-117.69,1
3.5885,32,5.056,0.982,493.0,2.496,33.75,-117.95,1
3.7464,43,5.287537688442211,1.0686809718172983,675.0,2.267515923566879,36.34,-117.53,1
2.5625,41,4.578947368421052,1.1157894736842107,1458.0,3.789473684210526,33.93,-118.05,0
3.1509,29,5.0075,1.0675,693.0,2.2575,37.75,-122.44,1
4.5521,32,6.12004662004662,1.0683760683760684,1229.0,3.2703972703972704,38.58,-121.38,1
3.0197,20,4.81283422459893,1.0930656934306568,1662.0,2.2388059701492535,34.05,-118.08,1
2.6272,36,4.353153153153153,1.1103603603603602,1788.0,3.0225225225225225,33.94,-118.12,0
2.2347,37,3.8654761904761905,1.093452380952381,1116.0,2.5714285714285716,33.71,-118.29,0
2.5446,34,4.121951219512195,1.0357723577235773,1800.0,2.8902439024390243,34.63,-118.7,0
3.2341,52,5.488188976377953,1.110498687664042,1447.0,2.284300341296928,32.68,-117.1,1
2.9827,29,4.640802348336594,1.114678899082569,1411.0,3.129032258064516,38.44,-122.68,0
2.4863,33,5.12093023255814,1.06046511627907,1317.0,2.68790697674419,36.99,-122.02,1
3.8947,12,6.35087719298246,0.985964912280702,1098.0,2.61951754385965,37.59,-120.45,1
2.481,37,5.50251256281407,1.01457286432161,1194.0,3.08341708542714,34.1,-118.24,1
3.9167,25,5.77099236641221,1.084229390681,1211.0,2.89045855258541,33.72,-117.08,1
2.6059,26,4.59440559440559,1.0989010989011,1125.0,2.72727272727273,34.05,-118.13,1
4.2861,16,6.31182795698925,0.993197278911564,1331.0,3.0994623655914,37.78,-122.41,1
2.485,24,4.82296650717703,1.02941176470588,1253.0,2.8696682464455,33.66,-117.99,1
2.8871,39,5.85294117647059,1.11764705882353,1088.0,2.76470588235294,38.67,-120.96,1
3.3246,38,5.56140350877193,1.0219298245614,1230.0,2.93567251461988,33.54,-117.76,1
3.0005,27,5.13247863247863,1.02222222222222,1347.0,2.65396825396825,37.4,-122.06,1
4.7292,24,5.291383219954648,0.980952380952381,1348.0,2.8714285714285714,36.73,-119.78,1
2.8685,26,4.891304347826087,1.026086956521739,1152.0,3.1222222222222222,36.13,-119.37,0
3.8943,15,6.0125,0.9484375,1468.0,2.84375,33.86,-118.37,1
3.362,18,4.996282527881041,1.040268456375839,1221.0,3.0383693045563547,38.55,-122.65,0
3.5293,33,5.265116279069767,0.9906976744186046,1383.0,2.922093023255814,34.05,-118.25,0
3.9174,13,6.251908396946565,0.9236641221374046,1739.0,3.284732824427481,37.55,-122.79,1
2.2567,34,4.2894736842105265,1.1151315789473684,995.0,3.066447368421053,35.44,-119.38,0
3.2801,20,4.995515695067265,1.0434782608695652,1179.0,2.9034334763948495,37.92,-122.05,0
4.0268,23,5.545180722891566,1.0072289156626506,1383.0,2.489518072289157,34.29,-118.44,0
3.8956,32,5.31496062992126,1.0023622047244094,1106.0,2.874015748031496,38.58,-121.42,0
4.3256,30,5.202408563634,0.983743842364532,1356.0,3.042194092827,36.8,-119.5,0
6.7861,15,6.212395757834,0.934875382201,1242.0,2.941639597801,37.1,-121.9,1
2.3958,35,4.978095598547,1.086198938991,1487.0,4.232601775136,34.1,-118.2,0
3.2183,27,5.101981318092,0.993722810238,1417.0,2.53408627523,34.4,-119.3,1
1.7852,46,4.731629392971,1.063882063882,918.0,2.879120879121,33.5,-118.4,0
2.3958,35,4.978095598547,1.086198938991,1487.0,4.232601775136,34.1,-118.2,0
1.2375,39,3.529277462459,1.080432648785,1052.0,3.232134796238,33.3,-118.1,0
2.5769,20,4.643204301075,1.08064516129,1067.0,2.504032258065,33.7,-117.2,0
4.6693,21,5.201287477954,1.00111358575,2713.0,2.53418051576,34.1,-117.2,0
2.5769,20,4.643204301075,1.08064516129,1067.0,2.504032258065,33.7,-117.2,1
3.1918,22,5.256,1.0215,1234.0,2.9184,33.72,-118.17,1
2.8841,32,5.4298,1.0529,1377.0,3.2476,34.65,-118.11,0
4.7156,15,5.7863,0.9872,2162.0,2.3601,34.73,-118.38,1
3.8819,25,6.2907,1.0316,1598.0,2.8493,33.89,-118.08,1
3.3087,28,5.6982,1.0174,1685.0,2.7312,34.01,-118.08,1
3.6271,20,5.8917,1.0123,1320.0,2.8833,33.81,-118.14,1
2.4159,31,5.1859,1.0469,1567.0,2.9992,33.99,-118.01,0
2.5544,33,5.3326,1.0121,1543.0,2.7153,33.77,-118.22,0
2.8174,29,5.387,1.0364,1472.0,2.7514,33.85,-118.09,0
3.1586,23,5.4213,1.0186,1254.0,2.9539,33.74,-118.23,1
4.0965,19,5.7531,1.0127,2224.0,2.4112,34.61,-118.37,1
3.4287,31,5.026366468,0.927221173,1579.0,3.409823523,36.74,-120.68,0
4.9859,20,5.575046901,1.012313973,1266.0,2.788765822,36.14,-120.87,1
2.9171,41,4.789473684,0.92481203,999.0,2.857142857,33.83,-118.26,0
3.2345,28,5.384615385,0.973684211,1279.0,2.385964913,33.68,-117.8,1
2.1396,19,4.399209486,1.011494253,802.0,2.825862068,33.75,-118.07,0
2.8531,38,4.556818182,1.035511364,1881.0,3.056818182,35.81,-119.27,0
1.9279,25,4.590062112,1.081987577,1484.0,3.385093168,34.08,-118.22,0
2.4998,16,5.269230769,1.019230769,1197.0,2.807692308,33.89,-118.15,0
4.1252,22,5.238095238,0.936507937,3035.0,2.682539683,36.3,-119.4,0
4.2579,39,4.876404494,1.052808989,525.0,2.198876404,34.3,-118.89,1
2.3984,14,4.597560976,1.097560976,1091.0,3.079268293,33.78,-118.3,0
4.2137,40,5.779816513761468,1.026595744680851,1450.0,3.5829787234042554,37.8,-122.23,1
2.1093,22,4.948402948402948,1.0562770562770563,1097.0,2.7432432432432434,33.82,-117.88,0
4.1025,35,5.216666666666667,1.0291666666666666,1379.0,2.9166666666666665,33.99,-117.77,0
3.2189,33,4.950249584026622,1.0869565217391304,1252.0,3.026622296949708,34.04,-118.22,0
3.1018,16,5.688211094215974,1.0294055459287055,3198.0,2.6014568158168574,34.52,-117.65,1
3.5676,36,5.159633911368015,1.0030395136778116,886.0,2.6818181818181817,34.66,-118.13,1
4.8125,17,6.276923076923077,0.976923076923077,1069.0,3.0384615384615383,33.94,-118.2,0
5.7367,10,7.292181069958848,1.017515923566879,2735.0,2.755020080321285,37.73,-122.45,1
4.1025,35,5.216666666666667,1.0291666666666666,1379.0,2.9166666666666665,33.99,-117.77,0
3.2746,27,6.28169014084507,1.0252110325657924,1185.0,2.9397163120567376,33.82,-117.76,1
4.8925,40,4.368421052631579,1.2007575757575757,725.0,3.361742424242424,33.97,-118.3,0
3.628,34,6.089385474860336,1.0798479087452473,1606.0,2.879518072289157,34.2,-118.27,1
4.2019,22,6.127450980392157,1.0745098039215688,964.0,2.584313725490196,36.67,-121.66,0
4.313,17,6.571428571428571,1.0,1158.0,2.5714285714285716,33.68,-117.42,1
3.1708,26,6.068783068783069,1.0707550707550706,1337.0,2.5993265993265995,34.49,-118.33,1
4.0512,16,7.386904761904762,1.0669642857142858,1747.0,2.4345238095238093,34.16,-118.79,1
2.7588,33,5.345132743362832,1.0454545454545454,1109.0,2.832167832167832,33.89,-118.34,1
2.0813,25,4.323636363636363,1.0472727272727274,811.0,2.7309090909090905,38.46,-122.71,0
2.7396,33,5.630177514792899,1.0251572327044025,1214.0,2.5260663507109005,32.66,-117.04,1
2.681,33,5.113207547169811,0.9773584905660379,1589.0,3.0754716981132075,36.58,-119.38,0
4.793,30,6.239766081871345,0.9461771488469602,1334.0,3.256098827470687,37.58,-121.97,1
2.214,35,3.879120879120879,1.112087912087912,1414.0,4.154945054945055,34.21,-118.44,0
2.878,29,5.498381877022653,1.0205949656750573,1483.0,2.642194747764137,34.47,-119.29,1
1.758,48,4.918032786885246,1.087704918032787,936.0,2.9114754098360653,34.02,-118.32,0
2.214,35,3.879120879120879,1.112087912087912,1414.0,4.154945054945055,34.21,-118.44,0
1.414,39,3.1922455573070723,1.0131522533589252,1170.0,3.3210242587601075,33.81,-118.17,0
2.333,18,4.369466100517891,1.1067193675889329,1110.0,2.596330275229358,33.38,-117.25,0
4.239,19,5.21517453798768,1.005482456140351,2363.0,2.594076655052943,34.07,-117.25,0
4.568,48,4.966367713004484,1.0852017937219731,667.0,2.2883895131086143,34.25,-118.64,1
3.7954,35,5.672727272727273,1.0045454545454546,1254.0,2.9545454545454546,33.74,-118.27,1
2.3683,30,4.619047619047619,1.0634920634920635,1244.0,3.015873015873016,36.59,-119.39,0
4.0278,25,6.201550387596899,0.9875968992248062,1349.0,2.9612403100775193,33.92,-118.06,1
2.8152,15,4.905063291139241,0.9746835443037974,1480.0,2.3544303797468356,37.74,-122.45,0
4.2337,40,5.784269662921348,1.0149253731343284,1650.0,2.8059701492537314,38.0,-122.2,1
3.0926,20,4.711340206185567,1.0103092783505154,1290.0,3.0721649484536084,37.68,-121.96,0
3.725,34,5.2105263157894735,0.9736842105263158,1178.0,3.263157894736842,33.89,-118.07,1
3.2083,28,5.462809917355372,0.9205298013245033,1559.0,2.848344370860927,33.6,-117.67,0
5.2068,32,6.415929203539823,0.9867256637168141,1645.0,2.6460176991150446,34.2,-118.0,1
3.7452,25,6.5085638994,0.9887387387,1234.0,3.9086424474,35.75,-119.96,1
2.5613,30,4.8213241612,1.0427207711,987.0,2.9824481605,36.82,-121.46,1
4.2249,15,6.1150326797,0.9751633987,1567.0,2.6241830065,33.93,-118.35,1
2.3424,40,5.2142857143,1.0873015873,786.0,3.719047619,37.68,-122.27,0
3.9675,20,5.8490566038,1.0251572327,893.0,3.1705882353,34.15,-118.12,1
2.8081,35,4.7785234899,1.1115702479,1325.0,2.4555900621,33.88,-117.94,0
5.2943,10,6.4090909091,0.987012987,2134.0,2.8766233766,34.42,-118.68,1
3.6159,22,5.7215189873,1.0088607595,1723.0,2.564556962,32.86,-117.17,0
4.2425,18,6.2523364486,1.0471698113,1180.0,2.7014084507,38.69,-121.46,1
4.5227,12,5.9785714286,0.9952380952,2050.0,2.9357142857,33.97,-118.27,1
2.9874,18,5.259720062208398,1.041830446129289,1571.0,2.769230769230769,34.38,-117.77,1
3.4781,30,4.96484375,1.022265625,916.0,3.115625,33.9,-118.35,1
1.207,32,5.200381679389313,1.0488997555012225,1344.0,2.496218487394958,37.74,-122.19,0
3.7955,15,4.943755401755401,1.0089285714285714,1027.0,2.73478835978836,33.62,-117.7,1
2.9874,18,5.259720062208398,1.041830446129289,1571.0,2.769230769230769,34.38,-117.77,1
6.3824,6,6.892441860465116,0.9869186046511628,1533.0,2.197674418604651,37.73,-122.17,1
2.1875,30,4.381578947368421,1.1263157894736842,1300.0,2.5684210526315785,35.81,-120.72,0
4.0694,30,5.023048521742688,1.013237063778598,1298.0,2.965179292929293,33.7,-117.99,1
2.9874,18,5.259720062208398,1.041830446129289,1571.0,2.769230769230769,34.38,-117.77,1
4.2768,10,6.115702479338843,0.996694214876033,1183.0,2.481404958677686,34.3,-118.42,1
2.1365,27,4.250558846,1.040223142,1614.0,2.956783495,37.87,-122.29,1
3.6978,33,6.051836527,1.097526191,2456.0,3.014267597,34.07,-118.02,1
4.8902,20,5.392703861,0.951345755,1763.0,2.349284006,33.94,-118.08,1
1.9872,45,3.817469802,1.150470219,1043.0,3.098859315,33.77,-117.77,0
2.8786,32,4.573234431,1.006286188,1332.0,2.527874564,33.94,-118.12,1
2.4511,36,4.711881235,1.059114785,1336.0,3.358490566,34.17,-118.54,1
2.0286,32,3.684210526,1.116959064,1434.0,4.192982456,34.29,-118.44,0
3.2964,52,4.263502455,1.109656301,2071.0,3.389525368,37.76,-122.41,1
3.625,20,3.594594595,0.945945946,87.0,2.351351351,40.22,-123.43,0
2.9735,24,4.47826087,1.127002288,2147.0,2.456521739,32.75,-117.22,1
2.2487,27,5.217948717948718,0.9871794871794872,1395.0,2.735897435897436,34.25,-118.27,1
3.8054,19,6.237374409448818,1.0696517412935322,1761.0,2.361963190184049,36.77,-121.76,1
3.1959,20,4.994019138755982,1.0399184149184149,1433.0,2.742424242424242,34.03,-117.97,1
4.8273,29,5.594444444444445,1.0003968253968254,1016.0,2.367460317460317,33.96,-118.29,1
3.6822,15,5.121546961325967,1.0204929161323584,1135.0,2.7051593192239856,37.83,-122.19,1
3.3941,36,4.889879518072289,1.0981927710843373,662.0,3.0178915662650603,34.14,-117.45,1
4.3011,19,5.4411764705882355,1.086764705882353,862.0,2.713235294117647,34.38,-119.86,1
3.0156,45,5.608,0.9609140461215933,1416.0,2.1238779174147218,33.76,-118.19,1
4.7321,23,6.163461538461538,0.9798076923076923,1347.0,2.4026490066225166,33.94,-118.32,1
3.6571,34,4.18194321083318,1.026313061872941,1282.0,2.850696156192236,36.96,-121.91,1
3.4658,22,5.063433837429112,1.0146750524109014,2265.0,3.258365835222978,34.33,-118.48,1
1.4321,16,4.883255669773635,1.0124386357845017,1151.0,3.0386363636363636,33.92,-118.27,0
3.7982,30,5.137540453074433,1.0083875182104363,875.0,2.987730061349693,37.73,-122.45,1
1.7564,47,4.73943661971831,1.0394366197183098,1425.0,2.787323943661972,34.61,-118.32,0
5.2183,15,7.026610836391437,1.0266108363914372,1962.0,3.183946488294314,38.44,-122.71,1
4.2076,25,6.4324324324324325,1.018018018018018,1573.0,2.762162162162162,33.61,-117.71,1
2.5098,18,4.92909201091945,1.073663734115347,982.0,2.649733272787486,34.07,-118.15,0
3.8658,32,5.143608769229969,1.022780102195164,1985.0,3.0337611241217797,35.67,-118.2,1
2.321,41,4.52157288417261,1.0264900662251655,1883.0,2.946026490066225,32.82,-117.08,0
5.6293,27,6.045197740112994,0.9991103202846975,1332.0,2.812674094707521,37.78,-122.42,1
3.8001,29,4.876543209876543,1.0098765432098766,1572.0,2.9234567901234567,34.78,-118.11,1
2.7509,35,4.613861386138614,1.0815181518151815,921.0,2.618811881188119,33.54,-117.69,0
2.9621,18,5.339805825242719,1.0019417475728154,1146.0,2.536407766990291,33.88,-118.48,0
2.5232,22,4.156521739130434,1.1130434782608696,1438.0,2.726086956521739,33.82,-117.68,0
4.8763,34,6.453362255965464,0.9854014598540146,3268.0,2.7630057803468207,34.02,-118.5,1
4.3921,38,6.020304568527918,1.0296442687747036,1298.0,2.656441717791411,36.96,-121.46,1
3.4001,15,3.669172932330827,1.1151832460732984,781.0,2.92831541218638,37.73,-122.48,0
3.8241,31,5.637931034482759,1.0064655172413794,1789.0,2.825431034482759,35.17,-120.68,1
3.9821,25,5.792134831460674,1.0241573033707865,1443.0,2.803370786516854,33.64,-117.74,1
3.6729,36,4.712025316455696,1.0159235668789814,1310.0,3.308860759493671,34.02,-118.2,1
2.4197,45,4.523809523809524,1.1137566137566137,1607.0,2.937830687830688,34.61,-119.11,0
4.3624,27,5.125,0.9545454545454546,1298.0,3.037878787878788,33.95,-118.26,1
2.3342,38,4.079365079365079,1.0714285714285714,1104.0,2.7301587301587302,33.73,-118.36,1
3.8018,18,4.577777777777778,1.0222222222222221,319.0,2.7666666666666666,36.57,-121.88,0
2.6757,30,4.044117647058823,1.0808823529411764,1100.0,2.9783088235294115,37.67,-122.05,0
4.5618,20,5.986928104575163,1.0207253886010363,2053.0,2.583941605839416,37.74,-122.46,1
2.3684,37,4.822222222222222,1.0555555555555556,1755.0,3.2666666666666666,37.66,-118.29,0
3.7614,24,4.680672268907563,1.0441176470588236,1937.0,2.7205882352941178,34.12,-118.54,1
2.0524,26,3.9393939393939394,1.1136363636363635,213.0,2.4545454545454546,36.75,-119.8,0
3.1287,30,4.049107142857143,1.0683010204081633,1289.0,3.2181122448979593,36.72,-120.89,1
2.4982,41,3.745,1.036,1260.0,2.815,33.86,-118.18,1
4.0957,16,5.928571428571429,0.9801587301587302,1538.0,2.701190476190476,34.16,-118.37,1
3.6174,25,5.278195488721804,1.0312292358803985,1456.0,3.0248743718592963,37.98,-122.55,1
3.7244,14,5.451128526645768,0.9981604095563139,1871.0,2.958990536277603,37.59,-122.46,1
2.5026,32,4.198717948717949,1.1046153846153848,1052.0,2.4574358974358974,35.2,-120.73,1
4.0748,20,5.486708939148073,1.0233920972644377,2774.0,2.7325102880658436,36.76,-119.79,1
3.3862,17,5.287671232876712,1.0045662100456623,934.0,2.625570776255708,32.73,-117.11,1
2.9067,26,4.781609195402299,1.1580459770114944,1523.0,3.0948275862068964,36.8,-120.45,1
3.2504,32,4.728745818066726,1.0083207261724658,3104.0,2.603788526434195,36.74,-119.75,1
1.7232,45,5.124,1.052,1122.0,3.224,35.14,-118.16,0
4.5823,20,6.367,0.985,1643.0,2.669,33.87,-118.26,1
3.8121,32,4.783,1.098,931.0,2.912,34.05,-119.28,1
2.9434,28,5.019,1.033,1334.0,2.543,34.77,-119.55,1
2.2135,50,4.665,1.078,1672.0,3.035,36.12,-121.65,0
4.0966,15,6.288,1.021,2321.0,2.691,37.04,-121.78,1
1.7894,42,4.568,1.069,811.0,2.477,33.89,-117.91,0
3.6279,22,5.734,1.012,1553.0,2.814,36.79,-120.6,1
2.5258,39,4.194,1.046,1544.0,2.169,37.95,-121.52,0
3.621,28,5.412,1.009,1092.0,2.397,35.56,-120.58,1
2.2736,34,3.887,1.125,1242.0,3.401,35.08,-118.69,0
4.5027,17,5.793478260869565,1.068840579710145,1456.0,2.7318840579710146,34.07,-118.21,1
3.8632,36,5.321543408360129,0.9887052600276633,1107.0,2.363660478325859,34.47,-119.63,1
2.6283,49,4.527906976744186,1.0351744966442953,1359.0,2.416862015780288,33.97,-118.18,0
2.0158,20,3.6785714285714284,1.092857142857143,965.0,4.214285714285714,33.87,-118.09,0
4.1071,37,6.272842639593908,1.0799492385786802,2164.0,2.746192893401015,33.76,-117.87,1
6.2034,22,6.532293986636971,1.0267260579064588,1283.0,2.8574610244988863,38.21,-122.63,1
2.784,31,4.4375,1.18125,1185.0,3.34375,37.94,-122.5,0
3.3324,41,5.250889679715301,1.0184757505773672,931.0,2.9961280487804878,34.09,-117.6,0
4.1071,37,6.272842639593908,1.0799492385786802,2164.0,2.746192893401015,33.76,-117.87,1
4.1071,37,6.272842639593908,1.0799492385786802,2164.0,2.746192893401015,33.76,-117.87,1
1.7542,25,4.395,1.021,1037.0,2.942,35.71,-120.85,0
3.6975,18,6.324,0.987,910.0,3.019,38.76,-121.24,1
2.1429,30,4.234,1.043,1493.0,2.762,33.68,-117.77,0
1.325,43,4.675,1.013,764.0,3.097,36.63,-121.24,0
4.625,15,6.821,0.914,2400.0,3.105,34.11,-117.54,1
2.2381,32,5.097,1.027,1302.0,2.433,33.97,-118.11,0
3.615,27,5.211,1.012,1540.0,2.812,37.77,-121.21,1
1.2587,45,4.82,1.084,878.0,2.6,37.95,-122.1,0
3.9501,23,5.994,0.976,1729.0,2.571,33.68,-117.83,1
7.023,8,6.883,0.896,709.0,2.813,37.28,-119.91,1
1.6886,36,4.451,1.022,1274.0,2.429,37.77,-122.05,0
3.2897,23,5.221019108280255,0.9781056790393013,1131.0,2.589970501474926,36.21,-119.33,0
2.7865,34,4.911827956989247,1.032258064516129,1065.0,2.472043010752688,34.18,-118.38,0
4.8642,22,6.291139240506329,1.0227848101265822,1494.0,2.9468354430379744,33.8,-117.62,1
4.2016,15,5.752136752136752,1.0487180487180487,1844.0,2.985281385281385,36.65,-121.73,1
3.2646,27,5.123287671232877,1.0856164383561644,1235.0,2.641095890410959,37.62,-120.72,0
3.7717,40,4.319488817891374,1.186046511627907,1452.0,3.574850299401198,33.85,-117.82,0
4.3158,19,6.110619469026549,1.051497975708502,1994.0,2.58054887963992,33.73,-117.37,1
4.2061,23,5.333333333333333,1.1071428571428572,1125.0,3.130952380952381,33.77,-118.31,0
3.5595,28,4.672897196261682,1.0598130841121496,1163.0,3.35607476635514,33.99,-117.25,0
3.581,32,4.843537414965986,1.0338354577025826,2073.0,3.0949808429118777,36.6,-121.89,0
2.6537,23,5.180555555555555,1.0625,1318.0,2.798611111111111,33.45,-117.11,0
3.8984,39,4.375,1.140625,1532.0,2.425,34.06,-118.15,1
2.5604,26,5.357142857142857,1.0357142857142858,1467.0,2.625,33.65,-117.84,0
3.6458,30,4.90566037735849,1.0377358490566038,1629.0,2.6547169811320757,37.79,-122.43,0
3.2071,28,4.978102189781022,1.007445271679198,1816.0,2.513317191283293,36.84,-119.76,0
4.2578,25,6.123711340206186,1.020618556701031,930.0,2.463917525773196,33.88,-118.13,1
3.6031,40,5.098726114649682,1.0132978723404256,1068.0,2.851063829787234,37.73,-122.44,0
3.8182,15,5.925925925925926,1.0617283950617284,734.0,2.45679012345679,38.36,-122.06,0
3.4964,17,5.29746835443038,1.0632911392405062,1917.0,2.860759493670886,33.65,-117.91,0
3.2097,31,4.492957746478873,1.079225352112676,1021.0,2.9577464788732395,34.55,-118.4,0
3.2121,23,5.309433962,1.035849057,1122.0,2.768867925,35.98,-120.15,1
2.8546,15,6.214285714,1.078571429,1001.0,2.610714286,38.63,-121.38,0
2.3688,32,4.778947368,1.012280702,890.0,2.31754386,37.8,-122.41,0
3.8359,10,6.078947368,1.051315789,1279.0,2.482763158,33.65,-117.97,1
3.1613,37,5.285714286,1.028571429,1167.0,2.358571429,34.04,-117.8,0
4.5205,19,6.582352941,1.041176471,1490.0,2.462352941,38.32,-122.18,1
5.6954,8,6.853107345,0.986046512,1123.0,2.244961883,34.29,-118.68,1
2.3943,23,5.882352941,1.070588235,1121.0,2.535294118,38.77,-121.29,0
4.7702,12,6.792307692,1.045769231,1412.0,2.487692308,33.86,-117.92,1
4.4537,18,6.458536585,1.025609756,1101.0,2.391463415,33.94,-118.09,0
3.9174,29,4.992753623,1.038405797,951.0,2.947101449,37.91,-121.28,0
3.5345,30,4.986,1.012,1100.0,2.8,34.24,-118.12,0
3.2167,20,5.452,1.023,750.0,2.1,36.62,-121.45,0
4.8752,35,5.278,0.995,1620.0,3.2,33.96,-118.12,1
3.6678,25,5.792,1.087,1350.0,2.6,37.77,-122.41,1
3.1221,28,4.777,1.124,2000.0,2.3,33.89,-118.41,0
2.8903,15,6.123,1.043,2500.0,2.1,34.05,-117.89,0
3.9756,33,4.621,1.035,1730.0,2.8,37.28,-121.82,1
2.4798,22,4.998,1.073,1400.0,2.7,33.83,-117.67,0
4.254,37,5.221,1.012,2100.0,2.6,34.07,-118.23,1
