ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
64,89,7,40,15,1,0,75,3,6,20,2,50,5,2,1,60,65,3,4,0,70,0
65,90,8,40,15,1,1,75,15,6,18,2,55,5,1,1,45,70,3,2,1,70,1
72,95,10,43,18,1,0,72,14,3,20,2,51,3,2,2,45,63,3,2,0,66,0
72,256,5,83,17,1,1,88,10,5,22,2,49,2,1,1,45,80,3,2,0,79,1
71,91,10,45,19,1,1,80,15,5,21,2,47,5,0,0,45,67,3,2,1,82,0
70,150,3,60,25,1,1,80,0,5,28,2,40,3,1,1,20,60,3,3,1,70,1
77,250,10,80,23,1,1,80,5,2,25,2,40,1,1,0,45,74,3,2,1,79,1
79,201,12,72,21,1,0,87,-4,5,23,2,48,4,1,1,47,62,3,2,1,75,0
63,112,5,53,17,1,0,70,7,2,20,2,65,-7,0,0,45,65,3,3,0,75,0
70,120,5,55,15,1,1,65,5,3,18,4,65,0,3,2,20,60,3,3,-4,70,1
64,123,7,56,15,1,1,70,10,3,17,4,65,0,3,2,15,70,2,5,-2,75,0
65,180,8,55,15,1,1,70,10,5,18,4,60,2,3,2,12,65,3,3,1,75,0
64,180,6,70,20,1,0,80,10,3,22,2,60,0,3,2,42,65,3,3,1,73,0
70,200,8,60,25,1,0,80,5,3,26,2,45,3,1,0,45,65,3,2,1,70,0
75,240,6,80,22,1,1,95,0,5,25,2,40,3,1,0,15,60,3,2,1,75,1
62,150,3,70,25,1,1,90,5,5,26,3,40,1,1,1,20,80,4,2,1,62,1
77,140,5,66,13,0,0,100,-7,7,13,1,23,18,0,0,37,92,1,2,1,80,1
67,204,6,77,25,1,1,92,8,5,28,3,45,3,0,0,55,74,4,2,1,63,1
72,160,3,70,28,1,0,89,5,5,27,3,40,1,1,1,47,80,4,2,3,66,0
67,140,3,65,25,1,1,92,4,6,28,3,38,1,1,1,10,80,3,2,1,55,0
79,192,8,72,25,1,1,91,2,4,26,2,38,4,1,1,45,76,4,2,2,55,1
72,167,2,75,25,1,1,90,0,5,28,3,36,4,1,1,20,70,3,2,1,55,1
80,200,5,70,25,1,1,90,5,6,25,3,40,3,1,1,20,80,3,2,1,70,1
68,144,7,78,25,1,1,92,15,5,28,3,45,3,1,1,12,76,4,2,1,63,0
80,200,5,80,25,1,1,90,5,6,25,3,40,5,1,1,20,70,3,2,1,65,1
73,120,5,50,22,1,1,80,3,5,24,3,48,1,2,1,65,71,4,3,1,78,0
70,90,5,40,30,1,1,95,-5,5,35,4,60,2,2,2,70,65,7,6,2,80,1
60,100,5,50,20,1,0,80,5,5,20,2,40,5,2,1,60,60,3,5,1,80,1
72,111,7,42,23,1,0,94,-4,6,28,4,55,3,2,2,64,72,4,6,1,89,0
71,134,3,56,23,1,0,92,4,5,25,3,49,1,3,2,42,60,4,5,1,77,0
70,100,5,40,20,1,0,85,3,5,21,3,60,1,2,2,60,55,4,4,1,80,1
67,104,8,40,23,1,0,93,-5,5,25,4,57,2,3,2,82,68,4,6,1,83,1
61,90,4,42,23,1,1,95,0,5,25,4,55,3,2,2,72,68,4,6,1,88,1
74,45,6,22,18,1,1,75,10,5,19,2,40,2,0,0,85,70,3,6,1,82,1
72,82,6,48,16,1,0,80,-5,5,18,3,42,0,2,2,70,65,3,4,1,85,0
78,294,3,71,28,0,0,100,-7,7,28,3,29,2,2,2,51,6,6,2,2,73,1
75,250,6,100,20,1,1,95,3,4,22,2,35,10,1,1,25,45,4,2,1,55,0
70,250,10,100,20,1,1,95,0,3,25,2,30,15,1,1,5,60,4,2,1,60,1
81,300,10,100,20,1,1,95,5,2,22,2,30,10,2,1,15,40,4,3,1,60,1
70,290,7,105,22,1,1,94,3,0,24,2,30,15,1,1,5,20,2,2,0,40,1
82,277,8,105,22,1,1,95,5,0,24,2,35,10,1,1,5,45,4,2,1,60,0
75,390,10,100,20,1,1,95,3,0,25,2,30,12,1,0,10,60,4,2,1,55,1
70,250,7,110,20,1,1,95,3,0,23,2,30,14,1,1,10,50,4,2,1,60,1
70,250,10,100,20,1,1,90,5,6,25,2,30,5,2,2,20,80,5,2,1,60,1
88,250,10,120,30,1,1,95,5,0,32,2,35,15,1,1,8,20,4,2,1,60,1
70,200,10,85,20,1,1,90,5,4,22,1,30,5,1,1,10,30,3,2,1,60,0
78,260,6,88,23,1,1,90,15,5,28,2,45,4,1,1,20,68,3,4,1,78,1
73,240,6,80,20,1,1,88,10,5,22,1,40,5,1,1,20,45,3,2,1,70,1
75,260,5,95,24,1,1,92,2,5,25,2,35,3,1,1,10,20,3,2,1,65,0
71,234,10,86,22,1,1,90,9,5,25,1,35,4,1,1,12,24,3,2,1,65,0
74,215,6,78,22,1,1,88,6,6,25,1,35,2,1,1,20,15,3,2,0,50,1
72,195,6,80,22,1,1,88,6,5,25,1,30,4,1,1,20,70,3,2,1,78,0
80,195,7,90,20,1,1,92,10,5,22,1,30,5,1,1,10,15,3,2,1,55,1
72,150,5,80,20,1,1,85,5,3,22,1,35,3,1,1,14,28,4,2,1,60,0
70,200,10,80,20,1,1,90,10,5,20,2,30,5,1,1,10,20,2,2,0,70,0
70,200,3,60,20,1,1,80,0,5,25,4,65,1,2,1,60,80,5,10,1,90,0
65,240,9,70,20,1,1,85,15,5,22,3,52,3,3,2,45,62,3,8,1,80,1
70,215,10,63,17,1,1,84,12,5,21,3,51,1,3,2,54,78,5,9,1,88,1
80,220,10,65,20,0,0,95,5,5,25,3,50,3,3,2,60,85,3,8,1,80,1
72,200,6,58,19,1,1,80,12,5,21,2,50,2,2,1,55,72,3,5,1,77,1
82,210,10,65,19,1,1,85,5,5,20,2,40,4,2,2,30,75,3,3,1,65,1
70,200,3,60,15,1,1,75,10,5,20,2,50,5,2,2,50,80,3,8,1,80,1
60,180,8,55,15,1,1,75,5,5,20,3,60,3,2,1,42,80,3,5,1,86,1
70,200,10,60,15,1,1,80,10,5,20,3,50,5,2,2,60,80,5,10,1,85,0
65,210,10,60,15,1,1,80,10,5,20,2,60,3,2,2,45,70,3,5,1,85,0
61,88,6,44,12,2,2,80,1,5,15,3,55,0,1,1,50,5,8,3,1,67,0
67,93,5,56,20,0,0,100,-7,7,21,3,63,-7,2,2,30,60,4,6,2,82,0
70,240,5,90,20,1,1,88,10,3,24,2,33,0,2,2,50,20,3,6,1,80,1
72,98,6,42,18,1,1,86,12,3,23,3,49,6,1,1,45,21,3,5,1,77,1
65,80,4,45,15,2,1,80,10,3,20,3,30,5,1,1,50,20,6,2,1,70,1
45,95,8,45,10,2,1,80,5,3,15,2,30,4,1,1,45,10,3,5,1,70,1
72,150,5,60,15,2,1,85,12,3,20,3,30,3,1,1,50,25,3,6,1,75,1
60,120,5,60,10,3,3,80,0,2,15,2,40,3,1,1,50,0,3,0,1,70,1
72,248,7,102,22,1,1,88,5,3,28,3,47,3,1,1,62,24,6,4,2,75,1
47,94,13,46,16,2,1,85,6,2,20,4,33,5,1,1,80,10,3,5,0,50,1
64,150,7,80,25,1,1,85,10,5,33,1,35,-5,1,1,50,60,3,2,1,75,1
72,250,10,80,30,1,1,90,5,5,35,2,35,3,3,3,45,60,3,4,2,75,1
71,201,6,72,15,3,1,72,14,5,20,1,48,3,2,2,60,70,3,3,1,75,1
62,143,8,76,17,3,1,82,20,5,28,2,40,-5,1,1,80,75,4,3,1,85,0
63,145,6,75,15,3,1,70,20,5,18,1,35,-4,1,1,78,72,3,4,2,75,1
72,223,8,86,28,1,0,91,5,3,31,2,36,-7,1,1,47,70,4,3,0,81,1
72,250,10,80,30,1,1,85,5,3,35,2,45,0,3,3,60,60,3,3,1,75,1
66,290,9,75,24,1,1,82,4,3,28,1,45,2,1,1,57,68,3,3,1,80,1
71,289,8,78,25,1,1,90,3,5,28,2,50,4,1,1,50,60,4,3,0,80,1
73,220,9,80,27,0,0,96,-6,5,31,2,35,4,1,1,50,70,4,3,0,75,1
72,200,10,85,20,2,1,80,3,5,25,2,40,5,1,1,45,60,3,2,1,75,1
69,200,10,75,22,1,0,85,0,6,25,2,35,3,1,0,50,60,3,2,0,72,1
70,200,10,75,20,1,1,90,0,5,25,2,35,5,1,1,45,60,3,2,1,80,1
64,256,5,100,20,3,1,75,6,4,23,2,50,2,1,1,55,60,3,2,1,70,1
65,240,7,110,20,1,0,85,4,4,23,1,50,3,1,0,45,60,2,2,0,60,1
68,203,7,86,20,1,1,75,3,3,24,1,56,-4,1,1,63,45,2,2,0,50,1
67,190,8,70,25,1,0,85,5,4,28,2,35,3,1,0,46,55,3,2,1,63,1
60,200,10,90,20,2,1,80,5,3,25,2,40,5,1,1,50,60,10,2,2,75,1
64,192,6,85,20,3,1,75,4,3,23,2,55,-5,1,1,50,60,2,3,1,63,1
65,250,8,90,20,1,0,85,3,5,23,2,40,5,1,1,50,40,3,2,1,75,1
60,260,8,80,15,2,1,80,5,3,16,1,40,1,3,3,70,60,3,3,1,70,1
69,231,7,89,22,1,1,93,2,3,26,1,44,3,1,1,5,79,3,4,0,80,0
70,180,7,60,15,2,2,75,5,4,17,1,40,1,2,2,50,70,3,3,1,65,1
65,254,9,78,22,2,1,83,2,3,24,1,45,3,2,1,30,75,3,4,1,70,0
70,120,5,60,10,3,2,80,8,3,12,1,40,2,2,2,45,65,3,4,1,60,1
60,200,10,80,20,2,1,85,3,3,25,1,45,1,2,1,50,60,3,4,1,70,0
61,175,5,82,22,2,1,92,3,3,24,1,42,3,2,2,53,65,3,4,1,72,0
72,260,6,78,22,0,0,95,10,4,28,1,45,0,2,2,20,80,3,4,1,70,1
71,158,1,71,29,0,0,100,-7,7,30,6,30,0,2,2,39,94,5,3,2,67,0
72,295,9,65,22,3,1,85,6,3,25,1,45,3,2,1,42,75,3,4,1,68,1
70,156,8,52,15,1,1,88,22,6,17,2,40,2,3,3,60,5,3,6,1,78,0
71,158,1,71,29,0,0,100,-7,7,30,6,30,0,2,2,39,94,5,3,2,67,0
63,190,6,60,20,1,1,85,15,5,22,3,37,2,3,3,55,60,5,4,2,81,1
70,120,7,60,25,1,0,90,10,5,26,3,40,5,2,2,50,70,5,4,1,75,0
70,100,5,60,20,1,0,80,10,5,22,2,40,5,2,1,50,70,6,4,0,70,0
70,130,4,60,22,1,1,85,20,6,24,3,40,2,2,2,55,88,5,4,2,75,1
70,150,6,60,20,1,1,90,10,5,22,2,40,5,2,2,50,75,5,4,1,80,0
72,198,4,70,28,1,1,90,9,5,29,5,40,2,2,2,57,80,5,4,2,85,0
70,135,6,60,18,1,1,92,10,5,20,3,40,4,2,2,55,80,3,4,2,80,0
61,200,6,60,25,1,1,90,10,5,27,3,40,5,2,2,55,80,5,5,2,78,0
72,240,10,70,22,1,1,85,5,4,24,2,45,4,2,2,40,70,3,3,1,70,0
72,240,9,80,32,1,1,90,10,4,35,2,40,5,2,2,20,45,5,3,1,65,1
77,216,10,98,28,0,0,100,-7,7,29,1,30,0,2,2,40,-8,6,2,1,83,0
70,200,10,80,20,0,0,90,5,4,25,2,40,5,1,1,50,60,5,4,1,80,0
72,200,10,75,22,1,1,88,5,3,24,2,50,2,2,1,45,60,3,3,1,80,0
62,280,8,75,20,1,1,85,5,4,22,2,61,0,1,1,50,70,3,2,1,85,0
61,240,11,74,21,1,1,92,3,5,24,2,42,5,1,1,37,23,3,3,1,60,0
71,244,6,85,32,1,1,94,5,4,34,2,33,4,2,2,42,50,5,3,1,70,1
72,200,8,75,30,1,1,87,5,3,32,2,40,4,1,1,45,40,5,3,1,70,0
82,270,4,88,35,1,1,95,5,3,32,2,30,4,1,0,15,71,4,3,0,62,0
75,276,10,81,30,1,1,95,11,5,31,2,33,4,1,1,25,10,3,2,0,78,0
74,287,8,77,14,1,1,92,22,6,19,1,41,4,1,1,48,3,4,3,0,79,0
77,200,10,80,15,1,1,92,20,5,16,1,30,2,3,3,45,-5,4,1,-5,70,0
65,250,8,80,20,1,1,90,15,5,20,2,40,3,1,1,20,3,2,2,-8,70,1
75,210,10,80,20,1,1,90,20,4,25,2,35,5,1,1,40,10,3,2,-8,70,0
72,275,7,80,15,1,1,92,20,5,15,1,39,5,3,3,10,0,3,1,1,74,0
74,200,10,80,20,1,1,90,10,4,22,2,30,5,1,1,40,-5,5,2,1,70,1
72,276,11,122,20,1,1,87,14,4,22,1,60,5,2,2,45,11,3,4,1,70,0
75,280,7,80,20,1,1,88,20,5,20,1,45,5,3,3,60,-6,3,2,1,75,0
72,250,10,80,20,1,1,90,20,5,22,1,40,5,1,1,42,-6,3,2,1,75,0
70,250,7,100,25,3,2,80,5,2,30,3,40,0,3,2,50,60,5,4,2,70,1
70,257,8,95,15,1,1,78,5,3,16,2,29,0,3,2,50,80,3,4,1,70,0
70,220,10,95,15,1,0,75,5,2,18,1,40,3,3,2,45,72,3,3,1,65,1
62,210,7,100,15,2,1,70,3,4,20,0,45,1,2,1,50,80,3,2,1,76,0
67,245,9,103,23,1,1,70,5,2,25,2,40,0,3,3,50,45,3,3,1,60,0
70,200,10,100,25,2,1,80,5,2,30,2,40,3,2,1,50,60,3,4,1,70,0
65,210,7,105,15,2,1,78,5,2,17,2,45,-7,3,3,61,68,5,4,3,70,0
70,210,6,90,15,1,1,80,5,3,18,2,40,0,3,3,50,60,2,2,0,70,1
63,240,16,102,25,1,0,78,5,1,26,4,18,3,1,0,44,67,3,1,0,88,1
62,199,10,102,25,2,1,82,5,3,27,2,41,3,3,2,45,63,3,4,1,72,1
70,200,10,70,20,1,1,95,10,6,25,3,40,5,3,3,50,15,4,5,0,60,1
70,200,10,70,20,1,1,95,10,6,25,3,40,5,2,1,50,15,3,2,1,60,1
70,200,10,60,15,1,1,85,10,5,20,1,40,5,3,2,50,20,3,2,1,60,1
71,150,5,65,20,1,1,95,15,6,22,2,40,10,3,3,50,10,4,2,1,80,1
80,250,10,70,20,1,1,95,10,6,22,2,35,5,3,3,50,10,4,6,1,80,1
78,200,15,85,20,1,1,92,10,5,25,3,30,4,3,3,25,60,4,8,2,85,1
72,130,5,60,15,1,1,88,15,6,20,3,25,4,3,3,42,10,3,1,1,55,1
71,230,9,76,22,1,1,93,11,6,28,3,41,1,3,3,52,17,3,4,0,60,1
71,150,10,65,20,1,1,95,12,5,23,1,33,3,3,2,55,12,3,1,0,40,1
75,250,10,70,20,0,0,95,-5,6,25,3,35,5,2,2,50,10,4,2,1,75,1
80,120,6,70,15,1,1,95,5,5,20,2,38,10,1,1,45,80,4,2,1,70,1
65,120,3,55,15,1,1,80,3,5,18,2,40,10,1,1,20,65,4,2,1,60,1
70,220,4,80,20,1,1,80,3,3,22,2,45,6,1,1,15,60,4,2,1,55,1
63,87,3,42,14,1,1,80,5,3,16,3,60,0,2,2,47,62,4,3,1,72,0
65,120,6,70,15,1,0,80,4,5,18,2,40,4,1,1,60,85,4,2,1,70,1
65,210,3,80,20,1,1,80,5,5,23,2,40,10,1,1,20,70,4,2,1,60,1
82,210,3,90,32,1,0,95,4,5,33,5,29,3,1,1,45,81,4,2,1,65,1
67,225,3,87,20,1,1,95,2,5,22,2,40,14,1,1,22,82,2,3,1,60,1
67,132,5,60,15,1,1,87,5,5,20,2,45,10,1,1,22,56,4,2,1,60,1
63,110,3,48,9,1,0,82,3,2,10,2,53,8,1,1,44,67,2,2,0,65,0
77,277,6,96,19,0,0,93,7,4,26,3,22,0,0,0,32,78,5,2,1,85,1
65,100,7,50,20,1,1,95,0,5,25,3,55,2,1,1,20,70,3,3,1,75,0
75,182,9,80,25,1,1,95,5,5,30,3,38,5,1,1,40,80,4,2,1,75,0
76,260,4,95,35,1,1,95,2,4,36,2,30,5,1,1,35,64,6,2,1,87,0
77,220,12,94,26,1,0,95,9,5,31,3,38,5,0,0,19,67,4,2,1,60,1
68,190,8,80,25,1,1,95,5,5,30,2,40,5,1,1,20,60,5,3,1,70,1
72,180,9,70,25,1,1,95,5,4,28,3,40,5,2,1,25,60,5,3,1,85,0
70,117,3,65,29,0,0,100,-7,7,29,4,34,-8,0,0,69,94,8,3,5,71,0
75,240,7,98,20,0,0,95,5,4,25,2,37,5,1,1,20,40,3,3,1,70,0
76,273,11,107,21,0,0,97,-5,6,29,2,27,14,1,1,23,61,5,2,1,74,0
70,160,8,55,12,2,1,74,10,2,15,0,38,1,2,2,50,20,3,4,0,60,1
70,90,6,55,20,2,1,80,15,5,22,2,40,1,3,3,45,10,4,5,1,75,0
70,125,8,55,17,1,1,80,17,5,20,1,40,2,3,3,45,12,4,2,1,85,0
70,93,3,52,21,0,0,100,-7,7,21,2,39,1,3,3,52,4,3,2,0,88,0
70,105,6,45,21,0,0,89,10,6,23,3,50,1,3,3,60,10,7,2,2,80,0
73,135,8,58,22,0,0,95,10,5,24,3,36,1,3,3,52,-7,4,5,0,80,0
70,190,6,80,22,2,1,77,15,5,25,3,40,1,3,3,45,10,4,1,1,65,0
70,100,5,60,20,2,1,80,15,5,25,3,40,1,3,2,50,10,10,5,2,75,0
70,135,8,57,17,1,1,81,17,3,20,2,37,1,3,3,45,12,4,3,0,81,1
74,140,8,60,18,1,1,85,20,5,20,2,40,1,3,3,55,10,7,-6,0,88,0
70,160,6,70,15,1,1,95,-5,6,17,2,30,15,1,1,45,85,2,3,1,75,0
61,175,7,61,15,2,2,86,2,5,18,1,42,4,1,1,44,75,3,5,1,68,0
70,120,8,60,15,1,1,95,0,5,20,3,45,10,1,1,50,70,3,4,0,75,0
70,90,10,60,15,2,2,80,5,3,18,2,40,5,1,1,45,75,3,4,1,70,1
64,255,6,80,15,1,1,85,5,5,20,2,31,5,1,1,45,75,3,4,1,78,0
70,130,8,60,15,1,1,90,0,5,20,3,40,5,1,1,45,80,3,6,1,75,0
62,125,9,70,16,2,1,82,6,6,22,2,40,10,2,1,45,65,3,4,1,75,0
70,150,8,60,15,2,2,80,0,4,20,3,40,10,1,1,45,70,3,4,1,75,0
70,160,8,60,15,1,1,90,-5,5,20,2,35,10,1,1,45,85,3,4,2,75,0
65,256,10,79,15,1,1,90,8,5,20,2,45,5,1,1,45,70,3,4,1,75,0
72,240,6,72,20,1,1,88,15,5,24,3,35,10,1,1,22,75,2,3,0,76,0
70,200,8,70,20,1,1,95,20,5,20,2,35,10,1,1,10,70,2,3,0,85,0
76,258,3,90,40,2,1,91,74,6,35,9,23,6,0,0,28,-8,8,2,1,50,1
75,200,10,80,20,1,1,90,5,4,25,2,30,5,1,1,20,70,2,3,0,75,0
70,200,10,75,20,1,1,90,20,5,20,2,30,5,1,1,20,80,2,3,0,75,0
76,258,3,90,40,2,1,91,74,6,35,9,23,6,0,0,28,-8,8,2,1,50,1
72,189,7,57,20,1,0,85,15,5,20,3,45,4,1,1,45,73,2,3,0,77,0
76,180,7,60,20,1,0,75,10,5,20,2,50,5,1,1,20,80,2,3,1,90,0
71,120,8,45,8,1,0,72,15,5,10,2,55,3,1,1,55,63,2,3,0,65,0
72,210,7,70,15,1,1,90,15,5,20,3,35,2,1,1,20,84,4,2,2,75,0
65,145,5,50,22,1,0,80,20,5,25,3,40,-5,1,1,60,80,3,4,1,73,1
70,150,8,60,25,1,1,80,10,5,28,3,35,0,2,2,50,70,3,3,1,70,0
69,205,8,72,28,1,1,95,11,5,28,3,41,0,2,2,5,86,3,5,2,75,1
70,150,8,60,15,1,1,70,15,5,20,3,40,5,2,1,50,70,2,4,2,60,1
70,200,5,80,25,1,1,90,10,5,30,3,40,5,2,2,60,70,4,6,2,75,1
68,150,7,60,25,0,0,90,7,5,27,2,40,2,1,1,60,80,3,3,0,75,1
67,180,6,72,15,1,1,93,15,5,20,4,45,3,2,2,68,74,3,4,0,72,1
70,200,5,60,25,1,1,80,10,3,30,3,40,0,2,1,55,70,3,4,2,70,1
65,250,7,75,15,3,1,70,20,5,17,3,28,10,2,1,50,80,2,4,2,63,1
70,250,6,80,22,1,1,90,10,5,25,3,35,3,2,1,50,70,3,4,2,75,1
70,200,7,80,20,1,0,90,4,5,20,1,60,3,2,1,25,80,2,5,1,75,0
70,200,6,80,20,1,1,90,2,5,20,2,40,3,2,1,15,60,2,5,3,70,1
71,180,9,80,18,0,0,100,-5,7,23,2,40,5,0,0,10,92,2,6,2,85,1
70,200,6,80,20,1,1,80,5,5,25,2,60,1,3,2,20,60,2,6,2,75,0
63,53,10,24,19,0,0,100,-7,7,19,2,79,0,0,0,104,86,2,8,2,91,0
65,150,7,60,15,1,1,70,5,3,18,2,60,2,2,1,10,65,2,3,3,75,0
69,226,2,29,1,0,0,100,-7,7,42,1,0,-7,2,2,85,-8,2,-8,1,100,0
63,53,10,24,19,0,0,100,-7,7,19,2,79,0,0,0,104,86,2,8,2,91,0
70,200,7,80,20,1,0,90,0,5,20,2,60,5,2,1,40,50,3,5,2,70,1
70,230,2,70,15,1,1,95,-5,6,20,2,35,5,2,2,15,80,2,5,1,75,0
70,120,5,60,25,1,1,88,5,3,30,2,35,3,1,1,40,65,5,3,2,78,0
70,90,5,45,22,1,1,88,4,3,25,1,30,0,2,2,60,65,5,3,2,85,0
72,140,5,65,22,1,0,80,4,3,24,2,35,-3,1,1,50,70,5,2,1,88,0
70,230,6,100,20,1,1,80,3,6,25,1,30,0,1,1,10,20,3,2,1,70,0
70,150,6,60,20,1,1,85,5,3,25,1,40,5,1,1,35,62,5,3,2,75,0
62,263,5,79,28,1,1,92,5,3,30,1,39,3,1,1,40,60,5,3,1,85,0
69,226,2,29,1,0,0,100,-7,7,42,1,0,-7,2,2,85,-8,2,-8,1,100,0
75,240,8,80,30,1,0,88,3,3,35,2,45,5,1,1,40,60,5,3,1,85,0
73,220,8,95,25,1,1,90,10,3,32,2,28,5,1,1,50,40,3,2,1,80,1
70,150,5,65,30,1,1,85,5,3,32,3,38,3,1,1,55,40,8,2,2,70,0
83,215,10,78,17,1,1,94,5,5,22,2,30,3,0,0,40,50,4,2,1,78,1
82,287,18,125,12,1,1,86,3,6,15,2,30,2,0,0,18,5,3,1,0,50,1
76,183,4,84,21,1,1,86,3,6,24,1,32,2,1,1,15,-8,2,-8,0,25,1
75,250,10,80,20,1,1,95,5,5,25,2,30,3,1,1,25,75,4,2,0,60,1
78,245,10,77,22,1,1,95,3,5,25,2,42,5,1,1,20,25,4,2,0,60,1
74,152,6,72,20,1,1,80,10,4,25,2,37,3,1,1,25,75,4,2,0,70,0
65,300,15,120,10,1,1,90,5,5,12,2,22,10,1,1,20,5,3,1,1,45,1
85,244,14,98,21,1,0,82,5,4,25,3,38,4,1,1,21,49,4,2,0,60,0
65,200,10,120,15,1,1,80,10,5,18,2,30,5,1,1,20,15,4,2,0,40,1
70,145,6,75,20,1,1,85,10,5,22,2,40,-3,0,0,65,80,4,2,1,60,1
71,158,1,71,29,0,0,100,-7,7,30,6,30,0,2,2,39,94,5,3,2,67,0
72,265,15,90,20,2,1,92,15,5,21,3,33,0,2,2,27,58,4,3,1,69,0
70,201,7,90,20,1,1,95,10,2,22,1,33,-6,2,1,50,50,2,2,1,80,0
72,180,5,80,20,1,0,93,25,6,21,3,40,0,2,1,32,78,4,2,2,72,0
72,232,17,78,15,1,1,88,15,5,16,3,44,-3,1,1,69,47,3,1,1,62,0
72,267,15,95,20,2,1,85,15,5,21,4,35,5,3,2,50,65,3,4,1,75,0
70,200,15,80,20,2,1,90,5,4,25,3,40,3,1,1,35,65,4,3,1,75,0
72,260,12,85,20,1,1,90,14,4,25,3,35,3,1,1,50,60,3,4,2,75,0
71,208,11,79,22,2,1,88,5,3,23,1,35,0,1,1,48,56,3,4,2,65,0
70,200,10,90,20,1,1,95,10,5,20,2,30,5,2,1,30,70,2,3,1,80,0
65,190,5,65,25,1,0,95,5,5,26,2,40,2,3,2,20,70,3,4,1,75,1
66,175,6,63,22,1,0,88,5,5,25,2,52,0,1,1,47,62,3,4,0,77,0
63,130,5,60,25,1,0,90,4,4,28,2,40,2,0,0,26,78,3,4,0,85,1
63,132,6,63,23,1,0,90,-4,5,26,2,40,2,1,1,22,70,4,3,0,84,1
65,210,10,75,15,1,1,80,5,5,25,2,40,5,2,1,20,60,3,2,1,75,1
65,190,5,82,22,1,1,87,5,6,25,2,40,2,1,1,20,78,3,3,1,78,1
65,150,5,60,25,1,1,90,5,6,28,2,35,3,1,0,50,80,3,4,0,78,1
65,180,5,75,25,1,0,95,0,5,26,2,40,0,1,1,20,60,3,4,1,75,0
65,175,5,60,25,1,1,90,5,5,26,2,40,2,1,1,50,70,3,4,1,80,1
65,200,10,70,25,1,1,95,5,5,35,2,40,2,1,1,45,80,3,4,0,75,1
70,200,10,70,15,1,1,90,5,5,20,2,20,5,2,2,25,-5,5,0,1,70,1
80,200,5,70,15,1,1,90,5,5,20,1,20,5,2,2,40,-5,5,2,1,70,1
70,200,10,60,15,1,1,88,5,5,20,2,20,4,3,3,50,10,4,2,0,60,1
80,250,5,70,20,1,1,88,5,5,30,2,30,3,3,3,20,-5,5,3,1,60,1
70,150,5,70,15,1,1,85,0,6,20,2,30,2,2,2,40,-5,4,2,1,60,1
71,150,10,68,15,1,0,92,5,4,18,1,42,-7,1,1,53,22,4,3,0,85,0
70,180,5,70,15,1,1,80,5,5,20,2,20,5,3,3,50,-5,4,4,1,60,1
65,150,5,70,15,1,0,95,10,5,20,2,20,2,3,2,60,10,4,2,0,55,1
70,150,5,60,10,1,1,80,5,5,15,1,20,5,2,2,50,0,5,0,1,60,1
70,200,10,60,15,1,1,95,1,5,20,2,22,1,3,3,45,0,4,2,0,65,0
80,250,5,100,30,2,1,90,20,5,35,5,30,5,3,2,55,20,10,5,3,80,1
67,221,4,98,25,1,0,88,15,5,27,2,41,3,1,1,37,16,3,3,1,80,0
73,280,7,95,35,1,1,88,18,6,36,4,33,5,1,1,58,10,7,3,1,81,0
72,200,8,65,15,1,1,87,18,6,16,2,37,4,3,2,30,9,3,4,1,79,1
71,158,1,71,29,0,0,100,-7,7,30,6,30,0,2,2,39,94,5,3,2,67,0
82,200,5,95,22,1,1,95,10,5,24,4,25,5,1,1,40,10,3,3,1,60,1
68,280,10,100,35,1,0,88,18,6,36,2,28,4,3,3,56,12,7,3,1,65,1
72,200,5,80,22,1,1,95,12,5,25,4,35,4,3,3,56,18,4,3,1,80,1
63,207,4,90,25,1,1,85,15,5,27,2,25,4,1,1,60,12,3,2,0,67,0
63,280,5,105,22,1,0,82,13,5,25,2,35,5,1,1,31,52,3,2,0,60,1
71,210,3,40,12,1,0,83,12,5,21,2,22,3,3,2,75,60,3,4,1,71,0
67,198,5,44,12,1,0,80,8,5,20,3,55,3,3,3,75,65,5,4,1,80,0
60,120,3,48,20,2,2,90,5,3,25,3,40,2,1,1,40,60,5,3,1,85,0
72,210,5,45,18,1,1,80,10,5,22,2,39,3,3,3,55,62,3,2,1,60,1
71,211,5,45,14,1,1,80,13,5,23,3,50,2,3,3,75,70,3,2,1,85,0
61,178,11,52,20,1,1,87,8,5,23,2,39,5,1,1,54,41,3,3,0,80,1
63,120,5,45,20,1,1,95,3,4,25,3,55,2,3,3,50,60,5,4,3,75,1
72,210,4,40,18,1,1,85,8,5,30,3,50,4,3,2,70,65,5,3,2,75,1
67,180,9,40,20,1,1,85,3,5,22,3,55,2,3,2,75,60,5,5,1,77,0
70,200,5,40,20,1,1,80,10,5,30,3,50,5,2,2,70,60,5,3,2,70,1
78,231,10,86,28,0,0,97,1,5,31,1,33,5,1,1,20,51,5,3,0,75,1
