lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
2004.0,67.0,180.0,110.0,110.0,180.0,132.5895,177.6902,73.4062,39.1028,30.0194,110.0,110.0,0.0,0.0,0.0927,0.1012,0.0152,5,3,0
9347.0,287.0,160.0,190.0,190.0,160.0,172.9387,189.7458,65.8031,34.9409,38.2201,190.0,190.0,2336.0,160.0,0.1587,0.1957,0.0191,6,2,1
9235.0,277.0,105.0,155.0,210.0,88.0,143.2767,166.4999,63.2409,82.7985,73.2016,155.0,155.0,2179.0,162.0,0.1338,0.1982,0.0281,10,4,1
3350.0,102.0,145.0,110.0,110.0,80.0,158.9282,182.7059,102.0162,58.3225,92.1131,110.0,110.0,0.0,0.0,0.1261,0.1757,0.0155,5,3,0
7024.0,213.0,100.0,130.0,130.0,140.0,122.6778,171.8316,82.9018,75.8602,81.6474,130.0,130.0,0.0,150.0,0.1152,0.1918,0.0201,7,2,0
4552.0,141.0,135.0,85.0,170.0,85.0,227.7824,161.0599,211.1653,76.4551,71.9446,255.0,127.5,2498.0,0.0,0.1939,0.2177,0.0192,9,5,1
7633.0,235.0,139.0,159.0,278.0,99.0,138.5081,156.0328,52.6118,71.6327,75.1033,159.0,159.0,2504.0,159.0,0.1586,0.1766,0.0319,10,3,1
982.0,30.0,239.0,80.0,80.0,80.0,367.1597,113.3854,233.8931,151.0174,155.7321,80.0,80.0,0.0,0.0,0.0084,0.1174,0.0082,4,3,1
5536.0,165.0,80.0,80.0,80.0,99.0,296.527,132.0038,220.1022,82.8613,87.0704,80.0,80.0,0.0,239.0,0.107,0.8215,0.0083,8,5,0
113.0,4.0,378.0,179.0,179.0,219.0,83.1685,480.3543,79.4292,20.573,23.1138,179.0,179.0,0.0,537.0,0.1485,0.147,0.0226,8,2,1
8632.0,281.0,219.0,119.0,119.0,159.0,181.7428,238.6041,140.6257,82.9934,97.3471,119.0,119.0,0.0,597.0,0.0964,0.2135,0.0178,5,4,1
5412.0,165.0,159.0,159.0,278.0,159.0,253.8983,175.1397,86.7943,67.234,83.3059,159.0,159.0,402.0,238.0,0.2246,0.1627,0.0251,3,3,1
3814.0,119.0,119.0,219.0,219.0,139.0,180.675,229.707,124.7262,79.1584,91.2476,219.0,219.0,0.0,796.0,0.1852,0.1249,0.0179,9,2,1
5527.0,165.0,219.0,239.0,239.0,99.0,150.3067,231.5867,130.8391,66.2926,73.9696,239.0,239.0,2107.0,219.0,0.2754,0.1936,0.0298,8,2,1
4678.0,143.0,119.0,159.0,159.0,139.0,184.0253,137.4299,62.3617,49.7921,51.4568,159.0,159.0,731.0,100.0,0.2539,0.1713,0.0284,5,3,1
2147.0,69.0,139.0,139.0,139.0,179.0,186.7291,294.7078,109.5694,24.7127,34.1969,139.0,139.0,843.0,179.0,0.3187,0.2159,0.0332,7,6,1
5283.0,161.0,139.0,159.0,139.0,219.0,174.8007,202.4996,72.7288,46.1312,42.5936,159.0,159.0,592.0,219.0,0.2425,0.1891,0.0265,10,5,1
8369.0,257.0,239.0,259.0,159.0,319.0,248.9038,211.0145,63.7689,27.9413,21.0382,259.0,259.0,976.0,159.0,0.3013,0.2367,0.0298,4,8,1
4321.0,135.0,80.0,99.0,99.0,100.0,63.7125,302.4414,179.4564,80.9432,89.1224,99.0,99.0,0.0,0.0,0.1678,0.2546,0.0149,5,3,1
7261.0,221.0,100.0,100.0,100.0,99.0,342.9199,51.9176,190.3516,61.4223,73.5391,100.0,100.0,0.0,0.0,0.0827,0.1357,0.0118,2,7,0
1632.0,48.0,159.0,139.0,139.0,179.0,86.0115,53.2346,61.8932,39.5126,48.3743,139.0,139.0,453.0,0.0,0.2997,0.1161,0.0273,7,1,1
4321.0,135.0,80.0,99.0,99.0,100.0,63.7125,302.4414,179.4564,80.9432,89.1224,99.0,99.0,0.0,0.0,0.1678,0.2546,0.0149,5,3,1
2345.0,98.0,198.0,98.0,198.0,198.0,145.9827,82.4274,123.0456,67.3421,71.8759,198.0,99.0,299.0,99.0,0.2223,0.1738,0.0285,5,3,1
5678.0,174.0,79.0,179.0,179.0,179.0,201.4632,76.9234,99.4321,82.4576,78.2345,179.0,179.0,0.0,0.0,0.1987,0.1675,0.0198,7,1,0
3423.0,104.0,149.0,149.0,149.0,209.0,253.8743,489.6512,198.7654,104.3241,97.4532,149.0,149.0,0.0,0.0,0.2874,0.1982,0.0237,3,4,1
1111.0,32.0,98.0,99.0,99.0,99.0,100.7245,111.0987,89.4321,49.5432,53.2765,99.0,99.0,432.0,0.0,0.1502,0.1224,0.0178,2,6,0
7749.0,235.0,80.0,80.0,80.0,80.0,116.7652,141.4391,90.1208,32.9176,36.5024,80.0,80.0,0.0,0.0,0.1379,0.0992,0.0087,5,3,1
8754.0,274.0,100.0,80.0,100.0,159.0,121.9933,107.4808,94.3629,29.4827,31.6704,80.0,80.0,0.0,0.0,0.0918,0.0573,0.0162,2,8,0
9065.0,283.0,139.0,119.0,138.0,99.0,97.6285,72.8239,76.2636,37.9269,43.6938,138.0,138.0,0.0,0.0,0.1563,0.1167,0.0275,5,1,0
6173.0,181.0,139.0,119.0,119.0,139.0,98.2352,90.9126,106.2284,63.3092,66.7221,119.0,119.0,0.0,0.0,0.1207,0.0896,0.0179,3,1,0
5775.0,176.0,159.0,79.0,158.0,119.0,93.4207,143.8756,67.8836,46.2953,48.7572,79.0,79.0,725.0,79.0,0.2056,0.1279,0.0185,5,3,1
1423.0,43.0,219.0,159.0,159.0,199.0,201.8758,273.4585,89.2489,72.4561,58.3348,159.0,159.0,0.0,0.0,0.1829,0.1042,0.0263,8,2,1
1537.0,46.0,119.0,119.0,119.0,139.0,163.2742,71.6967,30.8474,53.0982,75.8744,119.0,119.0,0.0,0.0,0.0752,0.0686,0.0132,2,4,0
2981.0,92.0,119.0,179.0,179.0,139.0,162.9565,268.3204,165.0178,71.8769,57.1468,179.0,179.0,440.0,0.0,0.1535,0.1176,0.0324,7,6,1
9876.0,300.0,200.0,130.0,130.0,180.0,150.532,80.1234,80.4567,40.1234,20.2345,130.0,130.0,0.0,0.0,0.2345,0.1876,0.0198,5,3,1
6543.0,200.0,150.0,100.0,100.0,150.0,120.345,60.9876,90.4321,30.5432,10.3456,100.0,100.0,0.0,0.0,0.1987,0.1543,0.0156,3,2,0
4321.0,150.0,160.0,120.0,120.0,160.0,130.654,70.9876,100.987,50.9876,20.4321,120.0,120.0,0.0,0.0,0.2154,0.1678,0.0187,4,5,0
8765.0,270.0,180.0,110.0,110.0,170.0,140.543,90.2345,70.6543,60.9876,30.5432,110.0,110.0,0.0,0.0,0.1876,0.1456,0.0178,6,1,1
2475.0,95.0,189.0,129.0,129.0,299.0,88.5472,74.9026,98.8521,22.6847,28.1259,129.0,129.0,0.0,0.0,1.2794,1.1621,0.0283,2,7,0
4623.0,141.0,89.0,169.0,169.0,169.0,0.0,112.9679,0.0,97.2014,99.6702,169.0,169.0,0.0,0.0,0.0852,0.1523,0.0144,5,3,1
6289.0,194.0,179.0,179.0,298.0,119.0,277.9405,185.4973,99.0395,47.0613,42.7263,179.0,179.0,1936.0,0.0,0.2355,0.1892,0.0201,5,2,1
5433.0,166.0,129.0,169.0,169.0,169.0,211.5013,218.6746,18.7467,88.1351,92.454,169.0,169.0,0.0,0.0,0.0973,0.1307,0.0178,4,1,1
1326.0,41.0,139.0,169.0,169.0,139.0,189.6653,92.4872,210.1134,89.1641,62.5869,169.0,169.0,1046.0,139.0,0.2645,0.1891,0.0195,5,4,1
5023.0,155.0,109.0,109.0,109.0,139.0,176.2878,296.5217,78.5122,55.4791,58.9283,109.0,109.0,0.0,0.0,0.1119,0.0476,0.0154,10,7,0
1968.0,61.0,109.0,109.0,109.0,139.0,102.4476,426.8192,196.128,15.2274,63.8988,109.0,109.0,845.0,109.0,0.1001,0.0867,0.0112,1,9,1
3487.0,107.0,169.0,169.0,169.0,199.0,268.0511,159.4327,96.2945,34.1601,34.1496,169.0,169.0,0.0,0.0,0.2336,0.1894,0.0217,3,10,0
9178.0,285.0,139.0,179.0,179.0,99.0,214.7923,83.6652,98.1136,62.4583,39.8721,179.0,89.5,2157.0,159.0,0.1307,0.2634,0.0295,5,8,1
2654.0,82.0,219.0,139.0,139.0,259.0,110.7467,68.9382,51.0378,23.0841,57.6742,139.0,139.0,0.0,0.0,1.5816,1.4614,0.0368,1,3,0
7213.0,219.0,79.0,159.0,159.0,159.0,192.0424,124.9093,48.7251,58.0371,63.8995,159.0,159.0,798.0,2394.0,0.2854,0.1453,0.0176,3,2,1
6317.0,194.0,119.0,159.0,179.0,179.0,134.8582,76.2543,93.0172,37.1458,20.4769,159.0,159.0,0.0,0.0,0.1781,0.2136,0.0356,2,6,0
3192.0,98.0,99.0,179.0,179.0,159.0,292.1085,171.9036,249.8467,71.6843,31.0784,179.0,179.0,0.0,0.0,0.2638,0.1147,0.0227,6,2,1
5017.0,151.0,99.0,179.0,179.0,179.0,104.5291,72.7948,78.3676,64.0052,72.1418,179.0,179.0,0.0,0.0,0.2047,0.1492,0.0301,6,8,1
3882.0,118.0,159.0,179.0,159.0,139.0,263.2412,88.1015,38.6727,30.4139,43.1886,159.0,159.0,0.0,0.0,0.2408,0.1906,0.0176,7,6,1
6255.0,191.0,99.0,100.0,99.0,179.0,301.5794,219.3952,132.0564,84.7568,67.8265,179.0,179.0,0.0,0.0,0.1791,0.2203,0.0134,5,2,1
3817.0,117.0,179.0,99.0,179.0,99.0,179.6429,177.6988,26.0844,31.2192,39.9481,99.0,99.0,0.0,0.0,0.1555,0.0996,0.0088,2,3,0
8210.0,254.0,299.0,179.0,179.0,159.0,327.091,55.2336,129.7731,19.4378,22.8395,179.0,179.0,0.0,0.0,0.1409,0.1663,0.0268,10,8,1
7633.0,235.0,160.0,140.0,280.0,100.0,145.2167,159.5896,60.7243,76.9532,79.4115,160.0,160.0,2600.0,160.0,0.1687,0.1868,0.0325,11,4,1
6133.0,181.0,100.0,360.0,360.0,120.0,226.1424,78.3381,185.6808,45.6696,19.5735,360.0,360.0,120.0,0.0,-0.0075,0.1422,0.0431,2,3,0
7620.0,235.0,81.0,120.0,120.0,100.0,258.8109,95.0597,335.9107,92.1072,89.6569,120.0,120.0,0.0,0.0,0.3366,0.2983,0.0247,5,2,1
6412.0,189.0,81.0,120.0,120.0,220.0,634.4408,220.7694,691.5697,71.6336,72.9073,120.0,120.0,440.0,0.0,0.1642,0.5145,0.022,4,1,0
4810.0,145.0,119.0,199.0,199.0,89.0,174.2382,251.0091,97.8257,69.6375,55.6214,199.0,199.0,0.0,0.0,0.2359,0.0972,0.0287,7,2,1
6498.0,192.0,159.0,259.0,259.0,139.0,305.1323,125.8849,278.5574,57.3608,53.8862,259.0,259.0,0.0,0.0,0.1961,0.0889,0.0213,5,6,1
6205.0,182.0,159.0,119.0,119.0,119.0,423.7697,97.6718,127.5565,37.4925,39.9986,119.0,119.0,0.0,0.0,0.3085,0.2852,0.0226,3,8,1
8446.0,262.0,139.0,159.0,278.0,99.0,136.0282,157.0269,59.4499,69.7201,77.6355,159.0,159.0,2598.0,159.0,0.1298,0.1549,0.0301,9,4,1
7008.0,209.0,149.0,79.0,299.0,129.0,159.8727,258.4674,231.4398,68.8749,76.5835,299.0,149.5,1876.0,149.0,0.1234,0.1657,0.0258,5,4,1
6942.0,208.0,89.0,289.0,289.0,119.0,194.0013,92.6982,180.7821,64.2016,55.8874,289.0,289.0,0.0,0.0,0.0612,0.1988,0.0312,9,5,1
8377.0,258.0,119.0,189.0,189.0,139.0,207.5892,87.9043,93.1297,74.6302,87.5008,189.0,189.0,174.0,0.0,0.1447,0.0771,0.0224,6,6,0
7620.0,235.0,100.0,130.0,140.0,110.0,245.6782,85.7432,221.5893,68.1234,77.3456,130.0,130.0,2000.0,130.0,0.1356,0.1687,0.0287,7,2,1
8021.0,248.0,120.0,110.0,110.0,120.0,198.4537,67.9182,291.7745,79.3456,89.1243,110.0,110.0,1500.0,0.0,0.1112,0.1567,0.0198,5,4,0
8995.0,279.0,80.0,90.0,90.0,100.0,174.2398,72.3046,163.9044,77.3321,73.9876,90.0,90.0,1250.0,90.0,0.1023,0.1356,0.0223,8,1,1
10752.0,327.0,110.0,120.0,120.0,110.0,222.4676,81.0945,187.3211,71.9987,64.3457,120.0,120.0,1600.0,0.0,0.1209,0.1458,0.0261,6,3,0
7633.0,235.0,139.0,159.0,278.0,99.0,138.5081,156.0328,52.6118,71.6327,75.1033,159.0,159.0,2504.0,159.0,0.1586,0.1766,0.0319,10,3,1
6133.0,181.0,99.0,358.0,358.0,119.0,216.037,73.6699,181.3339,43.2782,18.868,358.0,358.0,119.0,0.0,-0.0094,0.1366,0.042,1,4,0
7620.0,235.0,80.0,119.0,119.0,99.0,253.6632,93.6803,329.3585,89.0084,86.5708,119.0,119.0,0.0,0.0,0.3301,0.2916,0.0239,4,1,1
7633.0,235.0,139.0,159.0,278.0,99.0,138.5081,156.0328,52.6118,71.6327,75.1033,159.0,159.0,2504.0,159.0,0.1586,0.1766,0.0319,10,3,1
7633.0,235.0,89.0,117.0,272.0,99.0,120.5214,147.9328,62.9178,73.6327,78.1033,117.0,117.0,2304.0,117.0,0.1286,0.1666,0.0299,10,3,1
6133.0,181.0,89.0,368.0,368.0,117.0,206.337,68.6699,171.3339,48.2782,23.868,368.0,368.0,117.0,0.0,-0.0194,0.1266,0.038,1,4,0
7620.0,235.0,70.0,119.0,119.0,89.0,243.6632,103.6803,329.2585,81.0084,78.5708,119.0,119.0,0.0,0.0,0.2801,0.2416,0.0279,4,1,1
7633.0,235.0,129.0,147.0,268.0,79.0,148.5081,166.0328,42.6118,61.6327,65.1033,147.0,147.0,2404.0,147.0,0.1386,0.1566,0.0299,10,3,1
7633.0,235.0,159.0,139.0,278.0,99.0,138.5081,156.0328,52.6118,71.6327,75.1033,159.0,159.0,2504.0,159.0,0.1586,0.1766,0.0319,10,3,1
6133.0,181.0,79.0,278.0,358.0,129.0,216.037,73.6699,181.3339,43.2782,18.868,358.0,358.0,119.0,0.0,-0.0094,0.1366,0.042,1,4,0
7620.0,235.0,80.0,119.0,119.0,99.0,253.6632,93.6803,329.3585,89.0084,86.5708,119.0,119.0,0.0,0.0,0.3301,0.2916,0.0239,4,1,1
7633.0,235.0,159.0,139.0,278.0,99.0,138.5081,156.0328,52.6118,71.6327,75.1033,159.0,159.0,2504.0,159.0,0.1586,0.1766,0.0319,10,3,1
7512.0,225.0,119.0,358.0,358.0,99.0,189.1287,82.3646,211.4071,46.2058,31.9989,358.0,179.0,0.0,0.0,0.1219,0.2514,0.0172,6,2,0
9007.0,276.0,139.0,259.0,259.0,239.0,211.4293,177.2415,111.5867,78.2273,80.6795,259.0,259.0,0.0,0.0,0.0768,0.2312,0.0282,5,3,1
8912.0,273.0,219.0,139.0,278.0,99.0,107.4489,234.6218,125.4218,81.0772,84.2098,278.0,139.0,0.0,0.0,0.2107,0.1215,0.0296,3,4,0
8115.0,252.0,99.0,139.0,139.0,139.0,171.5948,190.9012,66.1424,77.8749,80.6869,139.0,139.0,0.0,0.0,0.2291,0.164,0.0183,2,2,1
7532.0,234.0,119.0,179.0,179.0,159.0,191.2672,88.0945,78.6321,67.2013,71.6844,179.0,89.5,0.0,0.0,0.2459,0.0928,0.0261,3,6,1
6132.0,181.0,119.0,139.0,338.0,99.0,244.7682,73.0941,99.0927,69.3276,88.7121,338.0,169.0,0.0,0.0,0.1827,0.0755,0.0458,5,2,0
4900.0,150.0,80.0,139.0,139.0,99.0,102.7595,142.1287,31.6072,53.8953,73.5924,139.0,139.0,0.0,0.0,0.2035,0.0464,0.0276,9,4,0
7633.0,235.0,159.0,80.0,179.0,139.0,197.3318,118.4773,73.6323,82.4156,82.9339,179.0,89.5,0.0,0.0,0.2887,0.1056,0.0214,6,3,0
9362.0,285.0,119.0,80.0,80.0,119.0,159.0143,48.9036,161.0447,63.7254,69.7867,99.0,99.0,0.0,0.0,0.2411,0.0722,0.0197,5,4,0
7100.0,213.0,139.0,119.0,139.0,139.0,178.2235,74.2497,64.7116,91.2283,88.6605,119.0,119.0,0.0,0.0,0.2098,0.0775,0.0283,9,2,0
6929.0,207.0,159.0,139.0,278.0,99.0,219.6547,72.1639,97.5953,65.0769,79.5024,278.0,139.0,0.0,0.0,0.2398,0.0847,0.0212,7,4,0
9931.0,305.0,159.0,139.0,278.0,99.0,163.7212,52.7432,134.8705,67.8924,73.9402,278.0,139.0,0.0,0.0,0.2282,0.0781,0.0194,8,6,0
7264.0,221.0,159.0,99.0,219.0,139.0,187.5031,295.6132,193.7455,87.3008,69.3844,219.0,109.5,0.0,0.0,0.0412,0.2963,0.0188,9,3,1
2249.0,72.0,99.0,159.0,159.0,179.0,193.7293,135.6052,139.4439,158.9793,150.2026,159.0,159.0,0.0,0.0,0.1565,0.3127,0.0222,3,7,1
5941.0,176.0,99.0,139.0,319.0,159.0,297.0156,108.8875,52.6616,122.3671,149.2112,319.0,159.5,159.0,0.0,0.0903,0.1184,0.0283,2,5,1
3947.0,122.0,219.0,179.0,179.0,179.0,132.7508,133.9151,34.7932,145.222,155.5133,179.0,179.0,0.0,0.0,0.0466,0.1341,0.0151,4,9,1
6634.0,186.0,105.0,102.0,113.0,123.0,166.7482,177.2947,158.2281,81.6243,75.0447,218.0,109.0,422.0,123.0,0.0861,0.1116,0.0099,3,7,1
7845.0,234.0,103.0,100.0,125.0,132.0,175.6376,191.9358,130.6378,77.9436,69.5784,225.0,112.5,329.0,132.0,0.0987,0.1196,0.0112,6,5,1
6824.0,198.0,92.0,98.0,115.0,114.0,172.4853,183.6472,159.8707,65.8446,73.4012,213.0,106.5,439.0,114.0,0.0794,0.0943,0.0087,4,8,1
7610.0,229.0,98.0,95.0,121.0,118.0,169.6295,181.3154,149.8425,73.8629,66.9393,216.0,108.0,411.0,118.0,0.0837,0.1072,0.0095,5,9,1
6001.0,176.0,101.0,101.0,118.0,127.0,170.5176,184.3268,154.2624,70.1827,62.4175,219.0,109.5,393.0,127.0,0.0885,0.1137,0.0101,7,6,1
6127.0,175.0,79.0,105.0,105.0,89.0,183.7421,228.0675,64.9357,89.5276,98.8143,105.0,105.0,260.0,105.0,0.0523,0.1472,0.0206,5,3,0
9047.0,276.0,105.0,79.0,129.0,79.0,297.2954,143.0892,159.3842,45.8257,34.5098,129.0,129.0,0.0,0.0,0.0379,0.0921,0.0109,2,5,0
8648.0,263.0,129.0,105.0,105.0,129.0,142.5774,182.0637,163.0999,41.4995,49.276,105.0,105.0,0.0,105.0,0.0171,0.1506,0.0218,6,3,1
1043.0,31.0,105.0,105.0,105.0,105.0,131.2812,189.6176,37.9512,88.4615,90.0432,105.0,105.0,0.0,0.0,0.0593,0.0427,0.013,2,1,0
3927.0,120.0,119.0,219.0,219.0,179.0,151.9308,256.4835,77.9041,45.0622,21.9938,199.0,99.5,0.0,219.0,0.0782,0.1523,0.0227,3,7,1
7260.0,219.0,119.0,99.0,218.0,159.0,198.492,84.6005,102.3872,40.1181,31.7837,218.0,109.0,0.0,0.0,0.2354,0.3076,0.0374,7,4,0
10045.0,305.0,79.0,109.0,208.0,169.0,266.2455,181.8361,335.0298,53.1584,26.4483,208.0,104.0,0.0,0.0,0.0419,0.2228,0.0183,5,1,1
5231.0,158.0,149.0,98.0,198.0,139.0,142.278,211.9516,132.3343,63.4859,55.9352,198.0,99.0,0.0,0.0,0.1019,0.1927,0.0267,6,2,0
5586.0,181.0,120.0,120.0,120.0,150.0,265.4287,103.9814,190.5096,63.7985,68.4257,120.0,120.0,0.0,215.0,0.135,0.9672,0.0092,3,7,1
7789.0,237.0,120.0,150.0,150.0,150.0,130.8463,270.1479,104.6218,178.2346,175.9087,150.0,150.0,397.0,0.0,0.0537,0.4102,0.0221,8,11,1
3054.0,95.0,150.0,120.0,120.0,240.0,88.6235,320.5556,74.7254,119.8421,121.2435,120.0,120.0,0.0,120.0,0.0914,0.2208,0.0156,2,5,0
7779.0,237.0,120.0,150.0,150.0,150.0,130.8463,270.1479,104.6218,178.2346,175.9087,150.0,150.0,397.0,0.0,0.0537,0.4102,0.0221,10,8,1
7219.0,218.0,99.0,139.0,179.0,199.0,263.7118,125.2497,223.8754,78.4657,90.6651,139.0,139.0,530.0,139.0,0.0918,0.2721,0.0181,3,5,1
4845.0,147.0,139.0,179.0,179.0,179.0,146.3163,213.7142,102.9293,56.1352,27.9176,179.0,179.0,179.0,0.0,0.0425,0.2913,0.0194,7,6,0
7219.0,218.0,99.0,139.0,179.0,199.0,263.7118,125.2497,223.8754,78.4657,90.6651,139.0,139.0,530.0,139.0,0.0918,0.2721,0.0181,3,5,1
1269.0,39.0,99.0,219.0,219.0,139.0,318.5122,129.2041,317.8029,49.0351,79.0711,219.0,219.0,0.0,0.0,0.0155,0.2212,0.0329,9,3,1
6437.0,195.0,139.0,80.0,159.0,139.0,214.105,145.0796,89.2821,37.5086,33.9424,159.0,79.5,0.0,0.0,0.0863,0.1345,0.0197,3,7,1
7184.0,220.0,99.0,159.0,159.0,139.0,182.3952,95.7221,212.6073,85.5793,95.3561,159.0,159.0,0.0,0.0,0.0497,0.0912,0.0125,2,8,0
6631.0,198.0,99.0,139.0,139.0,139.0,166.2948,68.1592,79.0124,37.7417,35.577,139.0,139.0,0.0,0.0,0.0885,0.1541,0.0152,1,5,1
3476.0,107.0,139.0,219.0,219.0,199.0,192.6029,89.4274,57.8396,29.9044,18.4937,219.0,109.5,219.0,1453.0,0.1335,0.2137,0.0196,6,3,1
6731.0,201.0,89.0,121.0,121.0,121.0,189.4985,234.8112,158.7247,38.2064,37.8823,121.0,121.0,431.0,188.0,0.0522,0.1982,0.0146,3,8,1
4475.0,138.0,79.0,106.0,106.0,106.0,147.8647,192.4939,132.1448,69.9902,63.8499,106.0,106.0,271.0,107.0,0.0632,0.1513,0.0098,7,9,1
2987.0,92.0,169.0,109.0,109.0,219.0,172.3018,222.7145,98.2597,45.6379,30.2197,109.0,109.0,0.0,0.0,0.0983,0.2743,0.0327,5,5,0
873.0,26.0,169.0,109.0,109.0,219.0,149.5667,198.5091,78.5114,22.8651,16.4096,109.0,109.0,0.0,0.0,0.0871,0.3126,0.021,8,4,0
7196.0,215.0,99.0,179.0,139.0,139.0,112.2071,197.598,76.5532,127.1597,51.1087,179.0,179.0,551.0,0.0,0.0738,0.1247,0.0128,7,8,1
2413.0,73.0,219.0,159.0,159.0,199.0,185.7066,92.6075,47.2894,110.7778,87.3314,159.0,159.0,0.0,0.0,0.2915,0.0768,0.0235,3,9,1
8325.0,251.0,99.0,80.0,139.0,159.0,76.8645,214.3254,332.5824,30.0696,111.8292,80.0,80.0,0.0,0.0,0.0517,0.2493,0.006,1,4,0
8686.0,262.0,139.0,99.0,99.0,199.0,255.6955,191.0543,78.9423,61.0648,151.0134,99.0,99.0,0.0,0.0,0.043,0.1372,0.0094,4,2,0
9001.0,270.0,119.0,80.0,219.0,159.0,233.8207,79.5792,160.0158,29.3725,47.1218,219.0,109.5,0.0,0.0,0.2814,0.1075,0.0352,3,9,1
3476.0,106.0,199.0,99.0,99.0,199.0,89.6603,224.9897,108.2816,40.9353,37.9297,99.0,99.0,0.0,0.0,0.1217,0.2936,0.0256,7,7,1
2234.0,68.0,179.0,119.0,119.0,179.0,187.3945,145.6018,49.9472,73.2251,48.2663,119.0,119.0,0.0,0.0,0.0445,0.2122,0.0187,6,1,0
3789.0,115.0,139.0,199.0,199.0,199.0,92.0713,159.2347,14.0394,33.6092,92.1078,199.0,199.0,0.0,0.0,0.3058,0.0197,0.0225,2,10,1
258.0,7.0,218.0,169.0,369.0,249.0,130.8872,131.0356,101.2902,15.6322,13.5495,369.0,184.5,485.0,189.0,0.052,0.0865,0.0182,5,3,1
734.0,24.0,139.0,199.0,199.0,239.0,132.5672,162.0356,117.2902,27.6322,12.5495,199.0,199.0,389.0,139.0,0.025,0.0865,0.0152,3,1,0
918.0,28.0,99.0,139.0,99.0,199.0,98.5672,142.0356,117.2902,17.6322,13.5495,199.0,199.0,295.0,139.0,0.032,0.0865,0.012,4,4,0
251.0,8.0,140.0,210.0,210.0,230.0,150.6789,210.4567,120.678,10.2345,5.6789,180.0,90.0,450.0,100.0,0.045,0.1,0.018,5,3,1
765.0,23.0,90.0,150.0,150.0,150.0,200.3456,250.2345,140.234,20.3456,15.6789,150.0,150.0,500.0,110.0,0.055,0.12,0.021,3,5,1
346.0,11.0,130.0,190.0,190.0,190.0,180.4567,240.3456,130.345,15.6789,9.3456,190.0,190.0,350.0,90.0,0.035,0.09,0.016,6,2,1
104.0,3.0,160.0,220.0,220.0,240.0,160.3456,220.2345,100.234,12.3456,7.6789,220.0,220.0,400.0,80.0,0.04,0.08,0.015,2,4,1
763.0,23.0,159.0,199.0,159.0,159.0,85.0762,102.5303,108.5439,63.9811,31.2658,159.0,159.0,0.0,0.0,0.0624,0.0931,0.0137,5,3,1
594.0,18.0,219.0,99.0,178.0,139.0,157.2021,189.5586,186.3153,55.1892,31.0459,178.0,178.0,0.0,0.0,0.1218,0.1452,0.0212,3,4,1
802.0,24.0,119.0,139.0,159.0,139.0,183.0684,160.2276,127.5482,45.3855,31.7746,159.0,159.0,0.0,0.0,0.0826,0.1075,0.0178,5,5,1
843.0,25.0,80.0,119.0,119.0,199.0,55.4387,141.7099,95.5814,75.9096,39.6522,159.0,159.0,0.0,0.0,0.1042,0.1225,0.0133,6,3,1
3125.0,98.0,154.0,111.0,265.0,119.0,207.9823,147.3929,67.2931,112.7384,54.3101,265.0,132.5,794.0,317.0,0.1469,0.1352,0.0238,3,2,1
6723.0,196.0,73.0,94.0,285.0,125.0,88.4503,153.7897,49.5217,128.7784,124.3105,285.0,142.5,966.0,459.0,0.2431,0.1517,0.0256,6,5,1
7924.0,246.0,109.0,161.0,290.0,176.0,231.6104,138.7195,46.0912,113.5943,120.8067,290.0,145.0,1244.0,411.0,0.1829,0.0998,0.0327,8,3,1
4123.0,126.0,191.0,99.0,99.0,107.0,113.2196,185.3965,59.7397,124.9374,133.1656,99.0,99.0,0.0,0.0,0.2898,0.0845,0.0151,5,1,1
2617.0,80.0,139.0,159.0,318.0,219.0,84.9023,105.6276,315.4764,51.3539,75.9071,318.0,106.0,0.0,0.0,0.2895,0.1976,0.0154,7,2,1
7479.0,230.0,179.0,139.0,278.0,159.0,113.0165,130.4684,96.7045,78.2997,95.1966,278.0,139.0,0.0,0.0,0.2347,0.1257,0.0264,3,5,1
1245.0,40.0,179.0,139.0,278.0,199.0,158.9057,91.0566,135.9937,89.3164,93.2737,278.0,139.0,0.0,0.0,0.2098,0.1821,0.0213,8,4,1
5778.0,169.0,159.0,199.0,278.0,199.0,206.4511,148.6942,119.0263,60.6289,56.1432,278.0,139.0,0.0,0.0,0.2691,0.1443,0.0241,4,2,1
10024.0,310.0,129.0,199.0,269.0,129.0,220.1818,179.0246,190.3843,131.2374,158.4209,299.0,149.5,0.0,0.0,0.1428,0.1078,0.0192,7,2,1
10613.0,325.0,139.0,179.0,179.0,139.0,259.2132,230.5699,86.7757,26.0256,69.8154,179.0,179.0,0.0,0.0,0.2261,0.1856,0.0126,8,1,1
4763.0,148.0,129.0,199.0,259.0,199.0,170.1395,136.1993,31.7254,154.2383,73.5704,199.0,199.0,0.0,0.0,0.2112,0.0811,0.0268,6,5,0
8614.0,269.0,199.0,259.0,259.0,139.0,287.5126,200.9287,124.8576,94.0225,67.3422,259.0,259.0,0.0,0.0,0.1738,0.1395,0.0215,8,3,1
