CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.01951,17.0,5.8,0,0.447,6.718,35.1,4.4986,4,281,18.3,395.63,5.88,28.7
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01501,90.0,2.97,0,0.4,7.024,15.8,5.4011,2,285,15.3,394.74,5.49,31.2
0.01311,90.0,2.97,0,0.4,7.185,74.6,2.5329,5,285,15.3,394.72,5.49,31.5
0.01301,35.0,1.52,0,0.442,7.241,49.3,7.0379,1,284,15.5,394.74,5.49,33.4
0.00398,80.0,1.52,0,0.442,7.089,36.8,8.4534,2,329,12.6,396.9,4.21,38.7
0.0187,75.0,2.95,0,0.428,6.433,49.1,7.3073,2,252,18.3,394.12,5.21,28.7
0.01432,0.0,4.93,0,0.428,6.196,21.9,5.2873,6,300,16.6,396.9,7.05,28.7
0.0187,85.0,2.03,0,0.415,6.631,23.6,5.4159,2,348,14.7,394.63,2.94,33.4
0.04113,25.0,5.13,0,0.453,6.145,29.2,7.8148,8,284,19.7,395.11,11.64,22.3
0.001,20.0,2.5,0,0.4,6.0,40.0,5.0,3,300,15.0,400.0,5.0,30.0
0.01311,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.74,5.49,34.5
0.01311,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,3.11,45.6
0.01311,90.0,2.97,0,0.4,7.135,13.9,7.6534,1,285,15.3,394.74,5.49,30.1
0.01301,0.0,8.14,0,0.538,6.175,67.3,4.0905,4,307,21.0,396.9,12.15,22.2
0.31901,0.0,8.14,0,0.538,6.751,88.2,3.1675,4,307,21.0,396.9,9.9,24.1
0.0187,85.0,4.15,0,0.429,6.056,45.1,6.065,4,351,17.9,394.89,9.25,27.5
0.03871,52.5,5.32,0,0.405,6.209,29.4,5.7857,6,293,16.6,392.78,5.03,30.8
0.02985,0.0,2.18,0,0.458,6.43,58.7,6.0622,3,222,18.7,394.12,6.45,23.5
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.32197,0.0,6.2,0,0.504,6.115,63.0,3.8235,8,307,17.4,396.9,9.81,23.4
0.01965,80.0,1.76,0,0.385,6.23,31.5,9.0892,4,241,18.2,341.6,3.33,43.1
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01432,0.0,8.14,0,0.538,6.812,81.7,3.029,4,307,21.0,392.53,6.43,23.8
0.02543,55.0,3.78,0,0.484,6.696,56.4,5.7321,5,370,17.6,396.9,5.39,27.1
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,50.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.0187,85.0,4.15,0,0.429,6.433,49.1,4.7211,4,351,17.9,394.58,10.67,23.1
0.1923,0.0,8.14,0,0.538,6.478,76.9,3.6715,4,307,21.0,390.95,6.75,31.2
0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245,19.2,390.91,5.52,30.8
8.05579,0.0,18.1,0,0.679,5.813,86.6,2.7227,24,666,20.2,364.53,22.98,11.9
0.03445,82.5,2.03,0,0.415,6.162,38.4,6.2712,2,348,14.7,392.78,3.01,35.2
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.06129,20.0,3.33,0,0.4429,6.012,45.2,6.1643,5,216,14.9,377.07,3.95,32.2
0.03705,20.0,3.33,0,0.4429,6.285,45.8,5.5878,5,216,14.9,392.08,3.57,36.4
0.02875,28.0,4.39,0,0.442,6.21,28.9,6.62,3,352,18.8,394.63,2.94,33.4
0.09849,0.0,25.65,0,0.581,6.251,61.1,2.7474,2,188,19.1,379.38,17.58,23.2
0.10959,0.0,11.93,0,0.573,6.011,90.0,2.505,1,273,21.0,393.25,10.29,22.0
0.03871,52.5,5.32,0,0.405,6.207,45.0,6.0877,6,293,16.6,396.9,7.2,22.5
0.09164,0.0,10.81,0,0.413,6.065,70.2,2.3682,4,305,19.2,390.91,8.79,22.5
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,4.32,44.8
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,31.5
0.01301,35.0,1.52,0,0.4429,7.241,49.3,7.0379,1,284,15.5,394.74,5.49,32.7
0.03445,82.5,2.03,0,0.415,6.162,72.5,9.134,2,348,14.7,396.9,3.92,50.0
0.022,0.0,7.07,0,0.469,6.072,40.9,5.9505,2,242,17.8,394.63,9.47,25.0
0.04113,25.0,4.86,0,0.426,6.255,45.0,5.0901,4,281,19.0,390.68,6.51,23.1
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,372.08,6.62,28.4
0.02237,0.0,8.14,0,0.538,6.2,81.3,3.2197,4,307,21.0,392.53,13.83,22.9
0.03768,80.0,1.52,0,0.404,7.287,34.1,7.309,2,329,12.6,392.2,4.03,44.8
0.21874,0.0,18.1,0,0.668,5.961,100.0,1.8007,24,666,20.2,395.56,14.66,22.3
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245,19.2,396.9,4.56,35.4
0.01709,90.0,2.02,0,0.415,6.536,46.7,3.7476,5,187,17.0,384.46,4.82,36.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.21309,0.0,7.38,0,0.493,6.236,44.7,5.4858,5,287,19.6,396.9,8.93,26.5
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.0136,90.0,2.97,0,0.4,6.437,97.9,1.4547,1,285,15.3,394.72,3.11,45.0
0.00501,0.0,6.07,0,0.43,6.871,59.7,5.4011,4,345,18.9,394.45,6.48,30.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,45.4
0.07356,0.0,11.93,0,0.573,6.03,80.8,2.505,1,273,21.0,396.9,7.88,23.1
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,3.11,50.0
0.06905,0.0,2.18,0,0.458,7.147,54.2,6.0622,3,222,18.7,387.69,4.69,36.2
0.0187,85.0,4.15,0,0.429,6.324,30.0,4.0776,4,351,17.9,394.46,7.44,32.2
0.13117,0.0,8.56,0,0.52,5.854,96.3,2.1783,5,384,20.9,394.29,16.27,19.1
3.561,0.0,9.69,0,0.585,6.152,68.8,2.7019,6,391,19.2,394.12,14.33,23.8
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01951,17.5,1.38,0,0.4161,7.104,59.5,9.2229,3,216,18.6,393.24,5.98,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00707,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,392.83,9.69,23.1
0.01965,80.0,1.76,1,0.385,6.23,31.1,7.3073,1,241,18.2,341.6,9.47,33.1
0.001,0.0,2.0,0,0.45,6.0,40.0,4.0,3,200,17.0,350.0,8.0,30.0
0.01311,90.0,4.0,0,0.41,5.871,59.1,4.7075,5,296,15.3,396.9,6.08,27.1
0.02729,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01311,90.0,2.97,0,0.4,7.185,61.1,3.6715,5,285,15.3,394.74,5.49,28.7
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03768,80.0,3.64,0,0.392,6.108,32.0,9.2203,1,315,16.4,392.89,6.57,28.7
0.01501,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,3.56,33.4
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.01709,90.0,2.02,0,0.41,6.728,36.1,12.1265,5,187,17.0,384.46,4.82,42.3
0.06076,0.0,3.24,0,0.4,6.678,37.8,6.8185,4,430,16.9,394.12,6.19,30.1
0.00432,23.0,6.07,0,0.469,6.232,60.1,4.3234,4,345,18.9,393.74,5.49,31.5
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.06905,0.0,2.18,0,0.458,7.147,54.2,6.0622,3,222,18.7,387.69,4.79,35.4
0.01311,90.0,2.97,0,0.4,7.185,61.1,3.4952,5,279,18.3,395.92,4.32,34.7
0.21977,0.0,6.91,0,0.448,5.491,29.5,5.7209,3,233,17.9,395.63,10.93,22.6
0.02875,28.0,7.07,0,0.469,6.163,69.1,3.3175,2,242,17.8,394.63,7.43,28.7
0.13158,0.0,10.01,0,0.547,6.176,72.5,2.7301,6,432,17.8,394.51,8.05,22.9
0.03306,0.0,5.19,0,0.515,6.137,45.7,6.3343,5,224,20.2,396.9,9.8,22.5
0.01965,80.0,1.76,0,0.385,6.23,31.1,7.3073,4,241,18.2,394.77,5.12,32.2
0.00832,90.0,2.97,1,0.4,6.897,43.0,6.6115,2,285,15.3,394.33,5.21,31.1
0.02875,28.0,2.03,0,0.415,6.401,14.7,6.1156,2,348,14.7,394.12,5.21,31.1
0.02236,90.0,3.41,0,0.489,6.618,80.8,3.2157,2,270,17.8,393.37,5.27,29.8
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01301,35.0,2.18,0,0.458,7.178,76.9,3.4952,7,222,18.7,395.65,6.68,30.5
0.00296,0.0,6.07,0,0.409,6.177,57.1,4.3416,4,345,18.9,396.9,7.71,26.5
0.0351,95.0,2.68,0,0.4161,7.02,74.5,3.3317,4,224,14.7,394.23,2.97,33.4
0.00832,0.0,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,29.1
0.00832,0.0,2.5,0,0.415,6.482,62.2,4.0603,2,275,14.8,387.12,6.68,30.8
0.04203,28.0,3.37,0,0.398,6.43,53.7,5.4077,4,337,16.1,396.9,9.08,23.4
0.04981,21.0,5.64,0,0.439,6.375,32.3,8.7921,4,243,16.8,396.9,5.08,36.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02985,0.0,2.18,0,0.4429,6.565,70.6,3.4242,7,222,18.7,394.12,9.97,25.0
0.002,30.0,2.5,0,0.46,6.2,68.2,3.3,2,250,13.0,390.0,6.0,31.5
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03445,82.5,2.03,0,0.415,6.162,38.4,6.27,2,348,14.7,393.77,5.49,36.4
0.01603,80.0,1.91,0,0.413,6.63,23.4,5.1167,4,334,22.0,390.62,2.98,50.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.07244,60.0,1.69,0,0.411,5.884,18.5,10.7103,4,411,18.3,392.33,7.79,36.2
0.00123,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,395.63,9.47,31.2
0.06899,0.0,2.89,0,0.445,7.82,36.9,3.4952,2,276,18.0,396.9,4.21,33.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02498,0.0,1.89,0,0.518,6.54,59.7,6.2669,1,422,15.9,389.96,8.65,30.8
0.02055,85.0,0.74,0,0.41,6.383,35.7,9.1876,2,313,17.3,396.9,5.77,27.5
0.02055,85.0,0.74,0,0.41,6.383,35.7,9.1876,2,313,17.3,396.9,5.77,30.1
0.08387,0.0,12.83,0,0.437,5.874,36.6,4.5026,5,398,18.7,396.06,9.1,20.3
0.08829,12.5,7.87,0,0.524,6.012,66.6,5.5605,5,311,15.2,395.6,12.43,22.9
0.21977,0.0,6.91,0,0.448,5.602,62.8,4.6947,3,233,17.9,396.9,9.59,25.0
0.03041,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,394.81,7.85,20.6
0.02985,0.0,2.18,0,0.458,6.33,40.9,4.429,7,222,18.7,394.12,5.21,28.7
0.01965,80.0,1.76,0,0.385,6.209,47.6,5.615,1,241,18.2,396.33,7.79,30.8
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,35.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03041,0.0,5.19,0,0.515,6.185,61.1,5.118,5,224,20.2,394.33,10.11,21.4
0.08187,0.0,2.89,0,0.445,7.088,45.0,7.309,2,276,18.0,393.53,3.57,37.2
0.02055,85.0,0.74,0,0.411,6.383,35.7,9.1876,2,313,17.3,396.9,4.84,42.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.19347,0.0,6.91,0,0.448,6.03,85.1,5.3997,3,233,17.9,396.9,4.82,50.0
0.01709,12.5,7.87,0,0.524,6.236,100.0,6.0821,5,311,15.2,386.75,15.02,22.9
0.08221,22.0,5.86,0,0.431,6.957,6.8,8.9067,7,330,19.1,386.09,3.53,33.2
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03041,0.0,5.19,0,0.515,6.278,74.8,4.0522,5,224,20.2,394.81,7.67,27.1
0.02543,55.0,2.25,0,0.389,6.431,34.1,6.1081,5,358,14.8,394.75,5.78,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01501,85.0,4.15,0,0.429,6.492,48.2,5.6541,4,351,17.9,392.63,9.67,28.7
0.02875,28.0,7.07,0,0.469,6.185,68.7,3.1353,2,242,17.8,387.1,7.76,23.2
0.00707,0.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,394.63,4.98,24.0
0.08707,0.0,12.83,0,0.437,6.14,32.2,5.012,5,398,18.7,386.86,8.93,21.7
0.02543,55.0,3.78,0,0.484,6.696,56.4,5.7321,5,370,17.6,396.9,5.39,27.1
0.00256,35.0,2.18,0,0.458,6.998,45.8,6.5129,3,222,18.7,392.63,3.33,33.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01951,17.5,2.02,0,0.41,6.575,38.9,6.498,5,187,17.0,384.46,4.84,37.6
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,33.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01965,80.0,1.76,0,0.385,6.23,31.5,9.0892,4,241,18.2,379.41,6.13,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02875,28.0,5.98,0,0.413,6.123,21.0,5.885,5,279,18.0,396.33,9.79,23.5
0.00707,0.0,2.18,0,0.458,6.073,40.0,6.383,7,222,18.7,392.63,4.45,31.1
0.01245,40.0,5.96,0,0.499,6.651,65.2,4.8122,5,279,19.2,396.9,9.97,25.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,22.0
0.02177,82.5,2.03,0,0.415,6.251,36.9,10.7103,5,187,17.9,386.63,4.67,29.8
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.06588,0.0,3.24,0,0.46,6.211,8.9,5.7209,4,430,16.9,375.21,6.07,33.4
0.00501,0.0,2.68,0,0.4161,6.356,34.5,9.1743,4,224,18.7,396.9,7.1,30.5
0.09604,40.0,18.1,0,0.693,5.787,89.1,1.6119,24,666,20.2,396.9,30.81,12.7
0.08452,0.0,4.05,0,0.51,6.1,85.9,2.8893,5,296,16.6,383.61,9.5,25.2
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,26.6
0.03306,0.0,5.19,0,0.515,6.59,40.4,5.118,5,224,20.2,393.68,9.22,24.6
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,42.8
0.00332,85.0,4.39,0,0.4429,6.421,45.8,6.2891,3,352,18.8,394.63,2.94,31.2
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.21977,0.0,6.91,0,0.448,6.065,7.8,5.2873,3,233,17.9,394.63,7.43,21.2
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.03,32.9
0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21.0,393.29,6.72,26.6
0.02543,55.0,3.78,0,0.484,6.04,26.1,6.5401,5,370,17.6,396.9,9.82,23.9
0.01287,0.0,7.07,0,0.469,6.335,56.5,4.4986,2,242,17.8,393.3,7.79,27.1
0.01965,80.0,1.76,0,0.385,6.23,31.1,7.3073,2,241,18.2,383.23,7.79,30.8
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,385.41,4.84,30.8
0.01951,17.5,2.68,0,0.4161,7.104,34.7,5.118,4,224,14.7,396.9,4.82,37.3
0.03306,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224,20.2,396.9,8.51,22.0
0.11898,0.0,0.87,0,0.524,6.009,76.7,3.9569,5,384,18.3,394.12,9.97,21.7
0.04113,25.0,4.86,0,0.426,6.598,26.6,5.615,4,281,19.0,395.63,9.74,22.2
0.09164,0.0,10.81,0,0.413,6.065,31.1,4.8142,4,305,19.2,390.91,5.52,25.3
0.03306,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,385.96,9.22,26.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.11243,0.0,6.07,0,0.409,5.885,33.0,6.498,4,345,18.9,394.92,7.44,24.7
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.4
0.09299,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,393.29,17.6,23.1
0.26838,0.0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,396.9,14.1,18.3
0.01965,80.0,1.76,0,0.385,6.23,31.9,7.3073,1,241,18.2,341.6,7.76,29.8
0.01311,90.0,2.02,0,0.415,6.034,31.9,4.4118,2,348,14.7,395.38,3.11,45.0
0.001,80.0,2.0,0,0.4,6.0,40.0,8.0,3,300,15.0,380.0,5.0,35.0
0.00296,0.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.20608,22.0,6.96,0,0.464,6.356,70.6,3.9175,3,223,18.6,388.45,10.68,22.2
0.00532,0.0,2.18,0,0.458,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01311,90.0,2.97,0,0.4,7.178,34.2,6.2884,1,285,15.3,394.67,6.05,33.2
0.01951,17.5,3.44,0,0.437,6.615,63.0,7.815,5,398,15.2,396.9,5.99,26.6
0.00824,40.0,6.8,0,0.518,6.212,40.0,5.433,4,304,18.4,396.9,9.32,22.0
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,46.0
0.01311,90.0,2.97,0,0.4,7.1,66.1,3.2157,1,285,15.3,394.74,5.49,32.2
1.23247,0.0,8.14,0,0.538,6.142,95.6,3.9769,4,307,21.0,396.9,19.15,15.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,33.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03113,0.0,4.39,0,0.4429,6.569,76.5,3.6519,3,352,18.8,394.96,7.73,30.5
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.09744,0.0,5.96,0,0.499,5.841,61.4,3.3779,5,279,19.2,377.56,11.41,22.0
0.00435,90.0,2.97,0,0.4,6.191,23.0,7.2255,1,285,15.3,394.72,5.49,32.2
0.01259,0.0,7.07,0,0.469,6.32,67.0,4.2741,2,242,17.8,396.9,9.14,21.6
0.01965,80.0,1.76,0,0.385,6.23,31.2,7.3073,2,241,18.2,341.6,7.13,31.7
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,25.3
0.04741,0.0,11.93,0,0.573,6.03,80.8,2.505,1,273,21.0,396.9,9.08,23.2
0.001,25.0,2.5,0,0.416,6.2,40.0,4.0,3,250,17.0,390.0,5.0,30.0
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,5.49,33.4
0.02729,0.0,7.07,0,0.469,7.185,61.1,4.9671,2,242,17.8,392.83,4.03,34.6
0.06588,0.0,3.24,0,0.46,6.211,24.0,5.885,4,430,16.9,386.75,6.58,23.3
0.01311,90.0,2.97,0,0.4,7.185,26.3,6.4798,1,285,15.3,394.74,5.49,31.2
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,5.49,31.6
0.01501,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280,17.0,395.01,4.71,48.5
0.09849,0.0,25.65,0,0.581,5.961,92.9,2.0869,2,188,19.1,378.09,17.93,18.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03113,0.0,4.39,0,0.442,6.041,49.9,4.7211,3,352,18.8,396.9,4.54,31.2
0.01223,0.0,7.07,0,0.469,6.028,33.0,6.6407,2,242,17.8,395.63,9.47,23.6
0.12204,0.0,8.14,0,0.538,6.123,85.9,4.432,4,307,21.0,318.75,9.45,22.3
0.06129,20.0,3.33,0,0.4429,7.645,49.7,5.2119,5,216,14.9,377.07,3.01,32.2
0.02899,40.0,3.41,0,0.489,6.67,45.2,5.2119,2,270,17.8,396.9,9.8,33.3
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.001,80.0,2.0,0,0.4,6.5,30.0,8.0,5,250,15.0,400.0,4.0,35.0
0.03041,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,394.81,9.28,23.4
0.001,80.0,2.5,0,0.4,6.5,40.0,6.0,3,200,17.0,380.0,4.0,35.0
0.0029,95.0,2.68,0,0.4161,6.288,49.7,5.0704,4,224,14.7,394.12,5.21,33.1
0.008,90.0,2.97,0,0.4,7.088,20.8,8.479,2,285,15.3,394.72,2.87,45.0
0.09164,0.0,10.81,0,0.413,6.065,52.9,4.2392,4,305,19.2,385.39,6.03,31.7
